Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p)
"BBIBP (V3, D14)",I-I (D3),0.009,1,101,10,102,11,RPS6,0.98,9.09,1.9436688384604827e-13,12.711377728031488
"BBIBP (V3, D14)","ChAd (V2, D3)",0.06,9,93,48,102,57,"CAMLG, CHRNB2, CSF1, F2, ITGB8, NFKB2, NKAP, NLRP9, STXBP4",8.82,15.79,1.8793702606769193e-30,29.72598764974102
"BBIBP (V3, D14)","I (D51, moderate)",0.072,9,93,23,102,32,"CAMLG, CCL3, CEBPG, CTNNB1, FUT4, LGALS3, SNCA, SSC5D, VIM",8.82,28.12,3.7030370442419264e-18,17.43144194335715
"BBIBP (V3, D14)",I-I (D0),0.009,1,101,8,102,9,CACNB4,0.98,11.11,2.1966991817946034e-11,10.658229411732876
"BBIBP (V3, D14)","ChAd (V2, D7)",0.057,7,95,20,102,27,"CD83, CXCL8, F2, IRF1, ITGB8, NFKB2, RGS1",6.86,25.93,2.1034800944046364e-17,16.677061593431215
"BBIBP (V3, D14)","ChAd-BNT (V3, D1)",0,0,102,5,102,5,,0,0,9.406579710613342e-9,8.026568259976246
"BBIBP (V3, D14)","BNT-I-BNT (D51, severe)",0.028,3,99,5,102,8,"CEBPG, CTNNB1, LGALS3",2.94,37.5,5.267684637943471e-7,6.278380232970045
"BBIBP (V3, D14)","ChAd (V2, D1)",0,0,102,15,102,15,,0,0,3.16694979692814e-19,18.49935882108969
"BBIBP (V3, D14)","BNT-I (D51, severe)",0.01,1,101,2,102,3,CEBPG,0.98,33.33,5.601194921583275e-4,3.2517193136203084
"BBIBP (V3, D14)",I-BNT (D5),0,0,102,1,102,1,,0,0,0.009708737864077666,2.0128372247051725
"ChAd (V1, D6)","BBIBP (V3, D28)",0.016,2,90,31,92,33,"CXCL5, PTK2",2.17,6.06,4.4460725109095054e-27,26.35202345867907
"ChAd (V1, D6)","BNT-I (D10, severe)",0.053,18,309,15,327,33,"ALOX5, BCL10, BCL2, CAMP, CCNB2, CRK, IFNGR1, IFNGR2, ITGAM, LCP1, NCF2, RAB27A, RHOA, RNF135, S100A12, SLC15A4, TARM1, TFEB",5.5,54.55,1.8080665910524913e-17,16.742785578509952
"ChAd (V1, D6)","BNT-I (D26, severe)",0.064,6,61,27,67,33,"BCL10, CAMP, CCNB2, IFNGR1, S100A12, SLC15A4",8.96,18.18,4.045073068365021e-18,17.393073629082334
"ChAd (V1, D6)","ChAd (V1, D3)",0.043,16,341,17,357,33,"CCNB2, CD14, CRK, CXCL5, CXCL6, IFNGR2, LCP1, LILRA2, MRC1, NCF2, PPP3CA, RHOA, RNF135, TARM1, TFEB, XRCC5",4.48,48.48,1.0953404587302287e-20,19.96045087044367
"ChAd (V1, D6)","ChAd-BNT (V2, D3)",0.036,12,304,21,316,33,"CCNB2, CXCL5, CXCL6, FOSL2, IFNGR1, ITGAM, LCP1, NCF2, PPP3CA, RNF135, XRCC5, ZFP36L2",3.8,36.36,2.8471482697967354e-25,24.54558991568485
"ChAd (V1, D6)","ChAd-BNT (V2, D7)",0.056,17,272,16,289,33,"ALOX5, BCL10, CCNB2, CD14, CRK, CXCL5, CXCL6, IFNGR1, IFNGR2, LILRA2, NCF2, PPP3CA, RHOA, RNF135, S100A12, SLC15A4, XRCC5",5.88,51.52,6.496209304728441e-18,17.18733999078286
"ChAd (V1, D6)","I (D10, severe)",0.069,20,255,13,275,33,"ALOX5, BCL10, CAMP, CCNB2, CRK, FOSL2, IFNGR1, IFNGR2, ITGAM, LCP1, NCF2, PPP3CA, RAB27A, RHOA, RNF135, S100A12, SLC15A4, TARM1, XRCC5, ZFP36L2",7.27,60.61,5.0097921394210434e-14,13.300180293010033
"ChAd (V1, D6)","I (D26, severe)",0.067,19,251,14,270,33,"AKT1, BCL10, CAMP, CCNB2, CD14, CRK, IFNGR1, IFNGR2, LCP1, NCF2, PPP3CA, RAB27A, RHOA, RNF135, S100A12, SLC15A4, TARM1, XRCC5, ZFP36L2",7.04,57.58,4.451956187202373e-15,14.351449118315289
"ChAd (V1, D6)","ZF2001 (V3, D07)",0.042,13,275,20,288,33,"BCL2, CD14, CXCL5, FOSL2, IFNGR1, IFNGR2, LCP1, NCF2, PPP3CA, RHOA, RNF135, S100A12, STMP1",4.51,39.39,4.4375151294706245e-23,22.352860153230505
"ChAd (V1, D6)",BNT-I (D0),0.046,17,336,16,353,33,"AKT1, ALOX5, BCL10, BCL2, CAMP, CCNB2, CDK6, CXCL6, FOSL2, IFNGR1, ITGAM, LILRA2, NCF2, RAB27A, TARM1, TFEB, ZFP36L2",4.82,51.52,2.8737526620941427e-19,18.54155061341479
"ChAd (V1, D6)","BNT-I (D10, mild)",0.046,12,229,21,241,33,"ALOX5, BCL10, BCL2, CAMP, CCNB2, IFNGR2, ITGAM, NCF2, RNF135, SLC15A4, TARM1, TFEB",4.98,36.36,6.785341181891028e-23,22.16842831017266
"ChAd (V1, D6)","BNT-I (D26, mild)",0.084,14,134,19,148,33,"ALOX5, BCL10, CAMP, CCNB2, IFNGR1, IFNGR2, ITGAM, LCP1, NCF2, RHOA, RNF135, S100A12, SLC15A4, TARM1",9.46,42.42,1.6933866484280514e-16,15.771243868762356
"ChAd (V1, D6)",BNT-I (D3),0.064,13,169,20,182,33,"AKT1, BCL10, CCNB2, CRK, CXCL6, IFNGR1, PPP3CA, RAB27A, SLC15A4, TARM1, TFEB, XRCC5, ZFP36L2",7.14,39.39,2.8819781995358692e-19,18.54030930869104
"ChAd (V1, D6)","I (D10, moderate)",0.055,15,241,18,256,33,"AKT1, ALOX5, BCL10, BCL2, CAMP, CCNB2, CXCL5, IFNGR1, IFNGR2, ITGAM, RAB27A, RNF135, S100A12, SLC15A4, TARM1",5.86,45.45,1.5506637896731998e-19,18.8094823544222
"ChAd (V1, D6)","I (D26, moderate)",0.058,12,174,21,186,33,"ALOX5, CAMP, CCNB2, IFNGR1, ITGAM, LCP1, RAB27A, RHOA, RNF135, S100A12, TARM1, XRCC5",6.45,36.36,1.1991402945271868e-20,19.921130003244247
"ChAd (V1, D6)","I (D51, severe)",0.055,12,187,21,199,33,"ALOX5, BCL10, CAMP, CCNB2, IFNGR1, IFNGR2, ITGAM, LCP1, S100A12, SLC15A4, TARM1, TFEB",6.03,36.36,3.129953064692501e-21,20.50446217488099
"ChAd (V1, D6)","ChAd (V1, D7)",0.026,7,238,26,245,33,"CAMP, CCNB2, CRK, CXCL6, IFNGR1, MRC1, PPP3CA",2.86,21.21,3.2887971800449555e-30,29.48296290861017
"ChAd (V1, D6)",BNT-I (D1),0.056,7,91,26,98,33,"CAMP, CD14, IFNGR2, PTK2, RHOA, RNF135, TARM1",7.14,21.21,1.0783450915089948e-20,19.967242234182052
"ChAd (V1, D6)","ZF2001 (V3, D14)",0.046,10,184,23,194,33,"CRK, FOSL2, IFNGR2, LCP1, PPP3CA, RHOA, RNF135, STMP1, TFEB, XRCC5",5.15,30.3,1.4627155219679976e-23,22.834840129960035
"ChAd (V1, D6)",I (D1),0.033,9,240,24,249,33,"ALOX5, CXCL6, ITGAM, LCP1, RNF135, S100A12, TARM1, TGFBR1, ZFP36L2",3.61,27.27,2.3081080312938296e-27,26.63674386783139
"ChAd (V1, D6)","ZF2001 (V3, D28)",0.023,3,97,30,100,33,"BCL2, FOSL2, STMP1",3,9.09,2.0885502807669455e-26,25.68015506485815
"ChAd (V1, D6)","BNT-MO (V3, D1)",0.029,2,36,31,38,33,"CAMP, TARM1",5.26,6.06,1.3269946301149456e-17,16.877130834570504
"ChAd (V1, D6)",I (D0),0.015,3,162,30,165,33,"CAMP, RNF135, TARM1",1.82,9.09,3.028509109413446e-32,31.51877111568995
"ChAd (V1, D6)",BNT-I (D2),0.045,12,231,21,243,33,"AKT1, ALOX5, BCL2, CAMP, CCNB2, FOSL2, ITGAM, LILRA2, RNF135, TARM1, TFEB, XRCC5",4.94,36.36,5.746900183521762e-23,22.240566345953507
"ChAd (V1, D6)",I (D2),0.041,10,209,23,219,33,"CCNB2, CXCL6, FOSL2, IFNGR1, MRC1, PPP3CA, PTK2, RNF135, TARM1, XRCC5",4.57,30.3,1.0470523628456463e-24,23.98003159881182
"ChAd (V1, D6)",I-I (D2),0,0,26,33,26,33,,0,0,2.525114726752645e-17,16.597718885242866
"ChAd (V1, D6)",I-I (D5),0.008,1,85,32,86,33,CCNB2,1.16,3.03,4.490776034648531e-28,27.347678603664004
"ChAd (V1, D6)","BNT (V1, D6)",0.053,4,43,29,47,33,"CXCL5, FOSL2, MT-RNR2, ZFP36L2",8.51,12.12,4.962684655260977e-17,16.304283320376154
"ChAd (V1, D6)","BNT (V2, D1)",0.051,7,103,26,110,33,"CAMP, CXCL6, IFNGR1, MRC1, MT-RNR2, STMP1, TARM1",6.36,21.21,7.478341547487106e-22,21.126194703824535
"ChAd (V1, D6)","BNT (V3, D1)",0,0,12,33,12,33,,0,0,3.477048831417719e-11,10.458789210074192
"ChAd (V1, D6)","BNT-I-BNT (D51, mild)",0.052,4,44,29,48,33,"CAMP, PTK2, SLC15A4, TARM1",8.33,12.12,3.093621603279559e-17,16.50953280817305
"ChAd (V1, D6)",I (D3),0,0,58,33,58,33,,0,0,1.5096632810078878e-25,24.821119908009706
"ChAd (V1, D6)","BBIBP (V3, D07)",0.01,1,64,32,65,33,CXCL5,1.54,3.03,7.44515179067848e-25,24.128126443488426
"ChAd (V1, D6)","BBIBP (V3, D14)",0.007,1,101,32,102,33,FOSL2,0.98,3.03,4.189055023429087e-30,29.377883935123457
"ChAd (V1, D6)",I-I (D1),0.012,1,32,48,33,49,CXCL6,3.03,2.04,9.111246863133687e-22,21.040422186284438
"ChAd (V1, D6)",I (D4),0,0,33,16,33,16,,0,0,2.9867605926014356e-13,12.524799587398906
"ChAd (V1, D6)",I-I (D3),0,0,33,11,33,11,,0,0,1.3038933117816388e-10,9.884757942346475
"ChAd (V1, D6)","ChAd (V2, D3)",0.034,3,30,54,33,57,"CCNB2, PPP3CA, TARM1",9.09,5.26,2.782642593966434e-20,19.55554257140079
"ChAd (V1, D6)","I (D51, moderate)",0.048,3,30,29,33,32,"CAMP, CCNB2, TARM1",9.09,9.38,1.2173870535604291e-14,13.914571321111977
"ChAd (V1, D6)",I-I (D0),0,0,33,9,33,9,,0,0,2.2426964962644245e-9,8.649229495438925
"ChAd (V1, D6)","ChAd (V2, D7)",0,0,33,27,33,27,,0,0,1.1363016270386836e-17,16.944506371467526
"ChAd (V1, D6)","ChAd-BNT (V3, D1)",0,0,33,5,33,5,,0,0,1.99226205418156e-6,5.700653536795998
"ChAd (V1, D6)","BNT-I-BNT (D51, severe)",0,0,33,8,33,8,,0,0,1.0465916982567282e-8,7.980222714480352
"ChAd (V1, D6)","ChAd (V2, D1)",0.021,1,32,14,33,15,MT-RNR2,3.03,6.67,4.390538071124105e-11,10.357482252650732
"ChAd (V1, D6)","BNT-I (D51, severe)",0,0,33,3,33,3,,0,0,1.4005602240896344e-4,3.853698211776175
"ChAd (V1, D6)",I-BNT (D5),0,0,33,1,33,1,,0,0,0.029411764705882342,1.5314789170422554
I-I (D1),"BBIBP (V3, D28)",0.022,3,89,46,92,49,"IL1RN, NFKBIA, RPS6",3.26,6.12,1.8228522752505944e-33,32.73924852533463
I-I (D1),"BNT-I (D10, severe)",0.126,42,285,7,327,49,"APOBEC3A, ASXL1, CCR7, CD164, CD38, CFB, DDX60, EIF2AK2, EPHB2, GBP1, GBP6, GCH1, IFI27, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IL15, IL1RN, IL5RA, IMPDH2, ITPKB, LTB, MAP2K6, MX1, MX2, NCAPH2, NFKBIA, OAS2, PARP9, PIK3AP1, PML, RNF213, RPL22, RPS6, SP100, ST3GAL1, STAT1, STAT2, STXBP1, TRIM22",12.84,85.71,9.946864309194747e-7,6.002313806474672
I-I (D1),"BNT-I (D26, severe)",0.055,6,61,43,67,49,"APOBEC3A, CCR7, GBP6, IMPDH2, NFKBIA, RPL22",8.96,12.24,1.9400088854794604e-24,23.71219628094304
I-I (D1),"ChAd (V1, D3)",0.112,41,316,8,357,49,"ASXL1, AXL, BST2, CCR7, CD38, CFB, CXCL6, CXCR5, DDX60, EIF2AK2, EPHB2, GBP1, GBP6, GCH1, IFI27, IFI35, IFI6, IFIT1, IFITM1, IL15, IL5RA, IMPDH2, LGALS9, LY86, MX1, MX2, NCAPH2, NFKBIA, OAS2, PARP9, PIK3AP1, PML, RNF213, RPL22, RPS6, SP100, ST3GAL1, STAT1, STAT2, TMEM229B, TRIM22",11.48,83.67,6.235615410663968e-8,7.205120678309538
I-I (D1),"ChAd-BNT (V2, D3)",0.12,39,277,10,316,49,"AXL, BST2, CCR7, CD164, CD38, CFB, CXCL6, CXCR5, DDX60, EIF2AK2, EPHB2, GBP1, GBP6, GCH1, IFI27, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IL1RN, IMPDH2, LGALS9, MX1, MX2, NCAPH2, OAS2, PARP9, PIK3AP1, PML, RNF213, RPL22, RPS6, SP100, ST3GAL1, STAT1, STAT2, TMEM229B, TRIM22",12.34,79.59,2.5286187272102943e-9,8.597116649956394
I-I (D1),"ChAd-BNT (V2, D7)",0.063,20,269,29,289,49,"ASXL1, CCR7, CD38, CXCL6, CXCR5, GBP1, GCH1, IFI6, IFIT1, IFIT2, IL15, IL1RN, ITPKB, LGALS9, LY86, MAP2K6, NFKBIA, RNF213, STAT1, STXBP1",6.92,40.82,2.5085306381121384e-28,27.6005805903182
I-I (D1),"I (D10, severe)",0.059,18,257,31,275,49,"APOBEC3A, CCR7, EIF2AK2, IFI27, IFITM1, IL5RA, IMPDH2, ITPKB, LTB, MAP2K6, NFKBIA, PARP9, RPL22, RPS6, SP100, STXBP1, TMEM229B, TRIM22",6.55,36.73,4.0127864927943115e-30,29.396553947036168
I-I (D1),"I (D26, severe)",0.067,20,250,29,270,49,"APOBEC3A, AXL, CCR7, CD38, EIF2AK2, IFI27, IL5RA, IMPDH2, ITPKB, LTB, MAP2K6, NFKBIA, PARP9, PIK3AP1, RPL22, SP100, ST3GAL1, STXBP1, TMEM229B, TRIM22",7.41,40.82,1.632715549856762e-27,26.787089471042908
I-I (D1),"ZF2001 (V3, D07)",0.047,15,273,34,288,49,"APOBEC3A, CXCR5, EIF2AK2, GBP6, GCH1, IL1RN, IMPDH2, ITPKB, LGALS9, LY86, NFKBIA, RPS6, SP100, ST3GAL1, STXBP1",5.21,30.61,1.5305411383938368e-34,33.81515499279822
I-I (D1),BNT-I (D0),0.107,39,314,10,353,49,"APOBEC3A, ASXL1, AXL, BST2, CCR7, CD164, CFB, CXCL6, DDX60, EIF2AK2, EPHB2, GBP1, GBP6, GCH1, IFI27, IFI35, IFI6, IFIT1, IFIT2, IL15, IL1RN, IMPDH2, LGALS9, MAP2K6, MX1, MX2, NCAPH2, NFKBIA, OAS2, PARP9, PIK3AP1, PML, RNF213, RPL22, RPS6, SP100, STAT1, STAT2, TRIM22",11.05,79.59,8.506826762192926e-10,9.070232411322257
I-I (D1),"BNT-I (D10, mild)",0.133,34,207,15,241,49,"APOBEC3A, CCR7, CD164, CXCR5, DDX60, EIF2AK2, GBP1, GBP6, GCH1, IFI27, IFI35, IFI6, IFIT1, IFITM1, IL15, IL1RN, IL5RA, IMPDH2, LGALS9, MAP2K6, MX1, MX2, NCAPH2, OAS2, PARP9, PIK3AP1, RPL22, RPS6, SP100, ST3GAL1, STAT1, STAT2, STXBP1, TRIM22",14.11,69.39,2.354674990492849e-12,11.628069028907204
I-I (D1),"BNT-I (D26, mild)",0.048,9,139,40,148,49,"APOBEC3A, CCR7, CXCR5, IFITM1, IMPDH2, MAP2K6, NFKBIA, RPL22, ST3GAL1",6.08,18.37,1.5895832942755856e-32,31.79871671009178
I-I (D1),BNT-I (D3),0.069,15,167,34,182,49,"AXL, BST2, CD164, CXCL6, DDX60, EIF2AK2, EPHB2, IFI27, IFI6, IFIT1, LGALS9, MX1, OAS2, PML, RNF213",8.24,30.61,3.0721337938860156e-28,27.51255987435631
I-I (D1),"I (D10, moderate)",0.134,36,220,13,256,49,"APOBEC3A, CCR7, CD164, CD38, CFB, DDX60, EIF2AK2, EPHB2, GBP1, GBP6, GCH1, IFI27, IFI6, IFIT1, IFITM1, IL15, IL1RN, IL5RA, IMPDH2, ITPKB, LTB, LY86, MAP2K6, MX1, NCAPH2, NFKBIA, OAS2, PARP9, PIK3AP1, RPL22, RPS6, SP100, ST3GAL1, STAT2, STXBP1, TRIM22",14.06,73.47,5.6848165918572874e-11,10.245283542309442
I-I (D1),"I (D26, moderate)",0.063,14,172,35,186,49,"CCR7, EPHB2, IFI27, IMPDH2, ITPKB, LTB, LY86, MAP2K6, NFKBIA, RPL22, RPS6, ST3GAL1, STXBP1, TMEM229B",7.53,28.57,1.0600092943670427e-29,28.9746903267403
I-I (D1),"I (D51, severe)",0.093,21,178,28,199,49,"APOBEC3A, CCR7, EIF2AK2, GBP1, GBP6, GCH1, IFITM1, IL1RN, IL5RA, IMPDH2, ITPKB, MAP2K6, NFKBIA, PARP9, PIK3AP1, RNF213, RPL22, RPS6, SP100, STAT1, TRIM22",10.55,42.86,7.266664590434458e-23,22.138664885201706
I-I (D1),"ChAd (V1, D7)",0.089,24,221,25,245,49,"ASXL1, BST2, CCR7, CD38, CFB, CXCL6, CXCR5, GBP1, GCH1, IFI27, IFI35, IFI6, ITPKB, LGALS9, MAP2K6, NFKBIA, OAS2, PARP9, PIK3AP1, RNF213, ST3GAL1, STAT1, STAT2, TMEM229B",9.8,48.98,5.071663487352423e-22,21.294849570275044
I-I (D1),BNT-I (D1),0.122,16,82,33,98,49,"APOBEC3A, ASXL1, CCR7, CD164, CXCR5, DDX60, EIF2AK2, EPHB2, IFI27, IFI6, IFIT1, IL15, ITPKB, MX1, OAS2, ST3GAL1",16.33,32.65,3.235111717487664e-19,18.49011071732892
I-I (D1),"ZF2001 (V3, D14)",0.07,16,178,33,194,49,"BST2, CD164, CXCR5, GBP6, GCH1, IFI35, IL15, IL1RN, IMPDH2, ITPKB, LY86, NFKBIA, PIK3AP1, STAT1, STAT2, TMEM229B",8.25,32.65,5.981143980908309e-28,27.223215742921223
I-I (D1),I (D1),0.169,43,206,6,249,49,"APOBEC3A, ASXL1, AXL, BST2, CCR7, CD38, CFB, CXCL6, CXCR5, DDX60, EIF2AK2, EPHB2, GBP1, GBP6, GCH1, IFI27, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IL1RN, IL5RA, IMPDH2, LGALS9, MAP2K6, MX1, MX2, NCAPH2, NFKBIA, OAS2, PARP9, PIK3AP1, PML, RNF213, RPL22, RPS6, SP100, STAT1, STAT2, STXBP1, TMEM229B, TRIM22",17.27,87.76,3.8855232151523645e-5,4.410550491881407
I-I (D1),"ZF2001 (V3, D28)",0.057,8,92,41,100,49,"IL1RN, IMPDH2, ITPKB, MAP2K6, NCAPH2, NFKBIA, ST3GAL1, TMEM229B",8,16.33,7.417522938954878e-28,27.12974110193783
I-I (D1),"BNT-MO (V3, D1)",0.036,3,35,46,38,49,"APOBEC3A, EPHB2, STXBP1",7.89,6.12,1.599889968576418e-20,19.79590988464613
I-I (D1),I (D0),0.23,40,125,9,165,49,"APOBEC3A, ASXL1, AXL, BST2, CD164, CD38, CFB, DDX60, EIF2AK2, EPHB2, GBP1, GCH1, IFI27, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IL15, IL1RN, IMPDH2, LGALS9, LY86, MAP2K6, MX1, MX2, NCAPH2, OAS2, PARP9, PIK3AP1, PML, RNF213, RPL22, RPS6, SP100, ST3GAL1, STAT1, STAT2, TMEM229B, TRIM22",24.24,81.63,6.293183920827314e-6,5.2011295756364015
I-I (D1),BNT-I (D2),0.141,36,207,13,243,49,"APOBEC3A, ASXL1, AXL, BST2, CCR7, CFB, DDX60, EIF2AK2, EPHB2, GBP1, GBP6, IFI27, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IL1RN, IMPDH2, LGALS9, LTB, MAP2K6, MX1, MX2, NCAPH2, NFKBIA, OAS2, PARP9, PIK3AP1, PML, RNF213, RPL22, RPS6, SP100, STAT2, TRIM22",14.81,73.47,1.0989604562771506e-10,9.95901793444603
I-I (D1),I (D2),0.191,43,176,6,219,49,"APOBEC3A, ASXL1, AXL, BST2, CCR7, CD164, CD38, CFB, CXCL6, DDX60, EIF2AK2, EPHB2, GBP1, GCH1, IFI27, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IL15, IL1RN, IL5RA, IMPDH2, LGALS9, LY86, MAP2K6, MX1, MX2, NCAPH2, OAS2, PARP9, PIK3AP1, PML, RNF213, RPL22, RPS6, SP100, ST3GAL1, STAT1, STAT2, TMEM229B, TRIM22",19.63,87.76,8.299556176105906e-5,4.0809451311687175
I-I (D1),I-I (D2),0.21,13,13,36,26,49,"DDX60, EIF2AK2, EPHB2, IFI27, IFI6, IFIT1, IFIT2, MX1, OAS2, PARP9, RNF213, SP100, TRIM22",50,26.53,1.2518353310380072e-6,5.90245279534678
I-I (D1),I-I (D5),0.35,35,51,14,86,49,"APOBEC3A, ASXL1, AXL, BST2, CD164, CD38, DDX60, EIF2AK2, EPHB2, GBP1, GBP6, GCH1, IFI27, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IMPDH2, LGALS9, MX1, MX2, NCAPH2, OAS2, PARP9, PIK3AP1, PML, RNF213, RPL22, RPS6, SP100, ST3GAL1, STAT1, STAT2, TRIM22",40.7,71.43,1.5281638231163088e-5,4.815830085772313
I-I (D1),"BNT (V1, D6)",0.043,4,43,45,47,49,"EPHB2, GBP6, IFI27, ST3GAL1",8.51,8.16,5.299074405839888e-22,21.27579998238814
I-I (D1),"BNT (V2, D1)",0.089,13,97,36,110,49,"CXCL6, EPHB2, GBP1, GBP6, GCH1, IFI27, IFI35, PML, RNF213, STAT1, STAT2, TMEM229B, TRIM22",11.82,26.53,1.320399536785017e-23,22.879294636698397
I-I (D1),"BNT (V3, D1)",0.052,3,9,46,12,49,"IFI27, MAP2K6, ST3GAL1",25,6.12,2.065946136962214e-8,7.684881005529384
I-I (D1),"BNT-I-BNT (D51, mild)",0.032,3,45,46,48,49,"CCR7, CXCR5, ST3GAL1",6.25,6.12,1.1604865177855324e-23,22.93535990069308
I-I (D1),I (D3),0.321,26,32,23,58,49,"APOBEC3A, ASXL1, AXL, BST2, CD38, DDX60, EIF2AK2, EPHB2, IFI27, IFI35, IFI6, IFIT1, IFIT2, IFITM1, IL5RA, IMPDH2, LGALS9, MAP2K6, MX1, MX2, OAS2, PARP9, RPL22, RPS6, SP100, TRIM22",44.83,53.06,6.56797945185538e-7,6.182568214591384
I-I (D1),"BBIBP (V3, D07)",0.036,4,61,45,65,49,"DDX60, NFKBIA, RNF213, RPS6",6.15,8.16,1.3161525681678837e-26,25.880693764466074
I-I (D1),"BBIBP (V3, D14)",0.027,4,98,45,102,49,"CD164, IL1RN, NFKBIA, RPS6",3.92,8.16,1.4107974259862413e-33,32.850535341378375
I-I (D1),"ChAd (V1, D6)",0.012,1,32,48,33,49,CXCL6,3.03,2.04,9.111246863133687e-22,21.040422186284438
I-I (D1),I (D4),0.182,10,39,6,49,16,"AXL, DDX60, EIF2AK2, EPHB2, IFI27, IFI6, IFIT1, MX1, OAS2, ST3GAL1",20.41,62.5,2.762362806757924e-4,3.558719282084225
I-I (D1),I-I (D3),0.154,8,41,3,49,11,"AXL, DDX60, EPHB2, IFI27, IFI6, OAS2, RPL22, RPS6",16.33,72.73,0.007466063348416293,2.1269083294712043
I-I (D1),"ChAd (V2, D3)",0.019,2,47,55,49,57,"CXCR5, TMEM229B",4.08,3.51,1.1968030905286503e-27,26.921977297990804
I-I (D1),"I (D51, moderate)",0.012,1,48,31,49,32,ST3GAL1,2.04,3.12,2.2363969573146212e-21,20.65045110728368
I-I (D1),I-I (D0),0.115,6,43,3,49,9,"DDX60, IFI27, IFI6, MX1, OAS2, RPL22",12.24,66.67,0.0038009049773755645,2.420112987623229
I-I (D1),"ChAd (V2, D7)",0,0,49,27,49,27,,0,0,3.512872139430379e-21,20.454337657253348
I-I (D1),"ChAd-BNT (V3, D1)",0,0,49,5,49,5,,0,0,3.162045337406048e-7,6.500031907444887
I-I (D1),"BNT-I-BNT (D51, severe)",0.018,1,48,7,49,8,ST3GAL1,2.04,12.5,3.449504004442955e-8,7.462243346555488
I-I (D1),"ChAd (V2, D1)",0.016,1,48,14,49,15,TMEM229B,2.04,6.67,4.0120612626130614e-13,12.396632444093378
I-I (D1),"BNT-I (D51, severe)",0,0,49,3,49,3,,0,0,4.524886877828056e-5,4.34439227368511
I-I (D1),I-BNT (D5),0,0,49,1,49,1,,0,0,0.02,1.6989700043360187
I (D4),"BBIBP (V3, D28)",0.029,3,89,13,92,16,"GPR183, RGS1, SERINC5",3.26,18.75,4.0109596196172064e-14,13.39675171026111
I (D4),"BNT-I (D10, severe)",0.036,12,315,4,327,16,"CFH, DDX60, EIF2AK2, EPHB2, GPR183, IFI27, IFI6, IFIT1, MX1, OAS2, PIK3R1, ST3GAL1",3.67,75,3.705705946247022e-6,5.4311290456185795
I (D4),"BNT-I (D26, severe)",0.012,1,66,15,67,16,CFH,1.49,6.25,1.6052474631020782e-15,14.79445800776041
I (D4),"ChAd (V1, D3)",0.033,12,345,4,357,16,"AXL, DDX60, EIF2AK2, EPHB2, IFI27, IFI6, IFIT1, MX1, OAS2, PIK3R1, RGS1, ST3GAL1",3.36,75,2.6151430606108345e-6,5.582504548198459
I (D4),"ChAd-BNT (V2, D3)",0.044,14,302,2,316,16,"AXL, DDX60, EIF2AK2, EPHB2, GPR183, IFI27, IFI6, IFIT1, MX1, OAS2, PDE4D, PIK3R1, RGS1, ST3GAL1",4.43,87.5,0.0023808106660317863,2.623275140490578
I (D4),"ChAd-BNT (V2, D7)",0.017,5,284,11,289,16,"GPR183, IFI6, IFIT1, PDE4D, PIK3R1",1.73,31.25,1.1848699223681372e-16,15.926329324842511
I (D4),"I (D10, severe)",0.014,4,271,12,275,16,"CFH, EIF2AK2, GPR183, IFI27",1.45,25,3.5241913162510904e-18,17.45294052326316
I (D4),"I (D26, severe)",0.014,4,266,12,270,16,"AXL, EIF2AK2, IFI27, ST3GAL1",1.48,25,4.369914537817005e-18,17.35952705642029
I (D4),"ZF2001 (V3, D07)",0.017,5,283,11,288,16,"EIF2AK2, GPR183, RGS1, SERINC5, ST3GAL1",1.74,31.25,1.2299687775447837e-16,15.910105912879395
I (D4),BNT-I (D0),0.039,14,339,2,353,16,"AXL, DDX60, EIF2AK2, EPHB2, GPR183, IFI27, IFI6, IFIT1, MX1, OAS2, PDE4D, PIK3R1, RGS1, SERINC5",3.97,87.5,0.0019097636667462406,2.719020373369276
I (D4),"BNT-I (D10, mild)",0.045,11,230,5,241,16,"CFH, DDX60, EIF2AK2, GPR183, IFI27, IFI6, IFIT1, MX1, OAS2, PIK3R1, ST3GAL1",4.56,68.75,6.061096776325839e-7,6.217448781641079
I (D4),"BNT-I (D26, mild)",0.019,3,145,13,148,16,"CFH, PIK3R1, ST3GAL1",2.03,18.75,1.174362325133205e-16,15.930197889860914
I (D4),BNT-I (D3),0.059,11,171,5,182,16,"AXL, DDX60, EIF2AK2, EPHB2, GPR183, IFI27, IFI6, IFIT1, MX1, OAS2, SERINC5",6.04,68.75,2.4191827876261234e-6,5.616331316153089
I (D4),"I (D10, moderate)",0.042,11,245,5,256,16,"DDX60, EIF2AK2, EPHB2, GPR183, IFI27, IFI6, IFIT1, MX1, OAS2, PIK3R1, ST3GAL1",4.3,68.75,4.497771902188434e-7,6.347002572940568
