"","condition","genes"
"34596","I (D26, moderate)","NEIL3"
"34597","I (D26, moderate)","C10orf11"
"34598","I (D26, moderate)","NELL2"
"34599","I (D26, moderate)","DCANP1"
"34600","I (D26, moderate)","ARPC3"
"34601","I (D26, moderate)","LOC200772"
"34602","I (D26, moderate)","PLP2"
"34603","I (D26, moderate)","BEX1"
"34604","I (D26, moderate)","SPATA5"
"34605","I (D26, moderate)","SALL2"
"34606","I (D26, moderate)","MIR646HG"
"34607","I (D26, moderate)","GCKR"
"34608","I (D26, moderate)","CDC25B"
"34609","I (D26, moderate)","MAN1C1"
"34610","I (D26, moderate)","GPR160"
"34611","I (D26, moderate)","KIF18B"
"34612","I (D26, moderate)","PCNA"
"34613","I (D26, moderate)","ATP6V1C1"
"34614","I (D26, moderate)","PRKACB"
"34615","I (D26, moderate)","TPTEP1"
"34616","I (D26, moderate)","EXOC6"
"34617","I (D26, moderate)","ABCC11"
"34618","I (D26, moderate)","MIR4772"
"34619","I (D26, moderate)","RTN4"
"34620","I (D26, moderate)","YWHAH"
"34621","I (D26, moderate)","C5orf67"
"34622","I (D26, moderate)","SCRG1"
"34623","I (D26, moderate)","ZNF815P"
"34624","I (D26, moderate)","MCTP2"
"34625","I (D26, moderate)","IRF2BPL"
"34626","I (D26, moderate)","PCDH1"
"34627","I (D26, moderate)","SAMSN1-AS1"
"34628","I (D26, moderate)","C5orf47"
"34629","I (D26, moderate)","LYNX1"
"34630","I (D26, moderate)","METTL7B"
"34631","I (D26, moderate)","GIPC1"
"34632","I (D26, moderate)","PLIN3"
"34633","I (D26, moderate)","CPEB4"
"34634","I (D26, moderate)","FCGBP"
"34635","I (D26, moderate)","LINC01003"
"34636","I (D26, moderate)","PLEKHF1"
"34637","I (D26, moderate)","DDX31"
"34638","I (D26, moderate)","PKP2"
"34639","I (D26, moderate)","ICA1"
"34640","I (D26, moderate)","CACNA2D2"
"34641","I (D26, moderate)","ELOVL3"
"34642","I (D26, moderate)","ROBO3"
"34643","I (D26, moderate)","PTTG2"
"34644","I (D26, moderate)","BIN1"
"34645","I (D26, moderate)","CDCA8"
"34646","I (D26, moderate)","PROS1"
"34647","I (D26, moderate)","S100P"
"34648","I (D26, moderate)","SORBS3"
"34649","I (D26, moderate)","LOC100505635"
"34650","I (D26, moderate)","CDC20"
"34651","I (D26, moderate)","SNORA61"
"34652","I (D26, moderate)","CHD6"
"34653","I (D26, moderate)","GAREML"
"34654","I (D26, moderate)","LOC101928043"
"34655","I (D26, moderate)","KRT80"
"34656","I (D26, moderate)","SERPINB1"
"34657","I (D26, moderate)","MTERF4"
"34658","I (D26, moderate)","TPM1"
"34659","I (D26, moderate)","TMCO3"
"34660","I (D26, moderate)","GGH"
"34661","I (D26, moderate)","KIF21A"
"34662","I (D26, moderate)","FBN1"
"34663","I (D26, moderate)","ASPM"
"34664","I (D26, moderate)","HTRA3"
"34665","I (D26, moderate)","CEP70"
"34666","I (D26, moderate)","KCNE1"
"34667","I (D26, moderate)","UBALD2"
"34668","I (D26, moderate)","SLC37A3"
"34669","I (D26, moderate)","DTL"
"34670","I (D26, moderate)","LAPTM4A"
"34671","I (D26, moderate)","MELK"
"34672","I (D26, moderate)","TSPO"
"34673","I (D26, moderate)","IL11RA"
"34674","I (D26, moderate)","CDCA3"
"34675","I (D26, moderate)","NUDT16"
"34676","I (D26, moderate)","GCA"
"34677","I (D26, moderate)","TMEM158"
"34678","I (D26, moderate)","CCDC152"
"34679","I (D26, moderate)","CEBPD"
"34680","I (D26, moderate)","ST6GALNAC6"
"34681","I (D26, moderate)","KIF23"
"34682","I (D26, moderate)","SARDH"
"34683","I (D26, moderate)","CDK1"
"34684","I (D26, moderate)","RNF217"
"34685","I (D26, moderate)","FLT3LG"
"34686","I (D26, moderate)","ZNF525"
"34687","I (D26, moderate)","IL21R-AS1"
"34688","I (D26, moderate)","WRB"
"34689","I (D26, moderate)","RASL11A"
"34690","I (D26, moderate)","ABCB8"
"34691","I (D26, moderate)","PSORS1C3"
"34692","I (D26, moderate)","NOG"
"34693","I (D26, moderate)","PPT2"
"34694","I (D26, moderate)","C5orf30"
"34695","I (D26, moderate)","DOC2B"
"34696","I (D26, moderate)","FRRS1"
"34697","I (D26, moderate)","TMIGD3"
"34698","I (D26, moderate)","OR6W1P"
"34699","I (D26, moderate)","F5"
"34700","I (D26, moderate)","KLHDC4"
"34701","I (D26, moderate)","NEK2"
"34702","I (D26, moderate)","MAB21L3"
"34703","I (D26, moderate)","TOP2A"
"34704","I (D26, moderate)","CENPA"
"34705","I (D26, moderate)","GDE1"
"34706","I (D26, moderate)","GLA"
"34707","I (D26, moderate)","GK3P"
"34708","I (D26, moderate)","PPFIA3"
"34709","I (D26, moderate)","ST6GALNAC3"
"34710","I (D26, moderate)","FAM198B"
"34711","I (D26, moderate)","SLC36A4"
"34712","I (D26, moderate)","C17orf53"
"34713","I (D26, moderate)","PDE6B"
"34714","I (D26, moderate)","ETS2"
"34715","I (D26, moderate)","ZFYVE28"
"34716","I (D26, moderate)","IGFBP7"
"34717","I (D26, moderate)","SEPT1"
"34718","I (D26, moderate)","DBP"
"34719","I (D26, moderate)","CDR2"
"34720","I (D26, moderate)","TSHZ1"
"34721","I (D26, moderate)","NCAPG2"
"34722","I (D26, moderate)","DEPDC1B"
"34723","I (D26, moderate)","KIFC2"
"34724","I (D26, moderate)","SPOCK2"
"34725","I (D26, moderate)","ZNF30"
"34726","I (D26, moderate)","FAM71F2"
"34727","I (D26, moderate)","DOCK9"
"34728","I (D26, moderate)","GTSE1"
"34729","I (D26, moderate)","MIR6514"
"34730","I (D26, moderate)","PRMT7"
"34731","I (D26, moderate)","RAD23B"
"34732","I (D26, moderate)","CA4"
"34733","I (D26, moderate)","CBWD6"
"34734","I (D26, moderate)","LINC01554"
"34735","I (D26, moderate)","USP30-AS1"
"34736","I (D26, moderate)","CCNA2"
"34737","I (D26, moderate)","KIFC1"
"34738","I (D26, moderate)","SRGAP1"
"34739","I (D26, moderate)","ZSCAN12"
"34740","I (D26, moderate)","FMN1"
"34741","I (D26, moderate)","CENPM"
"34742","I (D26, moderate)","DMC1"
"34743","I (D26, moderate)","LINC01281"
"34744","I (D26, moderate)","LOC101927851"
"34745","I (D26, moderate)","SIDT1"
"34746","I (D26, moderate)","SLC22A23"
"34747","I (D26, moderate)","CYB5R4"
"34748","I (D26, moderate)","DRAM1"
"34749","I (D26, moderate)","ACSL1"
"34750","I (D26, moderate)","LINC00996"
"34751","I (D26, moderate)","MND1"
"34752","I (D26, moderate)","E2F2"
"34753","I (D26, moderate)","SHCBP1"
"34754","I (D26, moderate)","DHRS11"
"34755","I (D26, moderate)","LOC388813"
"34756","I (D26, moderate)","MEF2A"
"34757","I (D26, moderate)","DIAPH3"
"34758","I (D26, moderate)","PPP1R2P3"
"34759","I (D26, moderate)","H2AFY2"
"34760","I (D26, moderate)","LOC100507195"
"34761","I (D26, moderate)","NRCAM"
"34762","I (D26, moderate)","RPL23AP87"
"34763","I (D26, moderate)","LOC728323"
"34764","I (D26, moderate)","SPTBN1"
"34765","I (D26, moderate)","ME1"
"34766","I (D26, moderate)","CCNB1"
"34767","I (D26, moderate)","PCSK9"
"34768","I (D26, moderate)","FAM102A"
"34769","I (D26, moderate)","PPAP2B"
"34770","I (D26, moderate)","THAP7"
"34771","I (D26, moderate)","AMOT"
"34772","I (D26, moderate)","MARC1"
"34773","I (D26, moderate)","MKNK1"
"34774","I (D26, moderate)","ZNF512B"
"34775","I (D26, moderate)","FAM71F1"
"34776","I (D26, moderate)","FNDC8"
"34777","I (D26, moderate)","FCMR"
"34778","I (D26, moderate)","QPCT"
"34779","I (D26, moderate)","P2RY1"
"34780","I (D26, moderate)","SH3RF3"
"34781","I (D26, moderate)","KIF2C"
"34782","I (D26, moderate)","RAD51AP1"
"34783","I (D26, moderate)","CEP55"
"34784","I (D26, moderate)","STAT4"
"34785","I (D26, moderate)","AK5"
"34786","I (D26, moderate)","PRG1"
"34787","I (D26, moderate)","APOL3"
"34788","I (D26, moderate)","TNFAIP8L3"
"34789","I (D26, moderate)","ZNF829"
"34790","I (D26, moderate)","GNRHR2"
"34791","I (D26, moderate)","SNORD12B"
"34792","I (D26, moderate)","DDX11L10"
"34793","I (D26, moderate)","LOC100288069"
"34794","I (D26, moderate)","LOXL3"
"34795","I (D26, moderate)","MIR6883"
"34796","I (D26, moderate)","BASP1"
"34797","I (D26, moderate)","CACNA1E"
"34798","I (D26, moderate)","CBWD3"
"34799","I (D26, moderate)","CYYR1"
"34800","I (D26, moderate)","TRIB1"
"34801","I (D26, moderate)","E2F3"
"34802","I (D26, moderate)","CDC25A"
"34803","I (D26, moderate)","MLNR"
"34804","I (D26, moderate)","COL6A1"
"34805","I (D26, moderate)","LINC01215"
"34806","I (D26, moderate)","SMAD1"
"34807","I (D26, moderate)","CDKN3"
"34808","I (D26, moderate)","KLHDC7A"
"34809","I (D26, moderate)","ASB9P1"
"34810","I (D26, moderate)","TPI1P2"
"34811","I (D26, moderate)","C8orf76"
"34812","I (D26, moderate)","B3GNT5"
"34813","I (D26, moderate)","MYLK3"
"34814","I (D26, moderate)","ZNF853"
"34815","I (D26, moderate)","LTBP4"
"34816","I (D26, moderate)","SNORD9"
"34817","I (D26, moderate)","CAMK2N1"
"34818","I (D26, moderate)","NME8"
"34819","I (D26, moderate)","LOC100129940"
"34820","I (D26, moderate)","ATP1A3"
"34821","I (D26, moderate)","LOC643406"
"34822","I (D26, moderate)","ZNF500"
"34823","I (D26, moderate)","SLED1"
"34824","I (D26, moderate)","HMP19"
"34825","I (D26, moderate)","HRASLS"
"34826","I (D26, moderate)","CD163L1"
"34827","I (D26, moderate)","CDCA2"
"34828","I (D26, moderate)","PACSIN1"
"34829","I (D26, moderate)","MBOAT2"
"34830","I (D26, moderate)","STS"
"34831","I (D26, moderate)","PRKCH"
"34832","I (D26, moderate)","LINC00937"
"34833","I (D26, moderate)","PRRG1"
"34834","I (D26, moderate)","CCDC64"
"34835","I (D26, moderate)","MIR5700"
"34836","I (D26, moderate)","CLDN18"
"34837","I (D26, moderate)","ZNF358"
"34838","I (D26, moderate)","CNTLN"
"34839","I (D26, moderate)","CDA"
"34840","I (D26, moderate)","GNG5"
"34841","I (D26, moderate)","MIR3605"
"34842","I (D26, moderate)","ACCSL"
"34843","I (D26, moderate)","MSRB2"
"34844","I (D26, moderate)","PLIN5"
"34845","I (D26, moderate)","CDK18"
"34846","I (D26, moderate)","SNPH"
"34847","I (D26, moderate)","NOXRED1"
"34848","I (D26, moderate)","KRT73"
"34849","I (D26, moderate)","LIFR"
"34850","I (D26, moderate)","DPY19L1P1"
"34851","I (D26, moderate)","ZNF677"
"34852","I (D26, moderate)","PLEKHG4"
"34853","I (D26, moderate)","LOC102724957"
"34854","I (D26, moderate)","ID2-AS1"
"34855","I (D26, moderate)","MIR4435-2HG"
"34856","I (D26, moderate)","MIR548AN"
"34857","I (D26, moderate)","TICRR"
"34858","I (D26, moderate)","SMAP2"
"34859","I (D26, moderate)","ZNF563"
"34860","I (D26, moderate)","INO80B"
"34861","I (D26, moderate)","INSC"
"34862","I (D26, moderate)","ABCD2"
"34863","I (D26, moderate)","FLYWCH1"
"34864","I (D26, moderate)","SAMSN1"
"34865","I (D26, moderate)","FCRL3"
"34866","I (D26, moderate)","POLRMT"
"34867","I (D26, moderate)","ANTXRLP1"
"34868","I (D26, moderate)","JDP2"
"34869","I (D26, moderate)","KIF11"
"34870","I (D26, moderate)","MAGEH1"
"34871","I (D26, moderate)","RNF130"
"34872","I (D26, moderate)","KLF4"
"34873","I (D26, moderate)","ING2"
"34874","I (D26, moderate)","FLJ38122"
"34875","I (D26, moderate)","PPAN"
"34876","I (D26, moderate)","ELOVL4"
"34877","I (D26, moderate)","SLC27A5"
"34878","I (D26, moderate)","CLIC5"
"34879","I (D26, moderate)","PMEL"
"34880","I (D26, moderate)","USP51"
"34881","I (D26, moderate)","FAHD2CP"
"34882","I (D26, moderate)","NDNL2"
"34883","I (D26, moderate)","RNU6-78P"
"34884","I (D26, moderate)","ADAMTS4"
"34885","I (D26, moderate)","RNASE1"
"34886","I (D26, moderate)","MIR5690"
"34887","I (D26, moderate)","RNF10"
"34888","I (D26, moderate)","C1orf145"
"34889","I (D26, moderate)","CATIP-AS1"
"34890","I (D26, moderate)","CRISPLD2"
"34891","I (D26, moderate)","OBSCN"
"34892","I (D26, moderate)","ZNF831"
"34893","I (D26, moderate)","LOC399815"
"34894","I (D26, moderate)","WASF1"
"34895","I (D26, moderate)","UBE2J1"
"34896","I (D26, moderate)","LOC100996342"
"34897","I (D26, moderate)","RRAGD"
"34898","I (D26, moderate)","YAE1D1"
"34899","I (D26, moderate)","DPH3"
"34900","I (D26, moderate)","SLC51A"
"34901","I (D26, moderate)","KLHL3"
"34902","I (D26, moderate)","PHC2"
"34903","I (D26, moderate)","TTC7B"
"34904","I (D26, moderate)","CYP7A1"
"34905","I (D26, moderate)","IGFBP2"
"34906","I (D26, moderate)","KCTD12"
"34907","I (D26, moderate)","ZCCHC12"
"34908","I (D26, moderate)","APBA1"
"34909","I (D26, moderate)","LRRN1"
"34910","I (D26, moderate)","SLCO4A1"
"34911","I (D26, moderate)","SLC9A7P1"
"34912","I (D26, moderate)","RNF43"
"34913","I (D26, moderate)","HBD"
"34914","I (D26, moderate)","TIMP4"
"34915","I (D26, moderate)","ASAH2B"
"34916","I (D26, moderate)","NMT2"
"34917","I (D26, moderate)","RPL21P44"
"34918","I (D26, moderate)","LAMA2"
"34919","I (D26, moderate)","CLUHP3"
"34920","I (D26, moderate)","PTGER2"
"34921","I (D26, moderate)","ITGB3"
"34922","I (D26, moderate)","ABLIM1"
"34923","I (D26, moderate)","LOC285696"
"34924","I (D26, moderate)","LYSMD4"
"34925","I (D26, moderate)","AES"
"34926","I (D26, moderate)","LTBP3"
"34927","I (D26, moderate)","MCM10"
"34928","I (D26, moderate)","BUB1"
"34929","I (D26, moderate)","SEMA4F"
"34930","I (D26, moderate)","ESCO2"
"34931","I (D26, moderate)","TFR2"
"34932","I (D26, moderate)","TMEM25"
"34933","I (D26, moderate)","DLEU2"
"34934","I (D26, moderate)","STOX2"
"34935","I (D26, moderate)","REPS2"
"34936","I (D26, moderate)","RHAG"
"34937","I (D26, moderate)","STARD9"
"34938","I (D26, moderate)","TM6SF1"
"34939","I (D26, moderate)","NR2E1"
"34940","I (D26, moderate)","KIAA1147"
"34941","I (D26, moderate)","KIF20A"
"34942","I (D26, moderate)","EPHX2"
"34943","I (D26, moderate)","CKMT2-AS1"
"34944","I (D26, moderate)","KLF12"
"34945","I (D26, moderate)","LTK"
"34946","I (D26, moderate)","P2RX1"
"34947","I (D26, moderate)","RBP7"
"34948","I (D26, moderate)","SAMD14"
"34949","I (D26, moderate)","MAPK14"
"34950","I (D26, moderate)","DACH1"
"34951","I (D26, moderate)","CIT"
"34952","I (D26, moderate)","PHTF1"
"34953","I (D26, moderate)","FAM171A1"
"34954","I (D26, moderate)","FBLN2"
"34955","I (D26, moderate)","TNK1"
"34956","I (D26, moderate)","CEP72"
"34957","I (D26, moderate)","PTPN4"
"34958","I (D26, moderate)","MAGEE1"
"34959","I (D26, moderate)","C6orf229"
"34960","I (D26, moderate)","LONRF2"
"34961","I (D26, moderate)","AHSP"
"34962","I (D26, moderate)","KLC2"
"34963","I (D26, moderate)","CFAP58-AS1"
"34964","I (D26, moderate)","GATA2"
"34965","I (D26, moderate)","SQRDL"
"34966","I (D26, moderate)","GAS7"
"34967","I (D26, moderate)","NEO1"
"34968","I (D26, moderate)","PGD"
"34969","I (D26, moderate)","SORT1"
"34970","I (D26, moderate)","ZIK1"
"34971","I (D26, moderate)","MATK"
"34972","I (D26, moderate)","FAM89A"
"34973","I (D26, moderate)","LSR"
"34974","I (D26, moderate)","LOC100268168"
"34975","I (D26, moderate)","KIF15"
"34976","I (D26, moderate)","AGAP9"
"34977","I (D26, moderate)","C5orf42"
"34978","I (D26, moderate)","LINC01352"
"34979","I (D26, moderate)","RAD51"
"34980","I (D26, moderate)","CELSR2"
"34981","I (D26, moderate)","SPEG"
"34982","I (D26, moderate)","HSPG2"
"34983","I (D26, moderate)","PKD1"
"34984","I (D26, moderate)","ENPP3"
"34985","I (D26, moderate)","LMTK3"
"34986","I (D26, moderate)","RASSF1-AS1"
"34987","I (D26, moderate)","AP3B2"
"34988","I (D26, moderate)","TP53I13"
"34989","I (D26, moderate)","CACNA1C-AS1"
"34990","I (D26, moderate)","PKN3"
"34991","I (D26, moderate)","RASGEF1A"
"34992","I (D26, moderate)","EVL"
"34993","I (D26, moderate)","MIR4442"
"34994","I (D26, moderate)","C3orf18"
"34995","I (D26, moderate)","TUFT1"
"34996","I (D26, moderate)","C5orf63"
"34997","I (D26, moderate)","KIAA1456"
"34998","I (D26, moderate)","AZIN2"
"34999","I (D26, moderate)","ZC3H12C"
"35000","I (D26, moderate)","ALDH1A2"
"35001","I (D26, moderate)","ATP10A"
"35002","I (D26, moderate)","APBA2"
"35003","I (D26, moderate)","SIAH3"
"35004","I (D26, moderate)","RPGRIP1L"
"35005","I (D26, moderate)","TTK"
"35006","I (D26, moderate)","EPHA2"
"35007","I (D26, moderate)","LLGL2"
"35008","I (D26, moderate)","SVILP1"
"35009","I (D26, moderate)","NTSR1"
"35010","I (D26, moderate)","PLK2"
"35011","I (D26, moderate)","FAM213B"
"35012","I (D26, moderate)","SHROOM1"
"35013","I (D26, moderate)","SLC22A1"
"35014","I (D26, moderate)","USB1"
"35015","I (D26, moderate)","ERICH6-AS1"
"35016","I (D26, moderate)","REG4"
"35017","I (D26, moderate)","KIAA1671"
"35018","I (D26, moderate)","FAM209B"
"35019","I (D26, moderate)","P2RY6"
"35020","I (D26, moderate)","RTN3"
"35021","I (D26, moderate)","TCN2"
"35022","I (D26, moderate)","FAM169B"
"35023","I (D26, moderate)","FBXO43"
"35024","I (D26, moderate)","TMEM144"
"35025","I (D26, moderate)","WEE2"
"35026","I (D26, moderate)","ZDHHC19"
"35027","I (D26, moderate)","FZD4"
"35028","I (D26, moderate)","CENPU"
"35029","I (D26, moderate)","IKZF2"
"35030","I (D26, moderate)","CAPZA2"
"35031","I (D26, moderate)","DNAH6"
"35032","I (D26, moderate)","LOC101927153"
"35033","I (D26, moderate)","ZBTB6"
"35034","I (D26, moderate)","PLD1"
"35035","I (D26, moderate)","GEMIN8P4"
"35036","I (D26, moderate)","TRPC2"
"35037","I (D26, moderate)","TMEM204"
"35038","I (D26, moderate)","KLLN"
"35039","I (D26, moderate)","ZNF205"
"35040","I (D26, moderate)","SMIM24"
"35041","I (D26, moderate)","AOX1"
"35042","I (D26, moderate)","CA1"
"35043","I (D26, moderate)","C10orf2"
"35044","I (D26, moderate)","S100A11"
"35045","I (D26, moderate)","CTBS"
"35046","I (D26, moderate)","SATB2"
"35047","I (D26, moderate)","ZNF570"
"35048","I (D26, moderate)","LOC388692"
"35049","I (D26, moderate)","SGK223"
"35050","I (D26, moderate)","LHFP"
"35051","I (D26, moderate)","E2F7"
"35052","I (D26, moderate)","SLC5A9"
"35053","I (D26, moderate)","FLJ21408"
"35054","I (D26, moderate)","ZNF571"
"35055","I (D26, moderate)","MMP19"
"35056","I (D26, moderate)","ALS2CL"
"35057","I (D26, moderate)","ACE2"
"35058","I (D26, moderate)","SH2D3A"
"35059","I (D26, moderate)","ABHD5"
"35060","I (D26, moderate)","MKNK1-AS1"
"35061","I (D26, moderate)","TBC1D30"
"35062","I (D26, moderate)","NUF2"
"35063","I (D26, moderate)","SERPINA11"
"35064","I (D26, moderate)","TGFB3"
"35065","I (D26, moderate)","SKA3"
"35066","I (D26, moderate)","BEND7"
"35067","I (D26, moderate)","EPPK1"
"35068","I (D26, moderate)","RALB"
"35069","I (D26, moderate)","SPATA6"
"35070","I (D26, moderate)","FRMD4B"
"35071","I (D26, moderate)","PCBP4"
"35072","I (D26, moderate)","KL"
"35073","I (D26, moderate)","STAB1"
"35074","I (D26, moderate)","ADAMTS10"
"35075","I (D26, moderate)","TDRD9"
"35076","I (D26, moderate)","USP3-AS1"
"35077","I (D26, moderate)","PRX"
"35078","I (D26, moderate)","WDR89"
"35079","I (D26, moderate)","INSR"
"35080","I (D26, moderate)","WNT7A"
"35081","I (D26, moderate)","ITPRIPL1"
"35082","I (D26, moderate)","RAB1A"
"35083","I (D26, moderate)","TRIQK"
"35084","I (D26, moderate)","PM20D1"
"35085","I (D26, moderate)","LBH"
"35086","I (D26, moderate)","CYSTM1"
"35087","I (D26, moderate)","CDC42BPA"
"35088","I (D26, moderate)","PLSCR4"
"35089","I (D26, moderate)","AKAP6"
"35090","I (D26, moderate)","YOD1"
"35091","I (D26, moderate)","SMAD7"
"35092","I (D26, moderate)","LOC101929567"
"35093","I (D26, moderate)","GSTM3"
"35094","I (D26, moderate)","SLC41A1"
"35095","I (D26, moderate)","MIR503HG"
"35096","I (D26, moderate)","PRSS58"
"35097","I (D26, moderate)","SNX10"
"35098","I (D26, moderate)","EFCAB2"
"35099","I (D26, moderate)","LOC101929595"
"35100","I (D26, moderate)","TFF3"
"35101","I (D26, moderate)","GRINA"
"35102","I (D26, moderate)","HIST1H2BK"
"35103","I (D26, moderate)","GIPR"
"35104","I (D26, moderate)","CROCC"
"35105","I (D26, moderate)","TMEM91"
"35106","I (D26, moderate)","CCDC78"
"35107","I (D26, moderate)","CD36"
"35108","I (D26, moderate)","GPA33"
"35109","I (D26, moderate)","ATOH8"
"35110","I (D26, moderate)","ROBO1"
"35111","I (D26, moderate)","MYL9"
"35112","I (D26, moderate)","LDLRAP1"
"35113","I (D26, moderate)","PAQR6"
"35114","I (D26, moderate)","SNED1"
"35115","I (D26, moderate)","HAPLN3"
"35116","I (D26, moderate)","METAP1D"
"35117","I (D26, moderate)","TBC1D2"
"35118","I (D26, moderate)","DCHS1"
"35119","I (D26, moderate)","CKAP4"
"35120","I (D26, moderate)","BCL2A1"
"35121","I (D26, moderate)","RAB31"
"35122","I (D26, moderate)","RPL36"
"35123","I (D26, moderate)","LINC00293"
"35124","I (D26, moderate)","HABP4"
"35125","I (D26, moderate)","SCN1B"
"35126","I (D26, moderate)","RCAN3"
"35127","I (D26, moderate)","ZNF541"
"35128","I (D26, moderate)","NR3C2"
"35129","I (D26, moderate)","SLC26A8"
"35130","I (D26, moderate)","VAPA"
"35131","I (D26, moderate)","STEAP3"
"35132","I (D26, moderate)","ZNF827"
"35133","I (D26, moderate)","FN1"
"35134","I (D26, moderate)","LPP-AS2"
"35135","I (D26, moderate)","C20orf24"
"35136","I (D26, moderate)","MARVELD1"
"35137","I (D26, moderate)","KIAA0825"
"35138","I (D26, moderate)","KEL"
"35139","I (D26, moderate)","OXNAD1"
"35140","I (D26, moderate)","SIRPG"
"35141","I (D26, moderate)","HSPA4L"
"35142","I (D26, moderate)","LINC00968"
"35143","I (D26, moderate)","SYT17"
"35144","I (D26, moderate)","LMO7"
"35145","I (D26, moderate)","ZFYVE9"
"35146","I (D26, moderate)","LOC100288846"
"35147","I (D26, moderate)","TTC16"
"35148","I (D26, moderate)","PDZD8"
"35149","I (D26, moderate)","ST20"
"35150","I (D26, moderate)","LZTS3"
"35151","I (D26, moderate)","LOC100289561"
"35152","I (D26, moderate)","LOC728175"
"35153","I (D26, moderate)","DPH1"
"35154","I (D26, moderate)","MCF2L"
"35155","I (D26, moderate)","APMAP"
"35156","I (D26, moderate)","ORC6"
"35157","I (D26, moderate)","GUCY2C"
"35158","I (D26, moderate)","A3GALT2"
"35159","I (D26, moderate)","KIF1B"
"35160","I (D26, moderate)","KRT73-AS1"
"35161","I (D26, moderate)","SEMA3A"
"35162","I (D26, moderate)","CPE"
"35163","I (D26, moderate)","LINC00999"
"35164","I (D26, moderate)","ANO9"
"35165","I (D26, moderate)","WFDC1"
"35166","I (D26, moderate)","SNORD89"
"35167","I (D26, moderate)","POLR2J2"
"35168","I (D26, moderate)","ZFAND2A"
"35169","I (D26, moderate)","STMN3"
"35170","I (D26, moderate)","EPB41L2"
"35171","I (D26, moderate)","LINC01151"
"35172","I (D26, moderate)","LOC728743"
"35173","I (D26, moderate)","VSIG10L"
"35174","I (D26, moderate)","KLHL7-AS1"
"35175","I (D26, moderate)","LOC101929154"
"35176","I (D26, moderate)","SERPINH1"
"35177","I (D26, moderate)","INF2"
"35178","I (D26, moderate)","CD59"
"35179","I (D26, moderate)","ASTL"
"35180","I (D26, moderate)","SRGN"
"35181","I (D26, moderate)","EEF2KMT"
"35182","I (D26, moderate)","P2RY11"
"35183","I (D26, moderate)","CHCHD6"
"35184","I (D26, moderate)","GPX1"
"35185","I (D26, moderate)","BCL2L14"
"35186","I (D26, moderate)","ANO7"
"35187","I (D26, moderate)","KRT5"
"35188","I (D26, moderate)","LOC285766"
"35189","I (D26, moderate)","ZNF792"
"35190","I (D26, moderate)","FOXO3B"
"35191","I (D26, moderate)","NCAPH"
"35192","I (D26, moderate)","CCDC36"
"35193","I (D26, moderate)","CAPN5"
"35194","I (D26, moderate)","GINS2"
"35195","I (D26, moderate)","PRR29-AS1"
"35196","I (D26, moderate)","MIR3064"
"35197","I (D26, moderate)","NOS3"
"35198","I (D26, moderate)","PCSK6"
"35199","I (D26, moderate)","MLLT3"
"35200","I (D26, moderate)","DHRS7"
"35201","I (D26, moderate)","RNF126"
"35202","I (D26, moderate)","MARCKS"
"35203","I (D26, moderate)","ACVR2B"
"35204","I (D26, moderate)","ANKRD20A5P"
"35205","I (D26, moderate)","DNAH17"
"35206","I (D26, moderate)","FASN"
"35207","I (D26, moderate)","ZNF773"
"35208","I (D26, moderate)","SPATC1L"
"35209","I (D26, moderate)","CASC5"
"35210","I (D26, moderate)","NR1D1"
"35211","I (D26, moderate)","RRN3P1"
"35212","I (D26, moderate)","LINC01337"
"35213","I (D26, moderate)","CDT1"
"35214","I (D26, moderate)","ST7-AS1"
"35215","I (D26, moderate)","ZNF540"
"35216","I (D26, moderate)","PYGL"
"35217","I (D26, moderate)","NPL"
"35218","I (D26, moderate)","CIB2"
"35219","I (D26, moderate)","DRC1"
"35220","I (D26, moderate)","C1orf122"
"35221","I (D26, moderate)","LOC645166"
"35222","I (D26, moderate)","PPFIA2"
"35223","I (D26, moderate)","MKRN3"
"35224","I (D26, moderate)","SPC24"
"35225","I (D26, moderate)","CDON"
"35226","I (D26, moderate)","C2orf15"
"35227","I (D26, moderate)","AASS"
"35228","I (D26, moderate)","SLC4A3"
"35229","I (D26, moderate)","SEC14L2"
"35230","I (D26, moderate)","NSUN7"
"35231","I (D26, moderate)","TRIM46"
"35232","I (D26, moderate)","GRAP"
"35233","I (D26, moderate)","MIR22HG"
"35234","I (D26, moderate)","ZNF549"
"35235","I (D26, moderate)","SH2D4B"
"35236","I (D26, moderate)","UBASH3A"
"35237","I (D26, moderate)","ANAPC1P1"
"35238","I (D26, moderate)","KLHL8"
"35239","I (D26, moderate)","ABLIM3"
"35240","I (D26, moderate)","LOC93622"
"35241","I (D26, moderate)","PWARSN"
"35242","I (D26, moderate)","NCAPG"
"35243","I (D26, moderate)","SLC25A23"
"35244","I (D26, moderate)","SERHL2"
"35245","I (D26, moderate)","NUDT16P1"
"35246","I (D26, moderate)","ANO2"
"35247","I (D26, moderate)","LINC01347"
"35248","I (D26, moderate)","TC2N"
"35249","I (D26, moderate)","KRT72"
"35250","I (D26, moderate)","ATP6V0B"
"35251","I (D26, moderate)","LOC155060"
"35252","I (D26, moderate)","LINC00987"
"35253","I (D26, moderate)","FBXL14"
"35254","I (D26, moderate)","SLC30A4"
"35255","I (D26, moderate)","EAF2"
"35256","I (D26, moderate)","ARHGEF40"
"35257","I (D26, moderate)","LOC100996437"
"35258","I (D26, moderate)","DBH-AS1"
"35259","I (D26, moderate)","TSEN54"
