genes,condition,log2fold_change,direction,meta_p,fdr,bioprocess
HLA-C,"BNT-I (D26, mild)",-1.8556901321384014,DOWN,2.8492180993825106e-4,0.013521699063690853,Immune
HLA-C,"BNT-I (D26, severe)",-1.447398335782159,DOWN,1.463178139378864e-4,0.008343600618779489,Immune
HLA-C,"I (D26, moderate)",-1.5132825923119981,DOWN,3.5502442202344856e-6,5.050884285768331e-4,Immune
HLA-C,"I (D26, severe)",-2.2045690164396086,DOWN,7.317114147223582e-9,3.1645884447833244e-6,Immune
HLA-C,"I (D51, moderate)",-1.2155274897085153,DOWN,0.0014278119958766329,0.04187846532216327,Immune
HLA-DMA,"BBIBP (V3, D07)",-4.354178283776537,DOWN,9.02424410250856e-6,0.0010342327028897808,Immune
HLA-DMA,"BBIBP (V3, D14)",-4.150043493882948,DOWN,2.305426891388209e-5,0.0021161823266854585,Immune
HLA-DMA,"BBIBP (V3, D28)",-4.468539711076869,DOWN,5.276467893373918e-6,6.856153340981683e-4,Immune
HLA-DMA,"ChAd (V1, D3)",0.28148915521761236,NEUTRAL,1.0298675509019503e-4,0.00644701575193884,Immune
HLA-DMA,"I (D10, moderate)",-0.8263086216662456,NEUTRAL,0.0011738542884208265,0.03674412115227211,Immune
HLA-DMB,"ChAd (V1, D3)",0.3374658700924731,NEUTRAL,1.5385577245481784e-5,0.0015615744004873625,Immune
HLA-DPA1,"ChAd (V1, D3)",0.402941602155441,NEUTRAL,1.988965227804057e-6,3.218813254059457e-4,Immune
HLA-DPA1,"ChAd-BNT (V2, D3)",0.4572050574789927,NEUTRAL,1.6292992405719416e-5,0.0016348538265730872,Immune
HLA-E,"ChAd-BNT (V2, D7)",-0.2776374724583921,NEUTRAL,1.7250509494198956e-4,0.00940632995582652,Immune
HP,"I (D26, moderate)",-3.452122180806375,DOWN,6.7673040783051124e-6,8.277056353527146e-4,Immune
HP,"I (D26, severe)",-4.666175399258349,DOWN,2.1329370099677522e-7,5.314241989820337e-5,Immune
HP,"I (D51, severe)",-2.995489398623004,DOWN,8.21125978991174e-4,0.028595109713447885,Immune
HPRT1,"BBIBP (V3, D14)",-0.35303938135115015,NEUTRAL,0.00178550284294094,0.04866860812730629,Immune
HPRT1,"ChAd (V1, D3)",0.21162695622279823,NEUTRAL,3.687275294016521e-7,8.293272625169244e-5,Immune
HPRT1,"I (D26, moderate)",-0.6890089867493285,NEUTRAL,6.582348709388775e-5,0.004645774870327171,Immune
HPRT1,"I (D51, moderate)",-0.6564354926418468,NEUTRAL,0.0011588229511474177,0.03640603436405508,Immune
HPRT1,"ZF2001 (V3, D14)",-0.3634422437213817,NEUTRAL,0.00135347868244756,0.04044144648299982,Immune
HSPD1,BNT-I (D1),-0.5647293507044063,NEUTRAL,5.335564002891095e-4,0.02111818103534076,Immune
HSPD1,"ChAd (V1, D7)",0.1350257425665605,NEUTRAL,3.986897638430095e-4,0.017191224807068757,Immune
HTN1,"BBIBP (V3, D14)",1.2181541397407647,UP,9.871062687807103e-4,0.03253024201466117,Immune
HTN1,"ZF2001 (V3, D07)",1.875463008697676,UP,3.6757250292275793e-7,8.275147276023175e-5,Immune
HTN3,"ZF2001 (V3, D07)",2.2703647772583673,UP,1.762998227040151e-5,0.0017321580911978764,Immune
HYAL2,"ChAd (V1, D3)",0.5096131706226259,NEUTRAL,1.1819150422464358e-6,2.1346547537921668e-4,Immune
IDE,"ChAd (V1, D7)",0.18638576130477127,NEUTRAL,2.4671470997700012e-8,8.856142600041865e-6,Immune
IDO1,"BNT (V2, D1)",-1.643287704852702,DOWN,7.02562575715901e-6,8.527001351846937e-4,Immune
IDO1,"ChAd (V1, D3)",1.322284407892874,UP,1.363968368587477e-5,0.0014220506507826554,Immune
IDO1,"ChAd (V1, D7)",-0.976411198527989,NEUTRAL,0.00128110264538187,0.038950393219510784,Immune
IDO1,"ChAd-BNT (V2, D3)",1.4802571060239886,UP,9.872377439996036e-5,0.006246560190243931,Immune
IDO1,"I (D51, severe)",2.9020016883385855,UP,7.992270651205703e-4,0.028049905282936032,Immune
IDO2,"BBIBP (V3, D14)",1.3090447119933877,UP,6.996852939949962e-7,1.4029042251846322e-4,Immune
IDO2,"ZF2001 (V3, D07)",1.1775374321609968,UP,1.4793730509781894e-5,0.0015155356809610915,Immune
IDO2,"ZF2001 (V3, D14)",1.3134917461477416,UP,7.713399159782528e-7,1.5186841920781293e-4,Immune
IDO2,"ZF2001 (V3, D28)",1.3123902872849509,UP,7.895104800923279e-7,1.5483502582697742e-4,Immune
IFI27,"BNT-I (D26, severe)",-6.717089641600372,DOWN,9.342323621905983e-4,0.03126820470384089,Immune
IFI27,"ChAd (V1, D3)",5.828649756378541,UP,4.904227060855781e-65,4.649310242459559e-59,Immune
IFI27,"ChAd (V1, D7)",2.6296377984480395,UP,1.0663250040689904e-14,2.5722608058078583e-11,Immune
IFI27,"ChAd-BNT (V2, D3)",3.522858387092752,UP,1.8167751976493903e-16,6.26305832600281e-13,Immune
IFI27,"I (D26, moderate)",-6.327641607536087,DOWN,2.5905088400572114e-4,0.01264484964748966,Immune
IFI27,"I (D26, severe)",-6.317621992578685,DOWN,0.0018060942430083117,0.049029702489862624,Immune
IFI27,"I (D51, moderate)",-6.964080849737961,DOWN,6.059742209202733e-4,0.023128926922097528,Immune
IFI27,"I (D51, severe)",-7.154432825205651,DOWN,4.319568354223236e-4,0.018177709506521148,Immune
IFI27,I-I (D1),-10.487474379803102,DOWN,1.8110998499867215e-5,0.001766420463872697,Immune
IFI27,I-I (D2),-7.485774997672324,DOWN,0.00147707704024584,0.042842823858785406,Immune
IFI30,"ChAd (V1, D3)",0.8229814275777249,NEUTRAL,5.3761976010411544e-14,1.1201644452607992e-10,Immune
IFI30,"ChAd-BNT (V2, D7)",-0.6883206465434222,NEUTRAL,1.7985680078980115e-5,0.001758539852945009,Immune
IFI30,"I (D10, severe)",-1.1482384746905405,DOWN,0.0013373607762668343,0.040114095440019634,Immune
IFI30,"I (D26, moderate)",-1.4779203862369885,DOWN,1.4196115068813176e-6,2.4730274170619876e-4,Immune
IFI30,"I (D51, moderate)",-1.151686829279775,DOWN,0.0012905434331360035,0.039149253327132316,Immune
IFI30,"ZF2001 (V3, D07)",-0.6297051610831932,NEUTRAL,5.725061834997569e-4,0.02221735988323808,Immune
IFI35,"ChAd (V1, D3)",0.8083181727899781,NEUTRAL,3.10410059725786e-11,2.8850515218754837e-8,Immune
IFI35,"ChAd-BNT (V2, D3)",0.8139175416358604,NEUTRAL,9.07459904155996e-8,2.5982816242762653e-5,Immune
IFI6,"ChAd (V1, D3)",1.288554447720813,UP,8.56138516005133e-10,5.047495597523024e-7,Immune
IFI6,"ChAd-BNT (V2, D3)",1.405671111982076,UP,8.940334286360379e-8,2.5702555899538128e-5,Immune
IFI6,I-I (D1),-5.561407853798372,DOWN,6.960317589687182e-5,0.004848649600773629,Immune
IFIT1,"ChAd-BNT (V2, D3)",1.3891881217266746,UP,4.339056587396728e-4,0.01823529020764444,Immune
IFIT1,"ChAd-BNT (V2, D7)",-1.7058989047730908,DOWN,2.2914447675623256e-4,0.011599411362607878,Immune
IFIT1,I-I (D1),-5.685712295871273,DOWN,6.036917912875039e-4,0.023064772108743376,Immune
IFIT2,"ChAd-BNT (V2, D3)",1.2027138145348493,UP,4.419620940011758e-4,0.018460786271250123,Immune
IFIT2,"ChAd-BNT (V2, D7)",-1.4805103083003557,DOWN,2.246331026049756e-4,0.011433878470475639,Immune
IFITM1,"ChAd (V1, D3)",0.5710265025786131,NEUTRAL,9.453888135071934e-7,1.78856206020735e-4,Immune
IFITM1,I-I (D1),-2.879302211687497,DOWN,0.00155428708698106,0.04432902522523681,Immune
IFITM2,"BNT-I (D26, mild)",-2.239274994659146,DOWN,8.924072020429787e-4,0.030314632653288903,Immune
IFITM2,"ChAd-BNT (V2, D7)",-0.7203231078743078,NEUTRAL,0.00137584053234221,0.04085721455054486,Immune
IFITM2,"I (D26, severe)",-2.1730978091904656,DOWN,1.5199538229615585e-5,0.0015482412627031692,Immune
IFITM3,"ChAd (V1, D3)",1.4765562346717682,UP,4.84015054096184e-14,1.0151691053082266e-10,Immune
IFITM3,"ChAd-BNT (V2, D3)",0.9823091410759568,NEUTRAL,6.180610642776639e-5,0.004444287531990104,Immune
IFNAR1,BNT-I (D4),1.2415391130205855,UP,0.00109161062505554,0.034902859911493354,Immune
IFNAR1,"ChAd (V1, D7)",0.2045713105473137,NEUTRAL,0.00157658747624536,0.044749641790946176,Immune
IFNAR1,"ZF2001 (V3, D14)",-0.5624499904971688,NEUTRAL,0.0015055294007073298,0.043371626594990983,Immune
IFNAR2,"ChAd (V1, D3)",0.19585277917450905,NEUTRAL,1.4457288118679067e-4,0.008278159858107502,Immune
IFNGR1,"ChAd (V1, D7)",0.4190915940125255,NEUTRAL,2.1729139226762855e-5,0.0020259323661383703,Immune
IFNGR1,"ChAd-BNT (V2, D3)",-0.3949327825612753,NEUTRAL,0.0014988328464648501,0.043247048147627636,Immune
IFNGR1,"ChAd-BNT (V2, D7)",-0.8044349536585885,NEUTRAL,3.451354642685678e-8,1.171065382860959e-5,Immune
IFNGR2,"ChAd (V1, D3)",0.45364344226171327,NEUTRAL,1.139051088337277e-5,0.0012365934714720914,Immune
IFNGR2,"ChAd-BNT (V2, D7)",-0.6131661382257316,NEUTRAL,5.296720725620129e-5,0.003948885246164769,Immune
IFNL1,"ZF2001 (V3, D07)",1.5865756396017516,UP,0.00152385657564965,0.043722890793376615,Immune
IFNLR1,"I (D10, severe)",1.7345569488917376,UP,0.001513464308086702,0.043526148125733015,Immune
IGF1R,"BNT-I (D26, severe)",-1.0576797508268836,DOWN,0.0010940009324279935,0.034964264016897395,Immune
IGF1R,"ChAd (V1, D3)",-0.33797998237611904,NEUTRAL,2.540637588269619e-5,0.002271814551093145,Immune
IGF1R,"ChAd-BNT (V2, D3)",-0.3944847962486932,NEUTRAL,8.594166027239875e-5,0.005642669070787432,Immune
IGF1R,"ChAd-BNT (V2, D7)",-0.42537764755078455,NEUTRAL,3.03129384005941e-4,0.014145309258445888,Immune
IGF1R,"I (D10, moderate)",1.0542409345042345,UP,1.434091538564562e-4,0.008230858992121462,Immune
IGSF6,"ChAd (V1, D3)",0.6491191946660638,NEUTRAL,1.2768726967177372e-6,2.274952322524048e-4,Immune
IL10,"BNT-I (D51, severe)",-3.5674933227939314,DOWN,7.0165725387265e-4,0.025611651450546877,Immune
IL10,"I (D26, moderate)",-2.778843843721549,DOWN,9.74491919600144e-6,0.0010978476578862128,Immune
IL10,"I (D51, severe)",-2.899484721834107,DOWN,1.0112374826542518e-4,0.006358943814959979,Immune
IL10RB,"ChAd (V1, D3)",0.33592236253397106,NEUTRAL,9.628308334717449e-8,2.7369830572075474e-5,Immune
IL12B,"ChAd (V1, D3)",-1.233666293477912,DOWN,2.225058801173435e-4,0.011356137118423908,Immune
IL12B,"I (D10, moderate)",2.0525351744019984,UP,4.475632908949655e-4,0.018629985590368815,Immune
IL13,"ZF2001 (V3, D07)",3.157276887356161,UP,2.2880271463039244e-5,0.002105511340774794,Immune
IL15,"ChAd (V1, D3)",0.6248358552179711,NEUTRAL,1.0108424526421611e-8,4.151993520054961e-6,Immune
IL15,"ChAd-BNT (V2, D7)",-0.828068834412888,NEUTRAL,2.606169338437216e-7,6.250197982278239e-5,Immune
IL15,"I (D26, moderate)",-1.9573538602071094,DOWN,1.8015762853400772e-5,0.0017603918280812052,Immune
IL17RC,"ChAd (V1, D3)",0.3243928833661496,NEUTRAL,6.720241422925882e-4,0.02483115716569988,Immune
IL17RC,"ChAd-BNT (V2, D3)",0.41288620853533514,NEUTRAL,5.068866976712854e-4,0.020363557674931337,Immune
IL18BP,"BNT (V2, D1)",-0.1539167152415825,NEUTRAL,6.340360270028566e-4,0.02385235985536806,Immune
IL18RAP,"BNT-I (D26, severe)",-2.337276900557808,DOWN,0.0017531653120360633,0.04809136378130037,Immune
IL18RAP,"I (D26, moderate)",-2.5195525431042185,DOWN,8.178831028515751e-5,0.005441922928385743,Immune
IL18RAP,"I (D26, severe)",-2.6516852254156937,DOWN,3.85215578234022e-4,0.016779581170528315,Immune
IL18RAP,"I (D51, moderate)",-2.475336778812292,DOWN,9.198034371617808e-4,0.030949959043254073,Immune
IL1R1,"ChAd (V1, D3)",-0.6054157800293161,NEUTRAL,1.5740734042901677e-4,0.00879919006314387,Immune
IL1R1,"ChAd (V1, D7)",0.5379643387731347,NEUTRAL,7.061150038653724e-4,0.025713972729975578,Immune
IL1R1,"I (D26, severe)",-2.5773018120745625,DOWN,3.05940678833153e-4,0.014241583481822964,Immune
IL1R2,"ChAd (V1, D3)",-1.077950640244911,DOWN,6.224595555517501e-4,0.023554436047663205,Immune
IL1R2,"ChAd (V1, D7)",0.9960975427665694,NEUTRAL,0.00144376689149463,0.042174195237617264,Immune
IL1R2,"ChAd-BNT (V2, D3)",-1.9716223456380295,DOWN,5.868813937020247e-7,1.2153252200497753e-4,Immune
IL1R2,"ChAd-BNT (V2, D7)",-2.285322073697001,DOWN,7.951727812879049e-7,1.5584876892481723e-4,Immune
IL1R2,"I (D26, moderate)",-3.225587932527674,DOWN,2.3539687622727478e-5,0.002150951151786576,Immune
IL1R2,"I (D26, severe)",-4.10452578278859,DOWN,4.086893255806308e-6,5.619232242585572e-4,Immune
IL1R2,"I (D51, moderate)",-3.137797380798282,DOWN,4.277653246466336e-4,0.018059232273475258,Immune
IL1RL1,"I (D26, moderate)",-1.8293749299898034,DOWN,3.333757242547401e-4,0.0151281142796523,Immune
IL1RN,"ChAd-BNT (V2, D7)",-1.3307851551011396,DOWN,2.4698010255094133e-5,0.002225475941454671,Immune
IL1RN,"ZF2001 (V3, D07)",-1.14298856355865,DOWN,3.5569612044386367e-6,5.057857984090477e-4,Immune
IL1RN,"ZF2001 (V3, D14)",-0.8103935320789067,NEUTRAL,9.812887964862104e-4,0.03239595995729397,Immune
IL2,"ChAd-BNT (V2, D3)",-0.8286593243470071,NEUTRAL,4.1971897265616267e-5,0.0033219435646724663,Immune
IL20RB,BNT-I (D3),0.6700952626066459,NEUTRAL,7.008766680627887e-4,0.025595223796373315,Immune
IL27,"ChAd (V1, D3)",0.7023424234168776,NEUTRAL,2.0960556700439195e-4,0.010870376325879139,Immune
IL27,"ChAd-BNT (V2, D3)",0.759637188067503,NEUTRAL,0.00127983347163744,0.038921791538036044,Immune
IL27RA,"BNT-I (D26, severe)",0.9802027055018182,NEUTRAL,7.352930965831041e-4,0.026478767434456832,Immune
IL27RA,"I (D26, moderate)",0.9232504532725655,NEUTRAL,2.0483374493099612e-4,0.01069079146792462,Immune
IL2RG,"BNT-MO (V3, D1)",0.48036237321203085,NEUTRAL,6.034551909616966e-4,0.023059703881280928,Immune
IL2RG,"ChAd (V1, D3)",0.20483540866664507,NEUTRAL,7.340421431404906e-5,0.005041566084055575,Immune
IL31RA,"ChAd-BNT (V2, D3)",1.535268983491573,UP,3.29293490451416e-8,1.1286230806624796e-5,Immune
IL31RA,"I (D10, severe)",-2.784976323006341,DOWN,0.0017203266049866134,0.04746386159849871,Immune
IL33,"ZF2001 (V3, D07)",1.4666932262535026,UP,5.914049770455302e-4,0.022727485416663855,Immune
IL5RA,"I (D10, severe)",-3.747289833283037,DOWN,4.423608389115365e-5,0.003457559278306156,Immune
IL6ST,"BNT-I-BNT (D51, severe)",-1.4354812452132992,DOWN,9.884724067927374e-5,0.006253954882274811,Immune
IL6ST,I-I (D1),-1.4269387847171795,DOWN,9.885001809548525e-4,0.0325668572361774,Immune
IL7,"I (D51, moderate)",1.943926931051682,UP,5.152781128946681e-4,0.020615060426422863,Immune
IL7R,"ChAd-BNT (V2, D3)",-0.3462161889064446,NEUTRAL,0.00176752500109442,0.04836206557057889,Immune
IL7R,"I (D26, moderate)",2.379907972669611,UP,2.4956438135147747e-5,0.0022432186818356786,Immune
IL7R,"I (D26, severe)",2.1306939297562426,UP,0.0012305065809733997,0.03789777537791161,Immune
IMPDH2,"ChAd (V1, D3)",-0.1556396543553203,NEUTRAL,1.4856889100334407e-4,0.008431393511995285,Immune
IMPDH2,"I (D26, moderate)",0.5994889762528469,NEUTRAL,3.2176479745984815e-4,0.014769041592557505,Immune
IMPDH2,"ZF2001 (V3, D14)",-0.4444747056148056,NEUTRAL,1.9199714171167e-4,0.010183926720899631,Immune
IPO7,BNT-I (D1),-0.41173685657032166,NEUTRAL,0.00176226823358262,0.04824335238432657,Immune
IRAK1BP1,"ZF2001 (V3, D07)",0.6035810020432217,NEUTRAL,4.503194243311048e-4,0.018716013633222194,Immune
IRF1,"ChAd (V1, D7)",-0.3950251339098038,NEUTRAL,2.2039048434640212e-4,0.011277314587389242,Immune
IRF1,"ChAd-BNT (V2, D7)",-0.9564790635664024,NEUTRAL,1.398992419863797e-9,7.728063535451807e-7,Immune
IRF2,"ChAd (V1, D3)",0.2581088174453081,NEUTRAL,7.609491278373135e-4,0.027114025149269253,Immune
IRF2BP2,"BBIBP (V3, D07)",-0.5807332746753803,NEUTRAL,7.411931480942806e-5,0.005078038707924567,Immune
IRF2BP2,"BBIBP (V3, D14)",-0.6624298410902951,NEUTRAL,6.1976586692789625e-6,7.751620207626104e-4,Immune
IRF2BP2,"BBIBP (V3, D28)",-0.7187252934325988,NEUTRAL,9.407075450513586e-7,1.7814832352519656e-4,Immune
IRF2BP2,"ChAd (V1, D7)",-0.15415042453722153,NEUTRAL,1.1903908997269153e-4,0.0071759841711670925,Immune
IRF2BP2,"ZF2001 (V3, D07)",-0.8646911115395453,NEUTRAL,3.727977782394206e-9,1.7697552454898033e-6,Immune
IRF2BP2,"ZF2001 (V3, D14)",-0.4835557159254575,NEUTRAL,9.694195292126556e-4,0.03210278739552181,Immune
IRF8,"I (D10, severe)",1.2587428883287295,UP,0.0013702826523296484,0.040757466757044086,Immune
IRF9,"ChAd (V1, D3)",0.40924556237055265,NEUTRAL,3.640065963922192e-6,5.144280471057471e-4,Immune
IRGM,"ChAd (V1, D3)",-0.37464624206853936,NEUTRAL,5.475280415264642e-4,0.02150240602551616,Immune
ITGA1,"I (D10, severe)",-1.6796738483106441,DOWN,0.0010158452087627922,0.03322325837984307,Immune
ITGA3,"I (D26, moderate)",1.7537750213127312,UP,8.236399115786472e-5,0.005468365660163182,Immune
ITGA4,"ChAd-BNT (V2, D3)",0.448883698179565,NEUTRAL,8.739214567558179e-15,2.157541388945592e-11,Immune
ITGAL,"ChAd (V1, D3)",0.2456762699984549,NEUTRAL,1.2124741235636282e-5,0.001296178316525614,Immune
ITGAL,"ChAd-BNT (V2, D3)",0.2669401912984059,NEUTRAL,1.4554569534298435e-4,0.008315577390752208,Immune
ITGAM,BNT-I (D4),1.3423202970458414,UP,1.8784270191526145e-4,0.010017372228857967,Immune
ITGAM,"I (D26, moderate)",-1.2422027861100882,DOWN,2.0705327182581732e-4,0.010778035842734533,Immune
ITGAM,"I (D26, severe)",-1.5269087062624038,DOWN,9.415650171628821e-5,0.006038992010931416,Immune
ITGB7,"I (D26, moderate)",1.1556421588913377,UP,4.8578399144819144e-4,0.01975316520624331,Immune
ITGB8,"BBIBP (V3, D14)",1.2671879631387726,UP,5.749234506181119e-4,0.022286535188846626,Immune
ITGB8,"I (D10, severe)",-3.3281719307780535,DOWN,0.001332250767641307,0.039997520505117,Immune
ITGB8,"ZF2001 (V3, D07)",1.2014268890630022,UP,0.00121992172386779,0.037680515374575146,Immune
ITK,"ChAd-BNT (V2, D3)",-0.28319382520420144,NEUTRAL,0.00116025584018709,0.036446807907695784,Immune
ITPKB,"ChAd (V1, D7)",-0.2889258960341921,NEUTRAL,4.1751502834261703e-5,0.003310283338071338,Immune
ITPKB,"I (D26, moderate)",0.6927461304223157,NEUTRAL,3.011058829603255e-4,0.0140777580643059,Immune
ITPKB,"ZF2001 (V3, D07)",-0.33993808551528215,NEUTRAL,6.925398032973481e-4,0.025372633979817403,Immune
JAG1,"BNT-I (D26, mild)",-1.3670238001971613,DOWN,7.051151332788544e-4,0.02569335256817284,Immune
JAG1,"BNT-I (D26, severe)",-1.58601441279967,DOWN,1.5045334181955734e-7,3.9708498765344814e-5,Immune
JAG1,"BNT-I (D51, severe)",-1.5151238742500395,DOWN,1.7819679535434357e-4,0.009636318756980214,Immune
JAG1,"BNT-I-BNT (D51, severe)",-1.3466902548558908,DOWN,8.315427538635607e-4,0.02883394268692343,Immune
JAG1,"I (D26, moderate)",-1.264244455489723,DOWN,8.69870629334287e-7,1.6754482403334419e-4,Immune
JAG1,"I (D26, severe)",-1.2606746449196615,DOWN,2.7383459765290257e-5,0.0024072788306890055,Immune
JAG1,"I (D51, moderate)",-1.6939197027747839,DOWN,2.0207788312206464e-8,7.489213324287055e-6,Immune
JAG1,"I (D51, severe)",-1.1278550873178255,DOWN,1.7180342109264314e-4,0.009379676112145695,Immune
JAGN1,BNT-I (D1),-0.8828574348463187,NEUTRAL,0.00140589928284441,0.04147829471326799,Immune
JAGN1,"ChAd (V1, D3)",0.24527634129736917,NEUTRAL,3.1714083636910417e-4,0.01462335470989662,Immune
JAGN1,"ChAd-BNT (V2, D7)",-0.36259892782691616,NEUTRAL,2.9814498251523e-4,0.01398138625193267,Immune
JAK3,BNT-I (D4),1.387859518337099,UP,6.191496890080294e-4,0.023470424281913423,Immune
JMJD6,"BBIBP (V3, D07)",-0.577624194262949,NEUTRAL,1.4457643108189156e-4,0.008278159858107502,Immune
JMJD6,"BBIBP (V3, D14)",-0.6578221592181697,NEUTRAL,1.5346622918502802e-5,0.0015588686173601141,Immune
JMJD6,"BBIBP (V3, D28)",-0.5953364557431812,NEUTRAL,9.005227479415516e-5,0.005846158159462424,Immune
JMJD6,"BNT-I (D26, severe)",-1.3829328919742943,DOWN,0.0015624578110702287,0.044472252124309754,Immune
JMJD6,"BNT-I-BNT (D51, severe)",-2.066396624472157,DOWN,4.2908265362560363e-4,0.018093173933731433,Immune
JMJD6,"ChAd-BNT (V2, D7)",-0.4214060081828764,NEUTRAL,2.0242902728886006e-4,0.010601812228737876,Immune
JMJD6,"I (D26, moderate)",-1.4660232232598254,DOWN,9.007557660050877e-5,0.00584626766411925,Immune
JMJD6,"I (D26, severe)",-1.8780286216268176,DOWN,1.7539848631116923e-5,0.0017252692300394371,Immune
JMJD6,"I (D51, moderate)",-1.815403156244669,DOWN,3.3097467435382507e-5,0.002777225542180807,Immune
JMJD6,"I (D51, severe)",-1.3731708212957296,DOWN,0.0016846719107392045,0.04681531143165445,Immune
JMJD6,"ZF2001 (V3, D07)",-0.536016166496587,NEUTRAL,4.373967499910173e-4,0.018338108275395112,Immune
KAT7,BNT-I (D1),0.8653120906193353,NEUTRAL,2.100240358685052e-4,0.01088493311327882,Immune
KDELR1,"ChAd (V1, D3)",0.3467524017698848,NEUTRAL,2.5081273262822772e-11,2.404203615762842e-8,Immune
KHDRBS1,"ChAd (V1, D3)",0.09361971369097132,NEUTRAL,8.070851593800994e-4,0.028243586228079685,Immune
KHDRBS1,"ZF2001 (V3, D07)",-0.31442306533249487,NEUTRAL,2.830504868475659e-4,0.01346054069066671,Immune
KIR2DL3,I-I (D0),2.986792354235641,UP,3.465455430312528e-4,0.01555846051572416,Immune
KIR3DL1,"I (D10, moderate)",-2.1516824361984512,DOWN,0.0012025802178010864,0.03732431824062871,Immune
KIT,"ChAd (V1, D3)",-0.522064513187008,NEUTRAL,2.4535700511849323e-6,3.78586577717186e-4,Immune
KIT,"ChAd-BNT (V2, D3)",-0.5304812726082082,NEUTRAL,1.3004860466890293e-4,0.007654837218851237,Immune
KITLG,"I (D26, moderate)",-2.705570108230397,DOWN,5.286322304910433e-4,0.02098710231184284,Immune
KLRC1,BNT-I (D1),-1.5057720388850917,DOWN,0.00168558148718996,0.04682930774695207,Immune
KLRK1,"ChAd-BNT (V2, D3)",0.6311032711608634,NEUTRAL,9.2223649802032e-4,0.031006829346729145,Immune
KMT2A,"ChAd (V1, D3)",-0.21272512405037927,NEUTRAL,1.0054016826058691e-5,0.0011233257613974057,Immune
KMT2A,"ChAd (V1, D7)",-0.154290330034991,NEUTRAL,0.00125929810425045,0.03848493111407162,Immune
KMT2E,"BNT-I-BNT (D51, severe)",-0.8706302521850947,NEUTRAL,9.884629708952896e-4,0.0325668572361774,Immune
KMT2E,"ChAd (V1, D3)",-0.17065952408255797,NEUTRAL,9.419298022234047e-4,0.03144036451776756,Immune
LACC1,"ChAd (V1, D3)",0.3381495837236276,NEUTRAL,1.3824110223778667e-4,0.00800632097162739,Immune
LACC1,"ChAd-BNT (V2, D3)",0.510741380151402,NEUTRAL,4.045908065995495e-6,5.573388274677587e-4,Immune
LAIR1,"ChAd (V1, D3)",0.342360841037282,NEUTRAL,1.1367266175885818e-6,2.066821451348187e-4,Immune
LAIR1,"ChAd (V1, D7)",-0.2442871607646816,NEUTRAL,4.754185260389287e-4,0.019463088762531902,Immune
LAX1,"BNT-I (D26, severe)",1.6507561012901704,UP,7.36872733748765e-5,0.00505750817432671,Immune
LAX1,"ChAd (V1, D7)",0.2797597932779835,NEUTRAL,3.459209377069032e-5,0.002872134465631775,Immune
LAX1,"ChAd (V2, D3)",-0.5529653271855517,NEUTRAL,3.086795389242969e-4,0.014341960799120904,Immune
LAX1,"I (D10, severe)",1.6140203084631342,UP,1.0708183735858986e-4,0.006632803177120543,Immune
LAX1,"I (D26, moderate)",1.6948221429210943,UP,2.0188808283413473e-6,3.25943702616654e-4,Immune
LAX1,"I (D26, severe)",1.3365069832890628,UP,0.0013327854621599379,0.04000977221729976,Immune
LAX1,"I (D51, moderate)",1.7495999754509737,UP,2.64178907583439e-5,0.0023415029183447966,Immune
LAX1,"ZF2001 (V3, D28)",-0.5095687112273757,NEUTRAL,4.565673355305656e-6,6.129077060280691e-4,Immune
LCN2,"BBIBP (V3, D28)",1.3650218764811832,UP,2.406896691739723e-4,0.011989851340443402,Immune
LCN2,"BNT-I (D26, mild)",-4.362930258969766,DOWN,2.751477840875966e-4,0.013198698447528585,Immune
LCN2,"BNT-I (D26, severe)",-3.937300776686489,DOWN,1.04369338735834e-5,0.0011565672107268742,Immune
LCN2,"BNT-I (D51, severe)",-4.744170265428152,DOWN,7.799538490827507e-5,0.005267552351267233,Immune
LCN2,"BNT-MO (V3, D1)",1.136922488951092,UP,1.3130575755708612e-4,0.007707778054800392,Immune
LCN2,"I (D26, moderate)",-3.661817579144926,DOWN,1.6439422229434885e-6,2.776080780436603e-4,Immune
LCN2,"I (D26, severe)",-3.801851484190817,DOWN,2.0570298267414566e-5,0.0019444685146846768,Immune
LCN2,"I (D51, moderate)",-3.3850089878213767,DOWN,1.4825104663986532e-4,0.008420917045330843,Immune
LCN2,"I (D51, severe)",-3.7649016596034772,DOWN,2.4679241629293944e-5,0.0022244190272527925,Immune
LCP1,"ChAd (V1, D3)",0.2819933881270831,NEUTRAL,2.2132794224473194e-5,0.0020529490826205784,Immune
LCP1,"ChAd-BNT (V2, D3)",0.3406361382953671,NEUTRAL,4.233485085252868e-5,0.003344403179577786,Immune
LCP1,"I (D26, moderate)",-0.8539836195328715,NEUTRAL,8.347124200227663e-4,0.028914711749404482,Immune
LCP1,"I (D26, severe)",-1.0799027206418055,DOWN,2.9696757447084956e-4,0.013941343810905678,Immune
LEPR,"BNT-I-BNT (D51, severe)",-1.4614385677620254,DOWN,9.070537093344151e-4,0.0306572770714436,Immune
LFNG,"ChAd (V1, D3)",0.3800030347813983,NEUTRAL,8.196984556729251e-6,9.57497831166041e-4,Immune
LFNG,"ChAd-BNT (V2, D3)",-0.43103526142057,NEUTRAL,5.39345746953416e-5,0.004004629498531676,Immune
LFNG,"ChAd-BNT (V2, D7)",-0.6991556189184014,NEUTRAL,2.3595480437527555e-8,8.524775518241352e-6,Immune
