Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p)
"ZF2001 (V3, D07)",I (D2),0.172,108,216,305,324,413,"ADAP2, AGPAT3, AIM2, APOBEC3A, ATP1B2, AVPR1A, BARD1, BCL11B, BIRC2, BLVRB, BMX, BRI3, C1S, CAMK4, CAPG, CCR1, CCRL2, CD177, CD180, CD28, CD300C, CD36, CD68, CD74, CD8B, CEACAM1, CHAF1B, CNTNAP3, CSK, CST3, CTSB, CTSH, CXCL1, CXCL2, CXCR4, DACH1, EGF, EIF2AK2, EMILIN2, ESCO2, FASLG, FCN1, FGR, FOXO1, GAS2L1, GCH1, GPBAR1, GPR82, GPR84, GPX1, GRN, HHLA2, HMOX1, ICAM2, IFI30, IFIH1, IFNGR1, IGLL5, IL12RB1, IL1RN, IL4I1, IQGAP3, ITGB8, LGALS1, LGALS3, LIF, LMO2, LRP1B, LY86, LY96, MARCKS, MBOAT2, MS4A4A, PDE4B, PF4, PKIA, PKMYT1, PLD3, PLXNB2, PTAFR, PTGS2, PTPRCAP, PYGL, RHOH, SCARB2, SERINC5, SGK1, SLC26A7, SLC2A6, SLC38A6, SLC7A11, SLCO2B1, SP100, SP140, SPOCK2, TEK, TGFB1, TMEM144, TNF, TNFRSF9, TNFSF13, TNFSF13B, TNR, TTYH3, TYMP, TYROBP, UNC93B1, ZBP1",33.33,26.15,9.970375778111047e-87,86.00128847305399
"ZF2001 (V3, D07)","I (D26, moderate)",0.192,127,247,286,374,413,"ACSL1, AIM2, ANO10, APLP2, AQP9, ARL4C, ARRB2, ATP1B1, BCL2A1, BCL6, BMX, BRI3, BST1, C1R, CAMK4, CAPG, CCDC150, CD177, CD28, CD36, CD4, CD53, CD8B, CDA, CDH5, CEACAM6, CEBPD, CHAF1B, CHIT1, CLEC2D, CORO2A, CSTA, CTSG, CXCL2, CXCL3, CYP4F2, DACH1, DRAM1, DUSP1, DYSF, ENG, EREG, ESCO2, EVI5, FASLG, FLT3LG, GLT1D1, GPM6B, GPR84, GRINA, GYPE, GZMK, GZMM, ICAM2, IFNGR1, IGLL5, IL10RA, IL12RB1, IL13RA1, IL23A, INHBA, IQGAP3, ITGB8, ITM2A, JAK3, KLF5, LAMP2, LAPTM5, LAT2, LCN2, LCP1, LGALS3, LIME1, LPCAT2, LY86, LY9, LY96, MAFB, MARCKS, MBOAT2, MFSD1, MPP1, MS4A4A, NELL2, NFKBIA, OLR1, PGD, PKIA, PKMYT1, PLBD1, PPP1R16B, PRTN3, PTGER2, PTH2R, PTPRCAP, PYGL, QPCT, RAB31, RAB32, RBP7, RNF130, RRAGD, S100A11, S100A12, S100A8, SCPEP1, SLC22A15, SLC24A1, SLC26A8, SLC31A2, SMARCD3, SOCS2, SORT1, SPNS1, SPOCK2, STAT4, STXBP2, TBXAS1, TCF7, THBS1, TIMP2, TLR10, TMEM144, TMEM158, TNF, TRAF3IP3, TRIB1",33.96,30.75,5.6440320137660066e-86,85.24841053152959
"ZF2001 (V3, D07)","I (D26, severe)",0.21,147,286,266,433,413,"ABCA6, ABHD12, ACSL1, AGPAT3, AIM2, ANO10, APOBEC3A, AQP9, ATP1B1, BARD1, BCL2A1, BCL3, BCL6, BLVRB, BMX, BRI3, BST1, CAMK4, CCDC150, CCL20, CCR1, CD14, CD177, CD300C, CD4, CD53, CD68, CD69, CD74, CEACAM1, CEACAM6, CEBPD, CFP, CHAF1B, CHIT1, CHL1, CLPTM1, CORO1A, CSK, CST3, CSTA, CXCL2, CXCL3, CXCR4, DACH1, DRAM1, DUSP1, DUSP6, EGF, EIF2AK2, ENG, EREG, ESCO2, FASLG, FCGR1A, FLT3LG, GIMAP7, GLT1D1, GPBAR1, GPR82, GPR84, GRN, GZMM, ICAM2, IFNGR1, IFNGR2, IGLL5, IL10RA, IL12RB1, IL17RB, IL4I1, INHBA, IQGAP3, ITGB8, JAK3, KCNJ15, KCNN3, KLF5, LCN2, LCP1, LGALS1, LIME1, LPCAT2, LRRK2, LY9, LY96, LYN, MAP3K8, MARCKS, MAZ, MBOAT2, MFSD1, MPP1, MXD1, NAV1, NCF2, NELL2, NFKBIA, NRBP1, NRP2, OLR1, PAG1, PGD, PLBD1, PLD3, PLEK, PLXNB2, PPBP, PSMB10, PTH2R, PTPRCAP, PTX3, PYGL, QPCT, RAB31, RAB32, RNF130, RNF24, RRAGD, S100A11, S100A12, S100A8, S1PR3, SIPA1, SLC22A15, SLC24A1, SLC26A8, SLC2A6, SLC6A16, SLC7A11, SMARCD3, SMC4, SOCS2, SORT1, SP100, SPNS1, SPOCK2, TCF4, TCF7, TGFBI, TLR10, TNFAIP3, TNFAIP6, TNFRSF10B, TNFSF13, TRIB1, TTYH3",33.95,35.59,3.1536066598457586e-85,84.50119247591242
"ZF2001 (V3, D07)",I-I (D3),0.009,4,16,409,20,413,"AVPR1A, CXCL3, OSBPL10, SLCO2B1",20,0.97,1.0222749536568818e-25,24.990432279547687
"ZF2001 (V3, D07)","ZF2001 (V3, D14)",0.266,131,80,282,211,413,"ABCA6, ABHD12, ADAM28, AGPAT3, AGTRAP, AIM2, AP1S2, AQP9, BARD1, BCL11B, BIRC2, BRI3, BST1, C1S, CA2, CAPG, CD300C, CD53, CHAF1B, CLEC2D, CLPTM1, CORO1A, CORO2A, CPVL, CSK, CST3, CTSS, CXCL2, CXCR5, DUSP1, DUSP6, FCGRT, FFAR2, FGR, FKBP14, G0S2, GCH1, GLP2R, GLT1D1, GNB2, GP1BB, GPBAR1, GPM6B, GPR82, GRN, GXYLT2, GZMK, ICAM2, ICOSLG, IFIH1, IFNGR2, IGKC, IGKV1-5, IGKV3-20, IGKV4-1, IGLL5, IL12RB1, IL1B, IL1RN, ITGB4, ITGB8, ITM2C, JUNB, KCNE4, KIAA0513, KLF5, KLRB1, LAMP2, LAPTM5, LAT2, LCP1, LIF, LIME1, LMO2, LPCAT2, LRRTM4, LY86, LY96, MARCKS, MAZ, MBOAT2, MFSD1, MS4A4A, MXD1, NEDD4, NFKBIA, NOX4, OLR1, OSBPL10, PCDHB16, PECAM1, PGD, PKIA, PLBD1, PLEK, PRKCD, PSMB10, PTAFR, PTGER2, PTPRCAP, PTX3, PYCARD, PYGL, QPCT, RAB32, RAC2, S100A8, SCARB2, SCN1A, SECTM1, SERPINA1, SGK1, SLC13A1, SLC15A3, SLC24A1, SLC31A2, SLCO2B1, SORT1, STAT4, SYT2, TM4SF20, TNFAIP6, TNFRSF9, TNFSF12, TNFSF13, TNFSF13B, TRIB1, TTYH3, UBE2M, UNC93B1, VASP",62.09,31.72,8.706930686566538e-35,34.06013491282331
"ZF2001 (V3, D07)",BNT-I (D0),0.229,164,303,249,467,413,"ABHD12, ACTN1, ADAP2, AGPAT3, AGTRAP, AIF1, AIM2, APLP2, APOBEC3A, ARL4C, ATP1B2, BARD1, BCL11B, BCL2, BCL3, BCL6, BLVRB, BTNL8, C1R, CA2, CAPG, CCL4, CCRL2, CD177, CD180, CD28, CD300C, CD37, CD68, CD69, CD74, CD8B, CDH5, CEACAM1, CEACAM6, CEBPB, CEBPD, CENPL, CHAF1B, CHIT1, CLEC2D, CLPTM1, CSE1L, CSF2RB, CSF3R, CSK, CST3, CTSB, CTSG, CTSS, CXCR4, CYP4F2, DUSP1, DUSP6, DYSF, EIF2AK2, EMILIN2, ENG, ESCO2, EVI5, FASLG, FCN1, FFAR2, FGR, FKBP14, FOXO1, GAB2, GAS2L1, GCH1, GNB2, GPBAR1, GPR84, GRINA, GRN, GSN, GYPE, HCK, IFI30, IFIH1, IFNGR1, IL10RA, IL12RB1, IL1RN, IL4I1, INHBA, IQGAP3, ITGB8, ITM2A, JUNB, KCNJ15, KLF5, KLRB1, LAT2, LCN2, LIF, LIME1, LRRC25, LYN, MARCKS, MAZ, MBOAT7, NCAM2, NCF1, NCF1C, NCF2, NFKBIA, NINJ1, NRGN, NRP2, OLR1, PGD, PILRA, PKIA, PKMYT1, PLD3, PLXDC2, PLXNB2, PPBP, PPP1R16B, PRKCD, PSMB10, PTGS2, PTPRCAP, RAB31, RAC2, RARA, RELB, RHOH, RNF24, S100A11, SECTM1, SERINC5, SERPINA1, SGK1, SIPA1, SIRPA, SLC26A8, SLC38A6, SLC7A11, SLCO4C1, SMARCD3, SORT1, SP100, SP140, SPI1, SPNS1, STXBP2, TGFB1, THBS1, TIMP2, TMEM158, TMEM64, TNFRSF1B, TNFRSF9, TNFSF13, TNFSF13B, TRIB1, TTYH3, TYMP, TYROBP, UNC93B1, VASP, ZBP1, ZNF467",35.12,39.71,8.522935444673687e-81,80.06941080102452
"ZF2001 (V3, D07)",BNT-I (D1),0.145,82,154,331,236,413,"ADAP2, ANO10, APLP2, APOBEC3A, ATP1B1, BCL11B, BLK, BLNK, BLVRB, CD14, CD8B, CDH5, CEACAM6, CHIT1, CHL1, CLEC2D, CTSB, CXCL12, CXCL2, CXCL3, CXCR4, CXCR5, DRAM1, DSE, EIF2AK2, EMILIN2, EMP1, ENG, FCRL5, FOXO1, GAS2L1, GPR84, GPX1, GRN, HBEGF, HHLA2, HMOX1, IFI30, IFNGR2, INHBA, IQGAP3, ITGB3, KYNU, LCN2, LGALS1, LGALS3, LIF, LMO2, LY9, MAFB, MS4A1, MS4A4A, NAV1, NEDD4, NELL2, OLR1, OSBPL10, PDE4B, PKIA, PLBD1, PLXDC2, PLXNB2, POU2AF1, PTGS2, PTX3, RAB32, RHOH, SCARB2, SERINC5, SGK1, SLC22A15, SLC38A6, SLCO2B1, SPINT2, THBS1, TIE1, TMEM144, TMEM156, TMTC2, TNFSF13, TRAF3IP3, UNC93B1",34.75,19.85,2.1915032457082768e-78,77.6592578818012
"ZF2001 (V3, D07)",BNT-I (D2),0.239,157,243,256,400,413,"ACTN1, ADAP2, AGTRAP, AIM2, APLP2, APOBEC3A, ARL4C, BCL11B, BCL2, BCL3, BLVRB, BRI3, BST1, C1R, CAMK4, CAPG, CCL4, CD28, CD300C, CD37, CD68, CD74, CD8B, CDH5, CEACAM1, CEACAM6, CHAF1B, CHIT1, CLEC2D, CLPTM1, CLU, CORO2A, CSE1L, CSF3R, CSK, CST3, CTSB, CXADR, CXCL12, CXCL16, CXCR5, DUSP1, EGF, EIF2AK2, EMILIN2, ESCO2, F13A1, FCN1, FGR, FLT3LG, FOSL1, FOXO1, G0S2, GAB2, GABRE, GAS2L1, GNB2, GPBAR1, GPM6B, GPR84, GPX1, GRINA, GRN, HHLA2, HMOX1, ICAM1, IFI30, IFIH1, IGLL5, IL12RB1, IL1RN, INHBA, IQGAP3, ITGA2B, ITGB3, JAM2, JUNB, KLF5, KLRB1, LCN2, LGALS3, LIF, LIME1, LRRC25, LRRC32, LRRK2, MARCKS, MAZ, MPP1, MS4A4A, NCF1, NCF1C, NCF2, NELL2, NFKBIA, NINJ1, NLRP3, NRBP1, NRGN, PCSK6, PF4, PGD, PILRA, PKIA, PKMYT1, PLD3, PLEK, PLXDC2, PLXNB2, PRKCD, PSMB10, PTGS1, RAB31, RAC2, RARA, RELB, RHOH, RNF24, S100A11, SECTM1, SERINC5, SERPINA1, SIPA1, SIRPA, SLC15A3, SLC22A15, SLC26A7, SLC26A8, SLCO2B1, SLCO4C1, SMARCD3, SOCS2, SORT1, SP100, SP140, SPARC, SPI1, SPNS1, STXBP2, TGFB1, TIMP2, TMEM158, TNFAIP3, TNFRSF1B, TNFRSF9, TNFSF13B, TNR, TRAF3IP3, TRIB1, TTYH3, TYMP, TYROBP, UBE2M, UNC93B1, VASP, ZBP1, ZNF467",39.25,38.01,4.983952430701879e-72,71.30242611144966
"ZF2001 (V3, D07)",I (D1),0.218,147,260,266,407,413,"ACSL1, ADAM28, ADAP2, AGPAT3, AGTRAP, AIM2, APLP2, APOBEC3A, AQP9, ARL4C, ATP1B2, BCL11B, BCL2A1, BIRC2, BLVRB, BRI3, BST1, C1R, CAPG, CCR1, CCRL2, CD177, CD28, CD300C, CD36, CD37, CD53, CD68, CDH5, CEACAM1, CHAF1B, CHIT1, CHL1, CLPTM1, CORO2A, CSE1L, CSF3R, CSK, CSMD1, CST3, CTSB, CXCL1, CXCR4, CXCR5, DRAM1, DSE, DYSF, EIF2AK2, EMILIN2, FCGR1A, FCGR2B, FCN1, FFAR2, FGR, FKBP14, FOXO1, GCH1, GLP2R, GPBAR1, GPR84, GRINA, GRN, HCK, HHLA2, HMOX1, IFI30, IFIH1, IL12RB1, IL1RN, IL4I1, IQGAP3, ITM2C, JAK3, KLF5, KLRB1, LCP1, LGALS1, LIF, LMO2, LPCAT2, LRP1B, LRRC25, LRRK2, LY96, LYN, MARCKS, MAZ, MS4A4A, NEDD4, NELL2, NFKBIA, NRBP1, OSBPL10, PCSK5, PGD, PILRA, PKIA, PLBD1, PLD3, PLEK, PLXNB2, PRKCD, PSMB10, RAB31, RAB32, RAC2, RARA, RELB, RHOH, S100A11, S100A12, S100A8, SCARB2, SCPEP1, SECTM1, SERINC5, SERPINA1, SGK1, SIPA1, SLC26A8, SLC2A6, SLCO2B1, SMARCD3, SORT1, SP100, SP140, SPI1, STX11, STXBP2, SYT2, TEK, TGFB1, TIMP2, TLR10, TNFAIP6, TNFRSF1B, TNFRSF9, TNFSF13, TNFSF13B, TNR, TRIB1, TTYH3, TYMP, TYROBP, UNC93B1, VASP, ZBP1",36.12,35.59,8.981551808580848e-80,79.04664862060672
"ZF2001 (V3, D07)","I (D51, severe)",0.208,125,187,288,312,413,"ABCA6, ACSL1, AGTRAP, AIM2, APOBEC3A, AQP9, ARRB2, BCL2A1, BCL3, BCL6, BIRC2, BMX, BRI3, BST1, C1R, CAPG, CCL20, CD177, CD37, CD4, CD53, CDA, CEACAM6, CHAF1B, CHIT1, CHL1, CXCL2, CXCR4, DRAM1, DUSP1, DYSF, EIF2AK2, ENG, EREG, ESCO2, FASLG, FCGR1A, FPR1, GCH1, GIMAP7, GLT1D1, GNB2, GPR84, GRINA, ICAM1, IFIH1, IFNGR1, IFNGR2, IL13RA1, IL17RB, IL1A, IL1RN, INHBA, IQGAP3, ITGB8, ITM2C, JAK3, KCNJ15, KLF5, LAPTM5, LCN2, LCP1, LGALS3, LPCAT2, LRRK2, LY9, LY96, MAP3K8, MARCKS, MBOAT2, NAV1, NCF1, NCF1C, NELL2, NFKBIA, NINJ1, NRBP1, NRP2, OLR1, PAG1, PDE4B, PKMYT1, PLAUR, PLBD1, PLEK, PRKCD, PRTN3, PSMB10, PTX3, PYGL, QPCT, RAB32, RAC2, RBP7, RELB, RIPK2, RNF24, S100A11, S100A12, S100A8, SECTM1, SLC15A3, SLC22A15, SLC24A1, SLC26A8, SLC38A6, SLC7A11, SLC7A5, SMARCD3, SOCS2, SORT1, SP100, STX11, STXBP2, TCF4, TGFBI, THBS1, TLR10, TNFAIP3, TNFAIP6, TNFRSF10B, TRAF3IP3, TRIB1, TYROBP, VASP",40.06,30.27,6.0548699901191714e-71,70.21789517757131
"ZF2001 (V3, D07)","BNT-I-BNT (D51, mild)",0.053,26,73,387,99,413,"BLK, BRI3, CEACAM6, CHIT1, CPVL, CSTA, CXCR5, FCRL5, IL10RA, IL13RA1, IL17RB, INHBA, IQGAP3, LCN2, LGALS3, LY9, MS4A1, OLR1, OSBPL10, POU2AF1, PRTN3, PTGER2, PTPRCAP, SLC24A1, SMARCD3, TRAF3IP3",26.26,6.3,5.1843741105312115e-65,64.28530366680624
"ZF2001 (V3, D07)","BNT-MO (V3, D1)",0.061,27,28,386,55,413,"APOBEC3A, ARRB2, BRI3, C1S, CEACAM6, FLRT2, GABRE, GJC1, IGKV1-5, INHBA, IQGAP3, KCNN3, LCN2, MARCKS, OLR1, PKMYT1, PRTN3, RAC2, RBP7, S100A11, S100A8, SLC26A8, SLCO2B1, SLCO4C1, SYT2, TF, TYROBP",49.09,6.54,2.527307505561617e-29,28.597341912870892
"ZF2001 (V3, D07)","ChAd (V1, D6)",0.076,34,35,379,69,413,"APLP2, BARD1, BCL2, BRI3, CD14, CEBPD, CSMD1, CSTA, CXCL5, EREG, IFNGR1, IFNGR2, IL13RA1, IQGAP3, LAPTM5, LAT2, LCP1, NCAPD3, NCF2, PGD, PYGL, QPCT, RAC2, RBP7, RNF130, S100A11, S100A12, S100A8, SLC38A6, SMARCD3, TIMP2, TNFRSF9, TYROBP, ZNF467",49.28,8.23,3.635910515492776e-33,32.43938681387304
"ZF2001 (V3, D07)","I (D51, moderate)",0.034,15,24,398,39,413,"CCL4, CEACAM6, CHIT1, CTSG, FASLG, GYPE, IL12RB1, IL17RB, INHBA, IQGAP3, LCN2, LGALS3, OLR1, PTGS2, TEK",38.46,3.63,1.2614659413348242e-29,28.89912447062403
"ZF2001 (V3, D07)","ZF2001 (V3, D28)",0.109,53,72,360,125,413,"ACSL1, ADAM28, BARD1, BCL11B, BCL2, BIRC2, C1S, CAMK4, CCL20, CD8B, CHIT1, CXCL2, DACH1, DUSP1, DUSP6, G0S2, GLP2R, GZMK, HBEGF, ICAM2, ICOSLG, IFIH1, IGKC, IGKV1-5, IGKV3-20, IGKV4-1, IGLL5, IL1B, IL1RN, ITGB4, ITM2A, ITM2C, KLF5, KLRB1, LIF, MARCKS, MS4A4A, MXD1, NFKBIA, OLR1, OSM, PKIA, PLAUR, PTGER2, PTPRCAP, PTX3, RAB32, RAC2, SLC13A1, TMEM144, TMEM64, TNFAIP3, TNFRSF10B",42.4,12.83,4.795120999302405e-52,51.319200429438816
"ZF2001 (V3, D07)",BNT-I (D3),0.142,80,333,150,413,230,"ADAP2, AGPAT3, AIF1, ANO10, APLP2, ARL4C, BCL11B, BLVRB, CAPG, CCL4, CD37, CD68, CD74, CEACAM1, CEBPB, CEBPD, CHAF1B, CHIT1, CLPTM1, CORO2A, CSK, CST3, CTSS, CXCL1, CXCR4, EIF2AK2, ENG, EVI5, FCN1, FKBP14, FOSL1, FPR1, GABRE, GAS2L1, GPBAR1, GPX1, GRN, IFI30, IFIH1, IFNGR1, IL1B, IL4I1, IQGAP3, KLRB1, LIF, LIME1, LMO2, MXD1, NINJ1, NRGN, PDE4B, PECAM1, PILRA, PKIA, PKMYT1, PLD3, PLXNB2, PRKCD, PSMB10, PTGS2, PTPRCAP, RAC2, RARA, RHOH, S100A12, SERINC5, SIPA1, SLC7A11, SP140, SPI1, SPNS1, TGFB1, TMEM64, TNFRSF10B, TNFRSF9, TNR, TTYH3, TYMP, UNC93B1, ZBP1",19.37,34.78,9.185788102064841e-78,77.03688357711594
"ZF2001 (V3, D07)","BNT (V1, D6)",0.062,28,385,35,413,63,"ARL4C, ATP1B1, ATP1B2, CCL4, CD177, CXCL12, CXCL2, CXCL3, CXCL5, DUSP1, FASLG, GIMAP7, GPR84, GYPE, HBEGF, IGKC, IGKV3-20, IL1B, IQGAP3, MBOAT2, PAG1, PKIA, PKMYT1, PTGS2, RBP7, S1PR3, SLCO2B1, TMEM158",6.78,44.44,4.0791238873707893e-35,34.38943310449304
"ZF2001 (V3, D07)",I-I (D5),0.084,42,371,85,413,127,"AGPAT3, AIM2, APOBEC3A, BIRC2, CAPG, CCRL2, CD300C, CD68, CEACAM1, CNTNAP3, CSK, CTSH, EIF2AK2, ESCO2, FCN1, FOXO1, GCH1, GPBAR1, GRN, IFI30, IFIH1, IL12RB1, IL4I1, IQGAP3, LIF, LMO2, MS4A4A, PLXNB2, PROS1, SERINC5, SP100, SP140, TEK, THBS1, TNFAIP6, TNFSF13, TNFSF13B, TNR, TTYH3, TYMP, UNC93B1, ZBP1",10.17,33.07,2.359591491818111e-64,63.62716317847301
"ZF2001 (V3, D07)",I-BNT (D5),0.002,1,412,1,413,2,IL1B,0.24,50,0.004830917874396134,2.315970345456918
"ZF2001 (V3, D07)",I (D3),0.055,26,387,57,413,83,"AIM2, APOBEC3A, CAPG, CHAF1B, CXCL12, CXCR4, DACH1, EIF2AK2, ESCO2, FASLG, FOXO1, GRN, IFIH1, IL4I1, IQGAP3, LIF, MS4A4A, PKMYT1, SERINC5, SGK1, SLCO2B1, SLCO4C1, SP100, TMTC2, TNR, ZBP1",6.3,31.33,1.6541921534665382e-53,52.781414043548224
"ZF2001 (V3, D07)",I-I (D1),0.056,26,387,52,413,78,"AIM2, APOBEC3A, BIRC2, CXCR5, DUSP1, EIF2AK2, EREG, ESCO2, FOXO1, GCH1, IFIH1, IL1RN, LY86, MARCKS, MAZ, MS4A4A, NFKBIA, PTGER2, SCARB2, SP100, TEK, TNFAIP6, TNFRSF9, TNFSF13B, UNC93B1, ZBP1",6.3,33.33,1.0658872456905776e-49,48.97228873448802
"ZF2001 (V3, D07)","BBIBP (V3, D07)",0.114,51,362,33,413,84,"BCL3, BCL6, BRI3, CCL20, CD69, CD83, CSE1L, CXCL2, CXCL5, CXCR4, DUSP1, DUSP6, EMP1, EREG, FASLG, FOSL1, G0S2, GIMAP7, GPM6B, GPR84, ICAM1, IFIH1, IL1B, ITGB8, ITM2A, JUNB, KLF5, LAPTM5, LGALS3, MAFB, MAP3K8, MARCKS, NFKBIA, NINJ1, NLRP3, PDE4B, PKIA, PLEK, PTGER2, PTX3, RAB32, RELB, RHOH, RIPK2, SGK1, SLC24A1, SMARCD3, TMEM144, TNFAIP3, TRAF3IP3, TRIB1",12.35,60.71,2.6840787591356025e-27,26.571204744778697
"ZF2001 (V3, D07)","BNT-I (D51, severe)",0.005,2,411,7,413,9,"OSM, PTGS2",0.48,22.22,8.275907323507954e-14,13.08218438135991
"ZF2001 (V3, D07)","ChAd (V2, D1)",0.021,9,404,16,413,25,"ARL4C, EREG, FCGR2B, FOSL1, IGKC, IGKV4-1, SLC2A6, TMEM158, TNFRSF10B",2.18,36,4.3105927212531976e-23,22.36546300875551
"ZF2001 (V3, D07)",I-I (D2),0.023,10,403,21,413,31,"ATP1B2, CEACAM1, CHAF1B, EIF2AK2, IFIH1, IQGAP3, SERINC5, SP100, TYMP, ZBP1",2.42,32.26,1.5188188648129399e-28,27.8184940172517
"ZF2001 (V3, D07)",I (D4),0.005,2,411,23,413,25,"EIF2AK2, SERINC5",0.48,8,2.740862088794365e-36,35.56211281618703
"ZF2001 (V3, D07)",I-I (D0),0.009,4,409,13,413,17,"CAPG, CXCR4, SERINC5, TNR",0.97,23.53,1.1717650896738781e-21,20.931159445044873
"ZF2001 (V3, D07)","ChAd-BNT (V3, D1)",0.002,1,412,4,413,5,CD177,0.24,20,4.0262748901495394e-9,8.395096577385866
"ZF2001 (V3, D07)","BNT-I-BNT (D51, severe)",0.012,5,408,8,413,13,"IL10RA, IL1A, LGALS3, PKMYT1, PTGS2",1.21,38.46,5.622112813594457e-14,13.250100444066538
BNT-I (D3),"BBIBP (V3, D14)",0.05,17,109,213,126,230,"ARL4C, ASGR2, CHAF1A, CHAF1B, FKBP14, GATA3, GIMAP2, IFIH1, IL1B, JUN, KLF4, NCF4, NINJ1, PDE4B, RARA, RHOH, SFXN3",13.49,7.39,3.449019673497166e-71,70.46230432837343
BNT-I (D3),"BBIBP (V3, D28)",0.058,19,96,211,115,230,"ARL4C, ASGR2, BPI, BRD2, CMTM2, FOSB, GATA3, HGS, IFIH1, IL1B, JUN, KLF4, MME, NINJ1, NRGN, PDE4B, PDZK1IP1, RHOH, SERINC5",16.52,8.26,7.692748600672049e-64,63.11391846009116
BNT-I (D3),"BNT (V2, D1)",0.108,40,141,190,181,230,"ANO10, APLP2, ARL4C, BPI, CAPG, CARD11, CCL4, CCR6, CD163, CD1B, CEACAM1, CXCL1, CXCL6, CYBRD1, DOK3, ELANE, GPNMB, GPX1, IFI27, IFI35, IFNGR1, IQGAP3, ITGAL, JUN, LAG3, LILRB1, LRP1, MARCO, PDE4B, PDZK1IP1, PKMYT1, PLD3, PML, PRAM1, S100P, SERPING1, SP140, ST3GAL6, STAB1, THEMIS",22.1,17.39,5.501048355368683e-66,65.25955453749388
BNT-I (D3),"BNT-I (D10, mild)",0.139,79,340,151,419,230,"ACE, ADCY9, AES, ARL4C, ASGR2, BASP1, BCL11B, BPI, C1orf162, CAPG, CARD11, CCL4, CCR6, CD163, CEACAM1, CEBPD, CHIT1, CHUK, CLEC4E, CORO2A, CST3, CST7, DDX60, DOK3, EIF2AK2, ELOVL4, ENG, ETS1, F2R, FXYD6, GATA3, GCA, HERC5, HK3, HLA-C, IFI27, IFI30, IFI35, IFI6, IFIH1, IFIT1, IFIT3, IL2RB, IQGAP3, ISG15, ITPR3, KCNJ2, KLF4, KLRB1, LCP2, LMO2, MSH2, MXD1, MYD88, NDFIP2, OAS1, OAS3, OASL, PARP9, PKIA, PLD4, PRKCD, PTPRCAP, RHOH, RNASE2, RSAD2, S100P, SERPING1, SIGLEC1, SLC27A3, SLC41A2, ST3GAL6, THEMIS, TMCC3, TNFSF11, TNR, TYMP, USP18, ZBP1",18.85,34.35,2.036160641528406e-79,78.69118796161169
BNT-I (D3),"BNT-I (D10, severe)",0.186,123,433,107,556,230,"ACE, ADCY9, AES, ANO10, APEH, APLP2, ARHGEF10L, ARL4C, ASGR2, BASP1, BCL11B, BPI, BTK, C1QB, C1QC, C1orf162, C2, CAPG, CARD11, CARD9, CCL4, CCR6, CD163, CD1B, CEACAM1, CEBPB, CEBPD, CHAF1B, CHIT1, CHUK, CLEC4E, CMTM2, CORO2A, CST7, CXCR4, DDX60, DENND1B, DGKZ, DOK3, EIF2AK2, ELANE, ELOVL4, ENG, ETS1, F2R, F2RL1, FAM46A, FPR1, GABBR1, GATA3, GCA, GPNMB, HERC5, HK3, HLA-C, HLA-DPA1, IFI27, IFI30, IFI35, IFI6, IFIH1, IFIT1, IFIT3, IFNGR1, IL1B, IL1R2, IL2RB, IQGAP3, IRF7, ISG15, ITPR3, ITPRIPL2, KCNJ2, KLF4, KLRB1, LAT, LCP2, LIME1, LMO2, LTA, MMP19, MXD1, MYD88, OAS1, OAS3, OASL, PARP9, PKIA, PKMYT1, PLD4, PLXNB2, PLXND1, PML, PRKCD, PTGS2, PTPRCAP, RNASE2, RSAD2, S100A12, S100P, SERPING1, SFXN3, SH2B1, SIGLEC1, SLC19A2, SLC41A2, SLC8A1, SPNS1, ST3GAL6, THEMIS, TM6SF1, TMCC3, TMEM133, TNFRSF10B, TNFSF11, TNR, TSC2, TTYH2, TYMP, USP18, VNN3, VSIG10, ZBP1",22.12,53.48,6.83524332364709e-59,58.1652460206373
BNT-I (D3),"BNT-I (D26, mild)",0.084,39,233,191,272,230,"ACE, AES, AIF1, ANO10, APLP2, ASGR2, BASP1, BPI, CARD11, CHIT1, CHUK, CLEC4E, CST7, DOK3, ELOVL4, ENG, ETS1, F2R, GATA3, GCA, HK3, IFNGR1, IL1R2, IQGAP3, ITPR3, JUP, KCNJ2, KLF4, LAT, LMO2, MYD88, PLD4, PRKCD, PTPRCAP, S100A12, S100P, SLC8A1, ST3GAL6, TNR",14.34,16.96,2.842729391368413e-91,90.54626448024239
BNT-I (D3),"BNT-I (D26, severe)",0.102,33,95,197,128,230,"ADCY9, AES, APEH, BPI, CARD9, CCDC22, CD1B, CHIT1, CHUK, CLEC4E, CMTM2, ELOVL4, ENG, EVI5, FOSB, HLA-DPA1, IFNGR1, IQGAP3, JUN, JUP, KCNJ2, KLF4, PDZK1IP1, PLD4, PLXNB2, PLXND1, PTPRCAP, S100A12, S100P, SLC19A2, SPNS1, ST3GAL6, TTYH3",25.78,14.35,4.6315716429414665e-54,53.33427161372563
