cond1	cond2	shared	not_shared_cond1	not_shared_cond2	total_genes_cond1	total_genes_cond2	genes_names	percentage_shared_cond1	percentage_shared_cond2	pvalue	qvalue	vaccine	covid_other	microbe_type	target_pathogen_disease	disease_vac	type	regimen	day_total	day_month	month	week	dose	infection
ChAd-BNT (V2, D3)	WETVAX (D2-4)	14	67	813	81	827	ANKRD22,ATF3,C2,CXCL10,DYSF,FGL2,HERC5,IFI44,IFI44L,IFIT3,LAP3,RSAD2,SERPING1,UBE2L6	17.28	1.69	1.5308637817066097e-87	5.69950968043902e-88	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	WETVAX (D2-4)	17	64	703	81	720	RPS4Y1,TTK,TXNDC5,ANKRD22,AQP9,BCL2A1,CXCL10,HBB,HBD,ICAM1,IER3,IFIT3,KCNJ15,NAMPT,RSAD2,SERPING1,SOD2	20.99	2.36	1.3307843168905598e-78	4.50559447006474e-79	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	WETVAX (D2-4)	20	61	906	81	926	KLRB1,LIMCH1,ANKRD22,ATF3,C2,CEACAM1,CXCL10,FGL2,HERC5,ICAM1,IFI44,IFI44L,IFIT3,LAP3,LIMK2,RSAD2,SERPING1,UBE2L6,WARS1,ZNFX1	24.69	2.16	3.51515787927945e-80	1.21138833118026e-80	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I-BNT-I (D2)	WETVAX (D2-4)	0	81	5	81	5	NA	0	0	2.8713930063548e-8	3.21066006632848e-9	BNT	COVID	VIRUS	SARS	I	I	I-V-I	2	2	1	1	1	2
I-BNT-I (D5)	WETVAX (D2-4)	0	81	1	81	1	NA	0	0	0.0121951219512195	0.00113606101497742	BNT	COVID	VIRUS	SARS	I	I	I-V-I	5	5	1	1	1	2
ZF2001 (V3, D07)	WETVAX (D2-4)	11	70	2340	81	2351	GRIA1,LIMCH1,BCL2A1,HBB,ICAM1,KCNJ15,MCL1,NFIL3,PFKFB3,SOCS3,TBXT	13.58	0.47	5.24621344123841e-124	2.61992712560352e-124	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	WETVAX (D2-4)	0	81	249	81	249	NA	0	0	2.65449200800572e-79	9.07257864285359e-80	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	WETVAX (D2-4)	0	81	29	81	29	NA	0	0	3.22725971413843e-27	5.32870311579368e-28	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	WETVAX (D5-7)	0	367	40	367	40	NA	0	0	2.4461939594432896e-56	6.361103907760199e-57	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	WETVAX (D5-7)	0	367	15	367	15	NA	0	0	3.20968942116364e-27	5.3005024527977395e-28	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	WETVAX (D5-7)	0	367	1	367	1	NA	0	0	0.00271739130434783	2.5993969288789e-4	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	WETVAX (D5-7)	45	322	446	367	491	HUNK,AIM2,ANKRD22,APOL1,ATF3,C1QA,C1QB,C2,CASP5,CTSL,CXCL10,CYBB,DHRS9,DTX3L,EPB41L3,ETV7,GK,HERC5,IFI44,IFI44L,IFIT3,IFIT5,IRF7,ISG15,LAP3,LGALS3BP,LHFPL2,LY6E,MARCO,OAS1,PLSCR1,PSME2,RIPK2,RSAD2,SEPTIN4,SERPING1,SLAMF8,SORT1,TFEC,TRAFD1,UBE2L6,USP18,WARS1,WDFY1,XAF1	12.26	9.16	3.9886630030613696e-178	2.78919574559767e-178	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	WETVAX (D5-7)	46	321	409	367	455	AIM2,ANKRD22,APOBEC3B,APOL1,ATF3,C1QA,C1QB,C2,C3AR1,CASP5,CTSL,CXCL10,CYBB,DHRS9,DTX3L,ETV7,GK,HERC5,ICAM1,IFI44,IFI44L,IFIT3,IFIT5,IRF7,ISG15,LAP3,LGALS3BP,LHFPL2,LY6E,MARCO,OAS1,PLSCR1,PSME2,RIPK2,RSAD2,SEPTIN4,SERPING1,SLAMF8,SORT1,TFEC,TRAFD1,UBE2L6,USP18,WARS1,WDFY1,XAF1	12.53	10.11	8.758884981376349e-169	5.76287484001328e-169	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	WETVAX (D5-7)	12	355	1022	367	1034	CD2,CLIC4,FBLN5,TARP,TCL1A,TSPAN4,CD63,DNM1,ETF1,ICAM1,PFKFB3,TNNT1	3.27	1.16	5.739066542091921e-293	9.0591876821451e-294	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	WETVAX (D5-7)	170	197	4001	367	4171	A2M,ABLIM1,ALOX5AP,ARL4C,BIN1,C12orf57,CBLB,CD2,CD3D,CD8A,CDC25B,CLIC4,CYFIP2,DHRS3,ECI2,EEF1B2,ESYT1,EXPH5,FCGBP,FLNB,GRAP,GZMH,GZMK,HADH,IL11RA,IL18,IL24,INPP4B,ITM2A,KLRB1,FGFBP2,LAT,LCK,LDHB,LLGL2,MDC1,MDN1,NCAM1,NELL2,NSG1,OSER1,PASK,PCED1B,PEBP1,PELP1,PRKCH,RAB33A,RHOH,RPL10A,RPL12,RPL23A,RPS27,SERPINF1,SH2D1A,SLC38A1,SPIB,SPOCK2,TAF7,TARP,TCL1A,TMC6,TMEM8B,TTC3,TTC9,VARS2,WDR54,ZNF526,ADAP2,AIM2,ALDH3B1,ALPK1,ANKRD22,ANXA2,ANXA4,ANXA5,ARPC3,ATF3,ATF5,ATP1B3,BACH1,BCL2A1,BLVRA,C1QB,C3AR1,CAPG,CD163,CD63,CNIH4,CPVL,CREG1,CTSB,CXCL10,CYFIP1,DTX3L,DYSF,EMILIN2,EPB41L3,ETV7,FBXL5,GCA,GCNT2,GK,GLRX,GSTO1,GYG1,HERC5,HLA-B,HLA-DOA,IFI44,IFI44L,IFIT3,IFIT5,IL13RA1,ISG15,ITM2B,JAK2,KLF4,LAP3,LGALS3BP,LHFPL2,LIMK2,LMO2,LST1,LY6E,LYN,MARCKS,MCL1,MS4A6A,MT1F,MTHFD2,MYD88,NANS,NAPA,NKG7,NLRP3,NPC2,OAS1,PLSCR1,PSMA4,PSMA6,PSMB3,PSME2,RAB24,RBMS1,RHOG,RIPK2,RNF149,RNF175,RSAD2,S100A9,SDF2,SERPINA1,SERPING1,SNX10,SORT1,SP110,SRBD1,ST3GAL4,STOM,TCF7L2,TFEC,TLR2,TNNT1,TRAFD1,TSPO,UBE2D3,UBE2L6,USP18,WDFY1,XAF1	46.32	4.08	3.02278838879838e-239	2.89846659872588e-239	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	WETVAX (D5-7)	153	214	4213	367	4366	A2M,ABLIM1,ALOX5AP,ARL4C,BIN1,CBLB,CD2,CD3D,CD8A,CDC25B,CLIC4,DHRS3,ESYT1,EXPH5,FBLN5,FCGBP,FLNB,GRAP,GZMH,IL11RA,IL18,IL18R1,IL24,INPP4B,ITM2A,KCNN4,KLRB1,LAT,LCK,LDHB,LLGL2,MDC1,MDN1,NELL2,NR1D1,NSG1,OSER1,PASK,PCED1B,PRKCH,RNASE6,RPL12,SERPINF1,SH2D1A,SLC38A1,SPIB,SPOCK2,SPTBN1,TAF7,TARP,TCL1A,TMC6,TMEM8B,TOM1L1,TTC3,TTC9,TTK,WDR54,ZNF526,AIM2,ALDH1A1,ALDH3B1,ALPK1,ANKRD22,APOBEC3B,APOL1,AQP9,ATF3,BAZ1A,BCL2A1,C1QA,C1QB,C2,C3AR1,CAPG,CASP5,CD163,CD63,CNIH4,CREG1,CTSL,CXCL10,DHRS9,DNM1,DTX3L,DYSF,ETV7,FBXL5,FN1,GCA,GCNT2,GK,GLRX,GSTO1,GYG1,HERC5,HLA-B,HLA-DOA,HLA-DPB1,IFI44,IFI44L,IFIT3,IFIT5,IL13RA1,IRF7,ISG15,ITM2B,JAK2,KLF4,KLHL8,LAP3,LGALS3BP,LHFPL2,LILRB3,LIMK2,LMO2,LY6E,MARCKS,MCL1,MT1F,MTHFD2,MYD88,NAPA,OAS1,PFKFB3,PLSCR1,PSMA6,PSMB3,RAB24,RBMS1,RIPK2,RNF149,RNF175,RSAD2,S100A9,SERPINA1,SERPING1,SLC8A1,SNX10,SOCS3,SORT1,SP110,SPTLC2,SRBD1,STOM,TLR2,TRAFD1,TSPO,UBE2D3,UBE2L6,USP18,WDFY1,XAF1	41.69	3.5	9.90370016494563e-268	1.1115304300686597e-267	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	WETVAX (D5-7)	87	280	2346	367	2433	A2M,ABLIM1,ALOX5AP,ARL4C,BIN1,C12orf57,CBLB,CD2,CDC25B,DHRS3,ESYT1,EXPH5,FCGBP,FLNB,GRAP,IL11RA,IL18,IL24,INPP4B,LAT,LCK,LDHB,LLGL2,MDC1,MDN1,NELL2,NSG1,OSER1,PASK,PCED1B,PRKCH,SERPINF1,SLC38A1,SPIB,SPOCK2,TARP,TCL1A,TMEM8B,TTC3,WDR54,ALDH3B1,ALPK1,APOL3,ARPC3,BCL2A1,CD63,CNIH4,CPVL,CREG1,CTSB,DYSF,EMILIN2,ETF1,FBXL5,GCA,GSTO1,GYG1,HLA-DOA,HLA-DPB1,IL13RA1,ITM2B,JAK2,KLF4,LIMK2,LMO2,LYN,MARCKS,MARCO,MCL1,MYD88,NANS,PSMA6,PSMB3,RAB24,RNF149,RNF175,S100A9,SERPINA1,SIRPB1,SLC8A1,SNX10,SORT1,ST3GAL4,STOM,TLR2,TSPO,UBE2D3	23.71	3.58	2.07651407579605e-293	2.98534060170069e-293	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	WETVAX (D5-7)	20	347	538	367	558	ALOX5AP,FCGBP,NR1D1,NSG1,TARP,TCL1A,BCL2A1,CD63,CREG1,ETF1,GSTO1,HLA-B,HLA-DOA,KLF4,MCL1,RIPK2,RNF175,S100A9,SLC35A2,TLR2	5.45	3.58	3.9074138390459395e-228	3.5274200236867e-228	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	WETVAX (D5-7)	26	341	588	367	614	ALOX5AP,IL18R1,PRSS1,ANKRD22,AQP9,BCL2A1,CD63,DSC2,DYSF,ETF1,GCA,GK,GYG1,ICAM1,LIMK2,PFKFB3,PSMB3,RNF149,RNF175,S100A9,SMPDL3A,SOCS3,SOD2,SORT1,TLR2,TSPO	7.08	4.23	8.97336160032217e-230	8.1621278869751695e-230	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	WETVAX (D5-7)	2	365	142	367	144	RPS4Y1,UBB	0.54	1.39	3.5908596674522e-126	1.81423213855061e-126	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	WETVAX (D5-7)	10	357	318	367	328	CDC25B,ESYT1,IL18,MDN1,NSG1,CD63,CPVL,CREG1,RNF175,TLR2	2.72	3.05	4.0736875419838805e-186	2.95784690474384e-186	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	WETVAX (D5-7)	2	365	104	367	106	IL16,RPS28	0.54	1.89	1.2892279930435e-103	5.478024962732219e-104	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	WETVAX (D5-7)	56	311	796	367	852	AIM2,ALDH1A1,ALPK1,ANKRD22,APOBEC3B,APOL1,ATF3,BCL2A1,C1QA,C1QB,C2,C3AR1,CASP5,CES1,CXCL10,CYBB,DHRS9,DTX3L,ETV7,FGL2,GK,HERC5,ICAM1,IFI44,IFI44L,IFIT3,IFIT5,IRF7,ISG15,JAK2,LAP3,LGALS3BP,LHFPL2,LIMK2,LY6E,MTHFD2,NAPA,NPC2,OAS1,PLSCR1,PSME2,RIPK2,RSAD2,SEPTIN4,SERPING1,SLAMF8,SNX10,SOCS3,SORT1,TFEC,TRAFD1,UBE2L6,USP18,WARS1,WDFY1,XAF1	15.26	6.57	1.3783999443165697e-225	1.2208729921599298e-225	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	WETVAX (D5-7)	45	322	540	367	585	COL21A1,ACP2,ADAP2,AIM2,ANKRD22,APOBEC3B,ATF5,ATOX1,BLVRA,C1QA,C1QB,C2,C3AR1,CASP5,CES1,CTSL,CXCL10,DHRS9,EPB41L3,ETV7,FCN1,IFI44,IFI44L,IFIT3,IRF7,ISG15,LAP3,LGALS3BP,LMO2,LY6E,MARCO,MT1M,OAS1,PLSCR1,PSME2,RSAD2,SERPINA1,SERPING1,SLAMF8,SLC31A2,SMPDL3A,TCF7L2,UBE2L6,USP18,XAF1	12.26	7.69	2.71689066108254e-197	2.08782830908545e-197	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	WETVAX (D5-7)	2	365	123	367	125	IGHG1,IGKC	0.54	1.6	2.32056238841056e-115	1.08415717583599e-115	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	WETVAX (D5-7)	5	362	245	367	250	TTK,ANKRD22,APOBEC3B,CXCL10,TMSB15A	1.36	2	2.8981792442605495e-168	1.8987464710816196e-168	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	WETVAX (D5-7)	48	319	626	367	674	IGKC,FGFBP2,AIM2,ANKRD22,APOL1,ATF3,C1QB,C2,CASP5,CXCL10,DHRS9,DTX3L,EPB41L3,ETV7,FGL2,FN1,GNB4,HERC5,IFI44,IFI44L,IFIT3,IFIT5,IRF7,ISG15,LAP3,LGALS3BP,LHFPL2,LY6E,MARCO,NKG7,OAS1,PLSCR1,PSME2,RAB24,RSAD2,SCARB2,SEPTIN4,SERPING1,SLAMF8,SP110,TFEC,TRAFD1,TRIM34,UBE2L6,USP18,WARS1,WDFY1,XAF1	13.08	7.12	2.72874104642177e-209	2.21851921149902e-209	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	WETVAX (D5-7)	4	363	192	367	196	A2M,PHYHIP,PLXNB2,TSPO	1.09	2.04	1.1171446404221098e-147	6.436336847763829e-148	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	WETVAX (D5-7)	0	367	8	367	8	NA	0	0	1.11151688211349e-16	1.49116959837777e-17	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	WETVAX (D5-7)	54	313	773	367	827	CCDC107,ADAP2,AIM2,ANKRD22,APOBEC3B,APOL1,ATF3,BLVRA,C1QB,C2,CASP5,CES1,CTSL,CXCL10,CYBB,DHRS9,DTX3L,DYSF,EPB41L3,ETV7,FGL2,FN1,GNG10,HERC5,IFI44,IFI44L,IFIT3,IRF7,ISG15,JAK2,KLF4,LAP3,LGALS3BP,LY6E,MARCKS,MARCO,NLRP3,OAS1,PLSCR1,PLXNB2,PSME2,RSAD2,SCARB2,SERPING1,SLAMF8,SLC31A2,SNX10,SORT1,SP110,TFEC,TSPO,UBE2L6,USP18,XAF1	14.71	6.53	8.601720701769078e-225	7.575194913281579e-225	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	WETVAX (D5-7)	15	352	705	367	720	RPS4Y1,TTK,ANKRD22,APOBEC3B,AQP9,BCL2A1,CXCL10,ETV7,ICAM1,IFIT3,MARCKS,RSAD2,SERPING1,SOD2,TMSB15A	4.09	2.08	1.2800390224989199e-267	1.4336565419907697e-267	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	WETVAX (D5-7)	69	298	857	367	926	KLRB1,LIMCH1,NCAM1,AIM2,ALDH1A1,ALPK1,ANKRD22,APOL1,APOL3,ATF3,BAZ1A,C1QA,C1QB,C2,C3AR1,CASP5,CASP7,CD163,CXCL10,DHRS9,DTX3L,EMILIN2,EPB41L3,ETV7,FGL2,FN1,GK,GNB4,HERC5,HLA-DQB1,HLA-DRA,HLA-DRB1,ICAM1,IFI44,IFI44L,IFIT3,IFIT5,IRF7,ISG15,JAK2,KLF4,LAP3,LGALS3BP,LHFPL2,LIMK2,LY6E,MARCO,MTHFD2,NKG7,OAS1,PLSCR1,PSMA4,PSME2,RIPK2,RSAD2,SCARB2,SEPTIN4,SERPING1,SLAMF8,SORT1,SP110,TFEC,TRAFD1,UBE2L6,USP18,WARS1,WDFY1,XAF1,ZNFX1	18.8	7.45	1.95471516306304e-218	1.6657346205975598e-218	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I-BNT-I (D2)	WETVAX (D5-7)	0	367	5	367	5	NA	0	0	1.73056727777452e-11	2.0865165924939397e-12	BNT	COVID	VIRUS	SARS	I	I	I-V-I	2	2	1	1	1	2
I-BNT-I (D5)	WETVAX (D5-7)	0	367	1	367	1	NA	0	0	0.00271739130434783	2.5993969288789e-4	BNT	COVID	VIRUS	SARS	I	I	I-V-I	5	5	1	1	1	2
ZF2001 (V3, D07)	WETVAX (D5-7)	15	352	2336	367	2351	ALDH3A1,HUNK,LIMCH1,NR1D1,PRSS1,XYLB,ALPK1,BCL2A1,ICAM1,MARCKS,MCL1,NLRP3,PFKFB3,RIPK2,SOCS3	4.09	0.64	0	0	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	WETVAX (D5-7)	3	364	246	367	249	A2M,KLF4,MARCKS	0.82	1.2	3.7822893889206497e-172	2.5491253260849799e-172	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	WETVAX (D5-7)	0	367	29	367	29	NA	0	0	1.17414953454686e-44	2.5924685489764398e-45	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	YF17D (D3)	0	31	40	31	40	NA	0	0	7.88866388855601e-21	1.1451074065848e-21	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	YF17D (D3)	0	31	15	31	15	NA	0	0	1.95412205817077e-12	2.40137194977603e-13	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	YF17D (D3)	0	31	1	31	1	NA	0	0	0.03125	0.00286931729795858	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	YF17D (D3)	25	6	466	31	491	CXCL10,DDX60L,HERC5,IFI44,IFI44L,IFIH1,IFIT3,IRF7,ISG15,LAMP3,LGALS3BP,DHX58,MYOF,OAS1,OAS3,OASL,PARP12,PLSCR1,RSAD2,SAMD9,SAMD9L,SERPING1,TLR7,TRIM5,XAF1	80.65	5.09	3.6257165987143e-8	4.0436408930938105e-9	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	YF17D (D3)	25	6	430	31	455	C3AR1,CXCL10,DDX60L,HERC5,IFI44,IFI44L,IFIH1,IFIT3,IRF7,ISG15,LAMP3,LGALS3BP,DHX58,MYOF,OAS1,OAS3,OASL,PARP12,PLSCR1,RSAD2,SAMD9L,SERPING1,TLR7,TRIM5,XAF1	80.65	5.49	5.70634633294334e-8	6.326846554083021e-9	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	YF17D (D3)	0	31	1034	31	1034	NA	0	0	1.81401965203225e-60	4.9735354870126704e-61	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	YF17D (D3)	21	10	4150	31	4171	C3AR1,CXCL10,DDX60L,HERC5,IFI44,IFI44L,IFIH1,IFIT3,ISG15,LAMP3,LGALS3BP,NEXN,OAS1,OAS3,OASL,PARP12,PLSCR1,RGL1,RSAD2,SERPING1,XAF1	67.74	0.5	9.966760601339619e-23	1.49833033122496e-23	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	YF17D (D3)	24	7	4342	31	4366	C3AR1,CXCL10,DDX60L,HERC5,IFI44,IFI44L,IFIH1,IFIT3,IRF7,ISG15,LAMP3,LGALS3BP,DHX58,NEXN,OAS1,OAS3,OASL,PARP12,PLSCR1,RGL1,RSAD2,SAMD9L,SERPING1,XAF1	77.42	0.55	4.3545808482832003e-16	5.77166210141332e-17	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	YF17D (D3)	2	29	2431	31	2433	DDX60L,SAMD9L	6.45	0.08	2.18039079922781e-65	6.33857139701491e-66	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	YF17D (D3)	0	31	558	31	558	NA	0	0	2.45690266288099e-52	6.03158803764239e-53	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	YF17D (D3)	0	31	614	31	614	NA	0	0	1.37031941160287e-53	3.4303726171221395e-54	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	YF17D (D3)	0	31	144	31	144	NA	0	0	4.0588013095924395e-35	7.76993942562824e-36	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	YF17D (D3)	0	31	328	31	328	NA	0	0	1.9331414412794798e-45	4.31505652222394e-46	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	YF17D (D3)	0	31	106	31	106	NA	0	0	1.8802891109949598e-31	3.36671430330473e-32	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	YF17D (D3)	25	6	827	31	852	C3AR1,CXCL10,DDX60L,HERC5,IFI44,IFI44L,IFIH1,IFIT3,IRF7,ISG15,LAMP3,LGALS3BP,DHX58,MYOF,OAS1,OAS3,OASL,PARP12,PLSCR1,RSAD2,SAMD9,SAMD9L,SERPING1,TRIM5,XAF1	80.65	2.93	1.35226310480927e-9	1.55968860366207e-10	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	YF17D (D3)	20	11	565	31	585	C3AR1,CXCL10,IFI44,IFI44L,IFIT3,IRF7,ISG15,LAMP3,LGALS3BP,MYOF,NEXN,OAS1,OAS3,OASL,PLSCR1,RGL1,RSAD2,SERPING1,TLR7,XAF1	64.52	3.42	1.1002800808577101e-15	1.44908640468866e-16	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	YF17D (D3)	0	31	125	31	125	NA	0	0	2.0721215730896198e-33	3.84936037868375e-34	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	YF17D (D3)	1	30	249	31	250	CXCL10	3.23	0.4	1.58495201089939e-39	3.2300043592213796e-40	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	YF17D (D3)	27	4	647	31	674	CXCL10,DDX60L,HERC5,IFI44,IFI44L,IFIH1,IFIT3,IRF7,ISG15,LAMP3,LGALS3BP,DHX58,MYOF,NEXN,OAS1,OAS3,OASL,PARP12,PLSCR1,PNPT1,RSAD2,SAMD9,SAMD9L,SERPING1,TLR7,TRIM5,XAF1	87.1	4.01	3.60553857592106e-6	3.80125255920848e-7	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	YF17D (D3)	0	31	196	31	196	NA	0	0	6.46563872427448e-39	1.30508194500515e-39	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	YF17D (D3)	0	31	8	31	8	NA	0	0	1.62538862229264e-8	1.8253747670293601e-9	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	YF17D (D3)	27	4	800	31	827	CXCL10,DDX60L,HERC5,IFI44,IFI44L,IFIH1,IFIT3,IRF7,ISG15,LAMP3,LGALS3BP,DHX58,MYOF,NEXN,OAS1,OAS3,OASL,PARP12,PLSCR1,PNPT1,RGL1,RSAD2,SAMD9L,SERPING1,TLR7,TRIM5,XAF1	87.1	3.26	1.59505254474282e-6	1.70056458135835e-7	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	YF17D (D3)	4	27	716	31	720	CXCL10,IFIT3,RSAD2,SERPING1	12.9	0.56	1.45103262420629e-45	3.24495636171602e-46	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	YF17D (D3)	28	3	898	31	926	C3AR1,CXCL10,DDX60L,HERC5,IFI44,IFI44L,IFIH1,IFIT3,IRF7,ISG15,LAMP3,LGALS3BP,DHX58,MYOF,NEXN,OAS1,OAS3,OASL,PARP12,PLSCR1,RGL1,RSAD2,SAMD9,SAMD9L,SERPING1,TLR7,TRIM5,XAF1	90.32	3.02	3.37471826545579e-5	3.45238624374333e-6	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I-BNT-I (D2)	YF17D (D3)	0	31	5	31	5	NA	0	0	2.65257618198795e-6	2.80780303502107e-7	BNT	COVID	VIRUS	SARS	I	I	I-V-I	2	2	1	1	1	2
I-BNT-I (D5)	YF17D (D3)	0	31	1	31	1	NA	0	0	0.03125	0.00286931729795858	BNT	COVID	VIRUS	SARS	I	I	I-V-I	5	5	1	1	1	2
ZF2001 (V3, D07)	YF17D (D3)	1	30	2350	31	2351	IFIH1	3.23	0.04	4.91941714503238e-68	1.4762211954396601e-68	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	YF17D (D3)	0	31	249	31	249	NA	0	0	6.33980804359743e-42	1.3421618113846698e-42	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	YF17D (D3)	0	31	29	31	29	NA	0	0	8.73747084427484e-18	1.19656988710004e-18	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	STAMARIL (D10)	0	246	40	246	40	NA	0	0	7.94475172214439e-50	1.88441703527477e-50	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	STAMARIL (D10)	0	246	15	246	15	NA	0	0	1.10901271844869e-24	1.7335884944838898e-25	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	STAMARIL (D10)	0	246	1	246	1	NA	0	0	0.00404858299595141	3.8455293642981e-4	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
