"source","target","value","vaccine","covid_other","microbe_type","target_pathogen_disease","disease_vac","type","regimen","day_total","day_month","month","week","dose","infection","annotation","id"
"B CELLS","MS4A1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"ADAPTIVE IMMUNE SYSTEM","CD84",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CD84",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD84",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","CLEC4D",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CLEC4D",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CLEC4D",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","CCL4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CCL4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"NEUTROPHIL","CCL4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","NEUTROPHIL"
"MONOCYTES","CCL4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MONOCYTES"
"EOSINOPHIL","CCL4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","EOSINOPHIL"
"ANTIVIRAL AND INTERFERON","CCL4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ANTIVIRAL AND INTERFERON"
"ADAPTIVE IMMUNE SYSTEM","MAPK3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","MAPK3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"OTHER","KIR2DL1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","OTHER"
"ADAPTIVE IMMUNE SYSTEM","BANK1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BANK1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"B CELLS","BANK1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"ADAPTIVE IMMUNE SYSTEM","BLK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","BLK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BLK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","ICOS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ICOS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","CD27",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD27",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"B CELLS","CD27",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","CD27",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE"
"INNATE IMMUNE SYSTEM","TBK1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","EXT1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","EXT1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","EPHB2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","EPHB2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"B CELLS","EPHB2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"INNATE IMMUNE SYSTEM","POLR3D",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","TNFRSF13C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TNFRSF13C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","CEBPB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CEBPB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CEBPB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","ZNF683",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","ZNF683",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ZNF683",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"T CELLS","ZNF683",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"INNATE IMMUNE SYSTEM","IL1RN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"INFLAMMATION","IL1RN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INFLAMMATION"
"ADAPTIVE IMMUNE SYSTEM","ITM2A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","ITM2A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","BATF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","BATF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BATF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BATF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","PPP2CA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PPP2CA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"T CELLS","PPP2CA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"ADAPTIVE IMMUNE SYSTEM","HLA-A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","HLA-A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","HLA-A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","APBB1IP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","APBB1IP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"T CELLS","APBB1IP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"ADAPTIVE IMMUNE SYSTEM","RAF1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RAF1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","MAPT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","TRIM64B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","DTX1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","DTX1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"T CELLS","DTX1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"INNATE IMMUNE SYSTEM","S100A12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"NEUTROPHIL","S100A12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","NEUTROPHIL"
"MONOCYTES","S100A12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MONOCYTES"
"MAST CELL","S100A12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MAST CELL"
"ADAPTIVE IMMUNE SYSTEM","SOS2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SOS2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"B CELLS","SOS2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"OTHER","BST1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","OTHER"
"OTHER","IL1R1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","OTHER"
"ADAPTIVE IMMUNE SYSTEM","RHOA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RHOA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"T CELLS","RHOA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"INNATE IMMUNE SYSTEM","VAMP3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","BPI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CFH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"COMPLEMENT IMMUNE SYSTEM","CFH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","COMPLEMENT IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","TMIGD2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TMIGD2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","TMIGD2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","TNFSF11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"MONOCYTES","TNFSF11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MONOCYTES"
"ADAPTIVE IMMUNE SYSTEM","RNF125",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"ANTIMICROBIAL RESPONSE","ADM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ANTIMICROBIAL RESPONSE"
"INNATE IMMUNE SYSTEM","RIOK3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","PRKCQ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PRKCQ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"T CELLS","PRKCQ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"ADAPTIVE IMMUNE SYSTEM","RC3H1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RC3H1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","RC3H1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"T CELLS","RC3H1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"B CELLS","RC3H1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"INNATE IMMUNE SYSTEM","LILRA5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","PIK3R1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PIK3R1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PIK3R1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"T CELLS","PIK3R1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"B CELLS","PIK3R1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"ADAPTIVE IMMUNE SYSTEM","CD160",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","CD160",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD160",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"T CELLS","CD160",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"INNATE IMMUNE SYSTEM","HFE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","RAG1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RAG1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","RAG1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"T CELLS","RAG1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"B CELLS","RAG1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","B CELLS"
"ADAPTIVE IMMUNE SYSTEM","CCND3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CCND3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"T CELLS","CCND3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"INNATE IMMUNE SYSTEM","IFITM2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ANTIVIRAL AND INTERFERON","IFITM2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ANTIVIRAL AND INTERFERON"
"INNATE IMMUNE SYSTEM","MAP3K5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","PATZ1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PATZ1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"ANTIMICROBIAL RESPONSE","ROMO1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ANTIMICROBIAL RESPONSE"
"ADAPTIVE IMMUNE SYSTEM","AZI2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","AZI2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","AZI2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","ZC3HAV1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"OTHER","KIR2DL3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","OTHER"
"ADAPTIVE IMMUNE SYSTEM","SEMA4A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","SEMA4A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","PPARG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","HLA-H",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","LCP2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","LCP2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","LCP2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"MAST CELL","LCP2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","MAST CELL"
"ADAPTIVE IMMUNE SYSTEM","POLB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","POLB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","PARP1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","CDK6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CDK6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","CELLULAR ADAPTIVE IMMUNE SYSTEM"
"T CELLS","CDK6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","T CELLS"
"ADAPTIVE IMMUNE SYSTEM","PDCD1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","TFEB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","TFEB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","KLF6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","KLF6",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","HUMORAL ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","TFE3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"ADAPTIVE IMMUNE SYSTEM","FGR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","ADAPTIVE IMMUNE SYSTEM"
"INNATE IMMUNE SYSTEM","FGR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system","INNATE IMMUNE SYSTEM"
