"","Cond1","Cond2","Shared","Percentage_Shared_Cond1","Genes_Names","pvalue","-log(p)"
"411","CN54GP140_DOWN","MENVEO ACWYVAX_DOWN",3,1.23,"RELL1, , TSC22D3",4.06706487447012e-118,117.390718900032
"412","HIV-1 GAG-POL NEF_DOWN","MENVEO ACWYVAX_DOWN",25,10.25,"ABLIM1, AFF3, AHCTF1, ANAPC16, ARID2, AXIN2, BANK1, CEP95, CD8A, CD96, CDC14A, ATOSA, FCRL3, FCRLA, IKZF3, OSBPL10, PRKCH, PSIP1, PTGDR, , SSBP2, ST6GAL1, THEMIS, TRGV3, ZFP36L2",6.62182056604118e-216,215.179022591665
"413","HPV-VLP_DOWN","MENVEO ACWYVAX_DOWN",3,1.23,"ABLIM1, ALDH1A1, CD96",3.87925234532007e-176,175.41125196863
"414","PANDEMRIX_DOWN","MENVEO ACWYVAX_DOWN",1,0.41,"GBP1",4.38104439083846e-41,40.35842234632
"415","FLUZONE_DOWN","MENVEO ACWYVAX_DOWN",1,0.41,"PHOSPHO2",2.29915334651414e-35,34.6384320616477
"416","FLUMIST_DOWN","MENVEO ACWYVAX_DOWN",1,0.41,"",2.37873942389345e-33,32.6236531296161
"417","FLUENZ_DOWN","MENVEO ACWYVAX_DOWN",1,0.41,"CD8A",7.83219197240753e-10,9.10611667621826
"418","MENACTRA_DOWN","MENVEO ACWYVAX_DOWN",0,0,"",2.48412419947294e-29,28.6048266944064
"419","WETVAX_DOWN","MENVEO ACWYVAX_DOWN",7,2.87,"ABLIM1, CD8A, MAX, PRKCH, , TARP, VPS35",3.41954486741743e-156,155.46603169357
"420","STAMARIL_DOWN","MENVEO ACWYVAX_DOWN",12,4.92,"ABHD5, ANAPC16, BANK1, ATOSA, FBXO7, FCRLA, HSD17B11, LMBRD1, MPZL1, RBM47, , SGK1",2.110210116207e-119,118.675674299316
"421","MMR II_DOWN","MENVEO ACWYVAX_DOWN",11,4.51,"ALDH1A1, ALDH2, CRTAP, DPYD, EVI2B, LIPA, PPT1, PTGDR, , SLC40A1, TLR6",2.27596302223198e-213,212.64283479824
"422","PREVNAR_DOWN","MENVEO ACWYVAX_DOWN",0,0,"",1.30536532873459e-10,9.88426792660191
"423","BCG_DOWN","MENVEO ACWYVAX_DOWN",3,1.23,"CA2, CPQ, ZMIZ1",2.04801136628321e-142,141.688667637393
"424","PPD_DOWN","MENVEO ACWYVAX_DOWN",2,0.82,"CA2, ZMIZ1",2.88444317338301e-120,119.539938012688
"425","TC-83_DOWN","MENVEO ACWYVAX_DOWN",1,0.41,"SGK1",4.40528376103397e-48,47.3560261117963
"426","MVA85A_DOWN","MENVEO ACWYVAX_DOWN",2,0.82,", SGK1",2.56383036614624e-16,15.5911107129612
"427","ATTENUVAX_DOWN","INFLUENZA_DOWN",0,0,"",1.96947361546285e-18,17.7056498329486
"428","YF VAX_DOWN","INFLUENZA_DOWN",0,0,"",9.60983155047774e-64,63.0172842249578
"429","RVSV EBOV_DOWN","INFLUENZA_DOWN",0,0,"",1.33378916911977e-08,7.87491281354101
"430","CHAD63-KH_DOWN","INFLUENZA_DOWN",8,13.11,"PTPN22, PURA, TRAV16, CXCL8, TRGJP1, RNU6-1, THBD, ",4.85508762165152e-91,90.3138029278041
"431","INACTIVATED INFLUENZA_DOWN","INFLUENZA_DOWN",4,6.56,"MXD1, OSM, , ZMYND15",1.01071675366456e-87,86.9953705353641
"432","FLUARIX_DOWN","INFLUENZA_DOWN",0,0,"",3.06796685778884e-21,20.5131493362345
"433","LVS F TULARENSIS_DOWN","INFLUENZA_DOWN",0,0,"",5.62152407277805e-31,30.2501459252379
"434","CN54GP140_DOWN","INFLUENZA_DOWN",1,1.64,"",1.20520805062671e-54,53.9189379759606
"435","HIV-1 GAG-POL NEF_DOWN","INFLUENZA_DOWN",6,9.84,"CASP6, PTPN22, SP4, TRAV16, TRGJP1, ",3.76898588788492e-82,81.4237754886648
"436","HPV-VLP_DOWN","INFLUENZA_DOWN",1,1.64,"VNN3P",4.26558085214556e-72,71.3700218217754
"437","PANDEMRIX_DOWN","INFLUENZA_DOWN",0,0,"",1.50966328100789e-25,24.8211199080097
"438","FLUZONE_DOWN","INFLUENZA_DOWN",1,1.64,"CXCL8",7.72272208178341e-21,20.1122295938706
"439","FLUMIST_DOWN","INFLUENZA_DOWN",1,1.64,"",7.6699171444721e-20,19.1152093275625
"440","FLUENZ_DOWN","INFLUENZA_DOWN",0,0,"",1.33378916911977e-08,7.87491281354101
"441","MENACTRA_DOWN","INFLUENZA_DOWN",0,0,"",1.96947361546285e-18,17.7056498329486
"442","WETVAX_DOWN","INFLUENZA_DOWN",1,1.64,"",1.01903349751289e-68,67.9918115396973
"443","STAMARIL_DOWN","INFLUENZA_DOWN",2,3.28,"PI3, ",5.47450375223105e-58,57.2616552422295
"444","MMR II_DOWN","INFLUENZA_DOWN",3,4.92,"KCNJ15, THBD, ",7.45011505834239e-82,81.1278370200279
"445","PREVNAR_DOWN","INFLUENZA_DOWN",0,0,"",1.42270844706109e-07,6.84688408994077
"446","BCG_DOWN","INFLUENZA_DOWN",2,3.28,"FPR3, ZMYND15",4.79621258620267e-60,59.3191015755797
"447","PPD_DOWN","INFLUENZA_DOWN",1,1.64,"FPR3",1.20520805062671e-54,53.9189379759606
"448","TC-83_DOWN","INFLUENZA_DOWN",3,4.92,"CXCL8, PI3, THBD",1.32153482371684e-23,22.8789213883031
"449","MVA85A_DOWN","INFLUENZA_DOWN",1,1.64,"",6.57963126758852e-12,11.1817984442187
"450","YF VAX_DOWN","ATTENUVAX_DOWN",0,0,"",2.30534253360181e-29,28.6372645369117
"451","RVSV EBOV_DOWN","ATTENUVAX_DOWN",0,0,"",5.64652738565782e-06,5.24821856119008
"452","CHAD63-KH_DOWN","ATTENUVAX_DOWN",1,5.26,"XPC",1.20773770734822e-42,41.9180273741751
"453","INACTIVATED INFLUENZA_DOWN","ATTENUVAX_DOWN",0,0,"",3.30523684270665e-41,40.480797414909
"454","FLUARIX_DOWN","ATTENUVAX_DOWN",0,0,"",1.24926226089869e-12,11.9033463794763
"455","LVS F TULARENSIS_DOWN","ATTENUVAX_DOWN",0,0,"",5.77946958320266e-17,16.2381120175758
"456","CN54GP140_DOWN","ATTENUVAX_DOWN",0,0,"",5.60861954179783e-27,26.2511440191636
"457","HIV-1 GAG-POL NEF_DOWN","ATTENUVAX_DOWN",0,0,"",7.47157825963546e-41,40.1265876502526
"458","HPV-VLP_DOWN","ATTENUVAX_DOWN",0,0,"",3.50109510261249e-33,32.4557960920402
"459","PANDEMRIX_DOWN","ATTENUVAX_DOWN",0,0,"",1.30957964444831e-14,13.8828680840333
"460","FLUZONE_DOWN","ATTENUVAX_DOWN",1,5.26,"IFNA1",1.10730064034202e-11,10.955734448936
"461","FLUMIST_DOWN","ATTENUVAX_DOWN",0,0,"",7.09808102783347e-13,12.1488590472905
"462","FLUENZ_DOWN","ATTENUVAX_DOWN",0,0,"",5.64652738565782e-06,5.24821856119008
"463","MENACTRA_DOWN","ATTENUVAX_DOWN",0,0,"",5.65846675050139e-11,10.24730123171
"464","WETVAX_DOWN","ATTENUVAX_DOWN",0,0,"",5.31207597892564e-32,31.2747357218569
"465","STAMARIL_DOWN","ATTENUVAX_DOWN",0,0,"",5.7633169071124e-29,28.2393274992411
"466","MMR II_DOWN","ATTENUVAX_DOWN",4,21.05,"RBP1, ERBB3, HGF, NOTCH3",3.87047705425536e-28,27.412235502872
"467","PREVNAR_DOWN","ATTENUVAX_DOWN",0,0,"",2.35271974402409e-05,4.62842980290168
"468","BCG_DOWN","ATTENUVAX_DOWN",0,0,"",1.03298376782896e-29,28.9859065028731
"469","PPD_DOWN","ATTENUVAX_DOWN",0,0,"",5.60861954179783e-27,26.2511440191636
"470","TC-83_DOWN","ATTENUVAX_DOWN",0,0,"",4.89044857737648e-16,15.3106513033009
"471","MVA85A_DOWN","ATTENUVAX_DOWN",0,0,"",7.08614143832018e-09,8.14959018346362
"472","RVSV EBOV_DOWN","YF VAX_DOWN",0,0,"",3.05798730396788e-12,11.5145643220068
"473","CHAD63-KH_DOWN","YF VAX_DOWN",29,10.1,"ARL4C, C12orf57, CBX7, KIF22, KLRB1, LDHB, RPL13, RPL23A, TMC6, ZAP70, COL6A2, EIF4B, ADCY9, BCR, CD244, CTNNBIP1, DBP, EIF3F, EIF3L, ITGA6, RPL3, RPL5, RPS3, RPS6, SFI1, TNRC6C, TOP2B, VPS51, ZNF681",6.69092258321766e-264,263.174513995061
"474","INACTIVATED INFLUENZA_DOWN","YF VAX_DOWN",29,10.1,"KIF22, TMEM259, BRAT1, NDUFV1, ARHGAP27, ARHGAP4, CCM2, CHFR, FAAP100, GJC1, GTPBP6, JMJD8, KDELR1, MCM7, MMS19, NCLN, NME3, NPEPL1, POLM, PPP1R12C, CYTH4, PSTPIP1, RHOT2, RPL10, MAP7D1, SPSB3, STX4, TCF25, TRABD",1.08754465007738e-213,212.963552903675
"475","FLUARIX_DOWN","YF VAX_DOWN",0,0,"",8.66603953686081e-35,34.062179333926
"476","LVS F TULARENSIS_DOWN","YF VAX_DOWN",0,0,"",1.73908832559054e-55,54.759678360296
"477","CN54GP140_DOWN","YF VAX_DOWN",7,2.44,"B4GALT3, CORO1A, BANP, GUK1, MEGF8, PMEPA1, MAP7D1",8.8513952766684e-111,110.052988264534
"478","HIV-1 GAG-POL NEF_DOWN","YF VAX_DOWN",49,17.07,"ARL4C, C12orf57, CBX7, CD3D, KLRB1, LDHB, LTB, RPL13, RPS15A, RPS21, ZAP70, EIF4B, RPS13, CD244, CXXC5, EEF1G, EEF2, EIF3E, EIF3F, EIF3L, HMGB1, ITGA6, LTA4H, NKG7, PNRC1, PRRC2B, RACK1, RPL11, RPL15, RPL18, RPL22, RPL3, RPL35A, RPL37A, RPL5, RPL6, RPS14, RPS15, RPS3, RPS4X, RPS5, RPS6, SRSF5, SNHG29, SNRNP200, TNRC6C, TOP2B, UBA52, VPS51",4.32026342859507e-180,179.364489771218
"479","HPV-VLP_DOWN","YF VAX_DOWN",13,4.53,"ICAM3, RPL13, TSPAN4, ACP5, CACNA2D3, CHGA, DBP, EEF1D, ITGA6, LRP1, NME3, SGSH, VPS51",1.47301149077149e-157,156.831793865269
"480","PANDEMRIX_DOWN","YF VAX_DOWN",0,0,"",1.39386005734025e-43,42.855780826938
"481","FLUZONE_DOWN","YF VAX_DOWN",0,0,"",7.64180282580806e-38,37.1168041721917
"482","FLUMIST_DOWN","YF VAX_DOWN",0,0,"",8.02411068227864e-36,35.095603089413
"483","FLUENZ_DOWN","YF VAX_DOWN",0,0,"",3.05798730396788e-12,11.5145643220068
"484","MENACTRA_DOWN","YF VAX_DOWN",0,0,"",2.30534253360181e-29,28.6372645369117
"485","WETVAX_DOWN","YF VAX_DOWN",31,10.8,"ARL4C, B4GALT3, C12orf57, CBX7, CD3D, EEF1B2, ICAM3, KIF22, KLRB1, LDHB, LTB, RPL10A, RPL13, RPL23A, RPL9, RPS10, RPS15A, RPS21, RPS3A, TCF3, TMC6, TSPAN4, ZAP70, CORO1A, CACNA2D3, CCT3, EIF3F, IL24, PRPF6, SRSF5, VPS35",1.10222404646718e-120,119.957730118502
"486","STAMARIL_DOWN","YF VAX_DOWN",38,13.24,"C12orf57, CBX7, EEF1B2, ICAM3, KLRB1, LDHB, RPL10A, RPL13, RPL9, RPS10, RPS15A, RPS3A, EIF4B, RPS13, BTF3, EEF2, EIF3F, EIF3L, GUK1, RPL11, RPL18, RPL22, RPL3, RPL35A, RPL37A, RPL39, RPL5, RPL7A, RPS14, RPS17, RPS27A, RPS3, RPS4X, RPS5, RPS6, SLC4A1, SNHG29, TOMM7",1.14400350808655e-86,85.941572643777
"487","MMR II_DOWN","YF VAX_DOWN",21,7.32,"C12orf57, CBX7, KLRB1, RPS3A, TSPAN4, EIF4B, ACP5, AKR7A2, ARHGAP4, CTNNBIP1, DBP, EIF3F, EIF3L, LRP1, LTA4H, PPFIA4, PSTPIP1, RPL10, RPL22, TOMM7, TOP2B",3.31188199137072e-196,195.479925146347
"488","PREVNAR_DOWN","YF VAX_DOWN",0,0,"",1.2792580221599e-10,9.89304185090941
"489","BCG_DOWN","YF VAX_DOWN",3,1.05,"LRP1, CYTH4, SNAI3",1.00755579264948e-142,141.996730895788
"490","PPD_DOWN","YF VAX_DOWN",1,0.35,"LRP1",7.84338043816664e-123,122.105496719302
"491","TC-83_DOWN","YF VAX_DOWN",1,0.35,"SLC4A1",3.78699832088887e-48,47.4217048874403
"492","MVA85A_DOWN","YF VAX_DOWN",0,0,"",7.48810797314685e-21,20.1256279020098
"493","CHAD63-KH_DOWN","RVSV EBOV_DOWN",0,0,"",1.57715170395336e-17,16.8021265305005
"494","INACTIVATED INFLUENZA_DOWN","RVSV EBOV_DOWN",0,0,"",4.9483664682301e-16,15.3055381446863
"495","FLUARIX_DOWN","RVSV EBOV_DOWN",0,0,"",1.6841396151741e-06,5.77362190833141
"496","LVS F TULARENSIS_DOWN","RVSV EBOV_DOWN",0,0,"",4.35587878112057e-08,7.36092421464238
"497","CN54GP140_DOWN","RVSV EBOV_DOWN",0,0,"",1.82585345038803e-11,10.7385340834512
"498","HIV-1 GAG-POL NEF_DOWN","RVSV EBOV_DOWN",0,0,"",6.41228433733369e-16,15.1929872281462
"499","HPV-VLP_DOWN","RVSV EBOV_DOWN",0,0,"",1.79798668829151e-13,12.7452135279659
"500","PANDEMRIX_DOWN","RVSV EBOV_DOWN",0,0,"",3.0650185448947e-07,6.51356689343885
"501","FLUZONE_DOWN","RVSV EBOV_DOWN",0,0,"",9.02879100876878e-07,6.04437039956163
"502","FLUMIST_DOWN","RVSV EBOV_DOWN",0,0,"",1.35817710901136e-06,5.86704359349365
"503","FLUENZ_DOWN","RVSV EBOV_DOWN",0,0,"",0.00216450216450217,2.66464197555613
"504","MENACTRA_DOWN","RVSV EBOV_DOWN",0,0,"",5.64652738565782e-06,5.24821856119008
"505","WETVAX_DOWN","RVSV EBOV_DOWN",0,0,"",4.30753841391726e-13,12.3657708408961
"506","STAMARIL_DOWN","RVSV EBOV_DOWN",0,0,"",4.11541437068035e-12,11.3855864302355
"507","MMR II_DOWN","RVSV EBOV_DOWN",0,0,"",4.22815733728622e-15,14.3738488601906
"508","PREVNAR_DOWN","RVSV EBOV_DOWN",0,0,"",0.00216450216450217,2.66464197555613
"509","BCG_DOWN","RVSV EBOV_DOWN",0,0,"",2.35811378145101e-12,11.6274352435734
"510","PPD_DOWN","RVSV EBOV_DOWN",0,0,"",1.82585345038803e-11,10.7385340834512
"511","TC-83_DOWN","RVSV EBOV_DOWN",0,0,"",9.31309151518692e-08,7.03090612942504
"512","MVA85A_DOWN","RVSV EBOV_DOWN",0,0,"",5.38677009265244e-05,4.26867155974699
"513","INACTIVATED INFLUENZA_DOWN","CHAD63-KH_DOWN",89,4.7,"AAK1, ACAD11, ADAM19, ADHFE1, ANKRD36, ANKRD36B, AXIN1, CAMK2G, CBLB, CD1C, CD99, CERK, CMTM4, CNNM3, COQ10A, COX19, CREBZF, DEF8, DGKA, DIP2A, DMAP1, DPEP2, EPM2AIP1, EXOSC2, FKTN, FYN, GK5, GOLGA8B, ADGRG1, GSTM2, IKZF5, IL32, PATJ, , KIF22, KLHL3, KRT72, KRT73, LUC7L, MCM8, MEGF6, MIAT, MMP23B, MRI1, MTX3, NAA16, NBPF3, NISCH, NKTR, NR2C1, NSUN5P1, NSUN5P2, PABPC1, PCED1B, PLCH2, RNF216, SEC22C, SEPTIN7P2, SGK1, SGSM2, SLC26A11, SLC7A6, SPG7, SPOCK2, SPTAN1, SRPK2, STAG3L1, STAG3L2, STAG3L3, STMN3, SUGP2, SULT1A2, SUN1, TRAF1, TUBGCP5, TXK, VIPR1, WDR54, ZBTB40, TUT4, ZNF514, ZNF548, ZNF573, ZNF746, ZNF786, ZNF827, ZNF839, ZSCAN18, ZXDC",0,0
"514","FLUARIX_DOWN","CHAD63-KH_DOWN",0,0,"",1.27476970053482e-55,54.8945682676386
"515","LVS F TULARENSIS_DOWN","CHAD63-KH_DOWN",2,0.11,"CD44, ICOS",2.92137850958481e-89,88.5344121698411
"516","CN54GP140_DOWN","CHAD63-KH_DOWN",7,0.37,"HMCES, DDIT4, DPEP2, FRA10AC1, , NDRG3, PRKCZ",2.97264085330736e-246,245.526857557949
"517","HIV-1 GAG-POL NEF_DOWN","CHAD63-KH_DOWN",514,27.17,"AAK1, ABCB1, ABCC5, ABCD2, ABI2, ABLIM1, ACADSB, ACP6, ACVR2A, ACVR2B, ADK, ADNP, AGL, AGTPBP1, AHCTF1, AK5, AKR1B1, AKT3, AMY2B, ANAPC1, ANKRD36B, ANKRD36C, AP3M2, APBA2, APBB1, ARHGAP12, ARHGAP15, ARHGEF9, ARID2, ARL4C, ATF7IP2, ATL2, ATM, ATP2B4, ATP8A1, ATP8B2, BACH2, BAG2, BBS2, BBS9, BCKDHB, BCL11B, BCL2, BIN1, BRWD1, BTG1, C12orf57, C14orf28, C16orf74, C1orf21, CYREN, CA5B, CAMK4, CASD1, CASK, CASS4, CBLB, CBX7, CFAP36, CCDC7, CCL5, CCNB1IP1, CCSER2, CD160, CD1C, CD2, CD200R1, CD244, CD247, CD27, CD28, CD3E, CD3G, CD40LG, CD44, CD6, CD8B, CD96, CDC14A, CDR2, CENPV, CEP120, CEP57, CEP68, CEP78, CEP95, CERK, CERS4, CHD3, CHMP7, CLEC2D, COQ10A, COX11, CPSF6, CREBZF, CRIM1, CRTAM, CRY1, CSGALNACT1, CST7, CTSF, CYFIP2, CYP27A1, DANCR, DDHD2, DENND11, DENND2D, DENND4C, DGKA, DHRS3, DIS3L, DLG1, DLGAP1-AS1, DNAJC24, DPEP2, DPH5, DPP4, DSC1, DTHD1, DYRK2, EIF3F, EIF3J-DT, EIF3L, EIF4B, ELP2, ADGRE3, ENO2, EOMES, EPB41L4A-AS1, EPHA4, EPHX2, ERMP1, ERN1, ESYT2, ETS1, EXOSC8, EZH1, FCMR, RFLNB, EEIG1, FAM107B, RETREG1, FAM168B, FAM169A, ATPSCKMT, ATOSA, FAM219B, DIPK1A, FBXL20, FBXO32, FCGBP, FGFBP2, FITM2, FLNB, FOCAD, FOXO1, FOXP1, FYN, GALNT12, GAS5, GCNT4, GLCCI1, NOP53, GNG2, GNPDA2, GPA33, GPATCH11, GPR174, ADGRG1, GRAP, GSTM2, GZMA, GZMK, HABP4, HACD3, HADH, H1-2, H1-3, H4C5, HLTF, HPCAL4, HS3ST3B1, HSF2, IFFO2, ELP1, IKZF2, IL16, IL23A, IL32, IL7R, IMPDH2, PATJ, INPP4B, IPP, ITGA6, ITK, ITM2A, ITPKB, KAT6B, , KCTD7, KDM3A, KIAA0586, MACF1, CFAP97, KLF12, KLHDC2, KLRB1, KLRC2, KLRD1, KLRF1, KLRG1, KLRK1, LANCL1, LAX1, LCK, LDHB, LDLRAP1, LEF1, LEF1-AS1, LIAS, LIMA1, LINC00402, LINC00861, LINC00920, LINC01550, LINC02210, LRBA, LRIG1, LRRN3, LUC7L3, LY9, LYRM7, MAGEH1, MAL, MAPK13, MATK, MBLAC2, MBNL2, MFGE8, MGAT4A, MGAT5, MID2, MRTFB, MPHOSPH9, MPRIP, MRPS6, MSH2, MSI2, MYBL1, MZT2A, N4BP2, NAA16, NAE1, NAP1L1, NCALD, NCR1, NDRG2, NDRG3, NELL2, NEO1, NFATC2, NLRC3, NMT2, NMUR1, NOG, NPAT, NR1D2, NR3C2, NSG1, NT5DC1, NUCB2, NUCKS1, OCIAD2, OFD1, OGT, OTUD3, OXNAD1, PABPC1, PABPC4, PACS1, PAFAH2, PAIP2B, PARP16, PCED1B, PCID2, PCMTD2, PCNX1, PCNX2, PCYOX1, PDE3B, PDE4DIP, PDE7A, PDGFD, PEBP1, PECR, PGM2L1, PIAS2, PIGK, PIK3IP1, PITPNC1, PLCB1, PLCL1, PLEKHA1, PLEKHB1, PLEKHF1, PM20D2, POLR1E, PPWD1, PREPL, PRKACB, PRKCA, PRKCH, PRKCQ, PRKCQ-AS1, PRKDC, PRSS23, PSIP1, PTCH1, PTGDR, PTPN22, PTPN4, PYHIN1, RAB39B, RALGAPA1, RAPGEF6, RASA2, RASA3, RASGRF2, RASGRP1, RBL2, RCAN3, RCN2, RECK, REST, RFX7, RNF125, RNF157, RORA, RPL13, RPL3, RPL37, RPL4, RPL5, RPS20, RPS3, RPS6, RPS6KA3, RRM1, S1PR1, SACS, SAMD3, SATB1, SBNO1, SCAI, SCARNA17, SCARNA6, SEL1L3, SEMA4C, SERINC5, SESN1, SFMBT1, SFXN1, SH2D1A, SH3YL1, SIRPG, SKAP1, SLAIN1, SLAMF6, SLC12A2, SLC16A1, SLC16A10, SLC16A7, SLC25A29, SLC38A1, SLC41A1, SLC4A10, SLC4A7, SLC5A3, SLC7A6, SMIM8, SMYD3, SNHG1, SNX25, SPATA5, SPOCK2, SPTAN1, SPTBN1, SRPK2, SSBP2, ST6GALNAC6, STAT4, STK39, STXBP5, SUN2, SYNE1, TARBP1, TBL1XR1, TC2N, TCEA3, TCF7, TDP1, TESPA1, TGFBR3, THEM4, THEMIS, THRA, TIGIT, TKTL1, TLE1, TMEM116, TMEM14A, TMEM168, TMEM181, TMEM204, TNRC6C, TOB1, TOP2B, TOX, TRABD2A, TRAF1, TRAF5, TRAJ10, TRAJ12, TRAJ14, TRAJ16, TRAJ17, TRAJ18, TRAJ20, TRAJ21, TRAJ22, TRAJ24, TRAJ26, TRAJ27, TRAJ29, TRAJ33, TRAJ38, TRAJ4, TRAJ40, TRAJ47, TRAJ48, TRAJ5, TRAJ52, TRAJ56, TRAJ57, TRAJ6, TRAJ8, TRAJ9, TRAT1, TRAV12-1, TRAV12-3, TRAV16, TRAV22, TRAV3, TRAV38-2DV8, TRAV4, TRAV5, TRBV6-1, TRGJP1, TRGJP2, TRIM32, TRMT61B, TSHZ1, TSPYL2, TSTD1, TTC3, TXK, UBTF, UNC119B, URI1, USP13, USP53, VNN1, VPS13A, VPS51, VSIG1, VWA8, WDR54, WEE1, WWP1, YAE1, YPEL1, ZAP70, ZBTB16, ZBTB25, ZBTB44, ZC3H6, TUT4, ZDBF2, ZEB1, ZFAND1, ZFP62, ZMAT3, ZMYND11, ZNF254, ZNF266, ZNF280D, ZNF286A, ZNF329, ZNF337, ZNF33B, ZNF420, ZNF43, ZNF506, ZNF507, ZNF559, ZNF585B, ZNF600, ZNF721, ZNF792, ZNF827, ZNF831, ZNF84, ZNHIT6",3.08226787907122e-228,227.511129619561
"518","HPV-VLP_DOWN","CHAD63-KH_DOWN",55,2.91,"ABLIM1, ADD3, ALDH7A1, ATXN1, BCL11B, CALCB, CD8B, CD96, CD99, CEP250, CYP27A1, DBP, DHRS3, DPEP2, DPP4, ENOSF1, FCMR, FGF9, GCHFR, GDF11, NOP53, HPCAL4, HSF2, HTRA1, IMPA2, IRS2, ITGA6, LCK, LEF1, LEP, NAP1L3, NDRG2, NEO1, NISCH, NRCAM, NUDT3, OSGEPL1, PABPC4, PCYOX1, PHLDA1, PON2, PRKCZ, PRKG2, PTDSS2, RCAN3, RPGRIP1, RPL13, STXBP1, TENM1, TM6SF1, TRIM16, VNN1, VPS51, WNT7A, ZFYVE9",0,0
"519","PANDEMRIX_DOWN","CHAD63-KH_DOWN",0,0,"",5.1269107299743e-72,71.290144244451
"520","FLUZONE_DOWN","CHAD63-KH_DOWN",6,0.32,"CXCL8, KAZN, IRAG1, PGM3, PHOSPHO2, TGM3",2.16509192084862e-44,43.6645236605716
"521","FLUMIST_DOWN","CHAD63-KH_DOWN",4,0.21,"FGFBP3, , RORA, XCR1",9.25252957627603e-46,45.0337395179818
"522","FLUENZ_DOWN","CHAD63-KH_DOWN",1,0.05,"CD3G",2.98554817558375e-14,13.5249759165367
"523","MENACTRA_DOWN","CHAD63-KH_DOWN",2,0.11,"CR1, ITGB4",1.15037016624915e-39,38.9391623898275
"524","WETVAX_DOWN","CHAD63-KH_DOWN",78,4.12,"ABCC5, ABLIM1, AKR1B1, ARL4C, ATP2B4, AXIN1, BIN1, C12orf57, CBLB, CBX7, CCL5, CD1C, CD2, CD3G, CD8B, CD99, CYFIP2, CYP27A1, DBF4, DGKD, DHRS3, EIF3F, FCGBP, FGFBP2, FLNB, FOXO1, GATA3, GRAP, GZMA, GZMK, HADH, IL16, IL7R, PATJ, INPP4B, ITM2A, ITPKB, , KIF22, KLRB1, KLRC2, KLRC3, LCK, LDHB, LLGL2, NELL2, NSG1, PASK, PCED1B, PDE3B, PEBP1, PRKCH, PRKCQ, RAB33A, RGS14, RPL13, RPL13A, RPL14, RPL23A, RPL37, SH2D1A, SKAP1, SLC38A1, SNRPN, SPOCK2, SPTBN1, SRPK2, TCF7, TMC6, TPD52, TRAF3IP3, TTC3, TTC9, TXK, WDR54, ZAP70, ZNF154, ZNF266",1.03846560989298e-267,266.983607881104
"525","STAMARIL_DOWN","CHAD63-KH_DOWN",52,2.75,"ABCC5, APMAP, ATM, C12orf57, CA4, CBX7, CYP27A1, EIF3F, EIF3L, EIF4B, ADGRE3, RFLNB, ATOSA, FOXO1, GMCL1, GPR183, H1-2, IL7R, IMPA2, IRS2, ITM2A, , KLHDC2, KLRB1, LDHB, LRRN3, MME, NAP1L1, NELL2, PABPC1, PABPC4, PACS1, PANX2, PRKDC, RPL13, RPL13A, RPL14, RPL3, RPL4, RPL5, RPS20, RPS3, RPS6, RUBCNL, SEL1L3, SGK1, SNRPN, SNURF, STMN3, TGM3, TMCO3, TMX4",3.09082315984695e-213,212.509925842203
"526","MMR II_DOWN","CHAD63-KH_DOWN",129,6.82,"A2M-AS1, ABCC5, ADAM22, ADAMTS10, ADK, AGAP1, ALDH7A1, ANGPT1, ANKRD18A, APMAP, BNC2, BRI3BP, KCNJ5-AS1, C12orf57, C14orf132, C16orf74, CACHD1, CASS4, CBX7, CD1C, CD27, CD40LG, CEACAM19, CERK, CMTM4, COLEC12, CPAMD8, CR1, CTNNBIP1, CTSF, CXCL1, CXCL6, CYBRD1, CYP27A1, DBP, DEF8, DEPDC7, DEPTOR, DOCK3, DPEP2, DPEP3, DSC1, DYNC2H1, EEF2K, EIF3F, EIF3L, EIF4B, ERP27, RFLNB, FAM110C, FAM153A, FAM171B, ATPSCKMT, FAT4, FGF9, FGFBP2, GPR34, GPRASP2, GSTA4, GSTM2, GZMA, HLF, HOPX, HTRA1, IER5L, IL16, IMPA2, , KLHL3, KLRB1, KRT72, KRT73, LDLRAP1, LEP, LGR6, MATK, ME1, MMP9, NEK6, NEXMIF, NLRP12, NMUR1, NOG, CCN3, NRCAM, NUDT6, OXNAD1, PCYOX1, PKIB, PLB1, PMFBP1, PPM1H, PRSS23, PTGDR, PTGFRN, RBL2, RGS14, RNF125, RPGRIP1, RPL4, S1PR1, SDC2, SEMA4C, SH3RF3, SIRPG, SLC16A10, SLC4A7, SNX18, SPON1, ST18, STARD13, STXBP1, STXBP5-AS1, SULT1B1, TBC1D10C, TENM1, THBD, TM6SF1, TMC8, TMEM107, TMEM45B, TOP2B, TRPC1, TTC3, VIPR1, VNN1, VSIG1, CFAP44, WNT7A",0,0
"527","PREVNAR_DOWN","CHAD63-KH_DOWN",0,0,"",4.97591362597289e-15,14.3031271669203
"528","BCG_DOWN","CHAD63-KH_DOWN",12,0.63,"ABCG1, CYP27A1, HTRA1, ME1, MMP9, NEK6, SLC26A11, SPINT1, SPP1, SPRED1, TKTL1, VIPR1",2.31607358314581e-308,307.635247646911
"529","PPD_DOWN","CHAD63-KH_DOWN",8,0.42,"ABCG1, HTRA1, ME1, NEK6, SPINT1, SPP1, SPRED1, TKTL1",7.65826599833286e-244,243.115869553162
