"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"113","ARPP","T CELLS",19,214,72,364,173,"KLRC1, RAB27A, FCER1G, CD1D, HLA-E, WDFY4, SYK, SLC11A1, CD1C, CTSH, TAP2, B2M, SRC, KLRK1, HSPD1, BTK, PLCG2, BCL10, HLA-DRB3",5.22,10.98,1.37761722586368e-52,51.8608714353948
"114","ANTIVIRAL AND INTERFERON","T CELLS",10,223,91,364,114,"CCL2, IRF1, CCL3, IFNE, IFNA8, CCL20, IL12B, WAS, NCK1, UBE2N",2.75,8.77,1.09939870761345e-69,68.9588447779003
"115","INFLAMMATION","T CELLS",7,226,14,364,22,"IL10, CD6, IL20RB, PRDX2, LIPA, RASGRP1, FOSL2",1.92,31.82,4.68982409477659e-18,17.3288434464322
"116","DENDRITIC CELLS","T CELLS",7,226,22,364,32,"DOCK8, CCR7, GPR183, PIK3CG, PSEN1, LAG3, HLA-DRB3",1.92,21.88,5.07214598835859e-26,25.294808254924
"117","MACROPHAGES","T CELLS",8,225,27,364,36,"CCL2, SYK, SLC11A1, IL33, CCL3, JMJD6, LIPA, PLCG2",2.2,22.22,6.48230825883334e-30,29.1882703204301
"118","ARPP","B CELLS",19,187,72,310,173,"BTK, HSPD1, HLA-G, TNFAIP3, CD40, TLR4, FCGR2B, PLCG2, LBP, MBL2, SRC, SYK, PRKCE, TICAM1, PHB1, NFKBIA, EP300, BCL10, FCER1G",6.13,10.98,2.89891914472863e-49,48.5377638976108
"119","ANTIVIRAL AND INTERFERON","B CELLS",8,198,93,310,114,"IRF8, TLR4, MBL2, HCK, PHB1, HDAC4, IFNA8, IFNE",2.58,7.02,1.28323462555636e-68,67.8916939303215
"120","INFLAMMATION","B CELLS",5,201,16,310,22,"NOTCH2, RASGRP1, IL10, FOSL2, RBPJ",1.61,22.73,2.12780207938731e-20,19.6720687710328
"121","DENDRITIC CELLS","B CELLS",5,201,24,310,32,"GPR183, SPI1, IRF8, NOTCH2, RBPJ",1.61,15.62,5.31812175947504e-28,27.2742417236305
"122","MACROPHAGES","B CELLS",6,200,29,310,36,"TLR4, PLCG2, LBP, SYK, PRKCE, TICAM1",1.94,16.67,1.50855534740673e-31,30.8214387513608
"123","ANTIVIRAL AND INTERFERON","ARPP",9,82,92,173,114,"MBL2, TLR4, MAVS, RIGI, STING1, CASP1, RNF135, PHB1, HLA-DPA1",5.2,7.89,2.89979101975106e-42,41.5376332994249
"124","INFLAMMATION","ARPP",0,91,21,173,22,"",0,0,3.49834347822409e-23,22.4561375523833
"125","DENDRITIC CELLS","ARPP",2,89,27,173,32,"HLA-DRB3, RELB",1.16,6.25,1.27591095729913e-24,23.8941796329056
"126","MACROPHAGES","ARPP",7,84,28,173,36,"TICAM1, SLC11A1, LBP, TLR4, PRKCE, SYK, PLCG2",4.05,19.44,4.97240727358863e-21,20.3034333069354
"127","INFLAMMATION","ANTIVIRAL AND INTERFERON",1,100,20,114,22,"NLRP6",0.88,4.55,5.94962677009971e-22,21.2255102774261
"128","DENDRITIC CELLS","ANTIVIRAL AND INTERFERON",3,98,26,114,32,"CCL5, IRF8, CDC42",2.63,9.38,4.61065338423539e-24,23.3362375255733
"129","MACROPHAGES","ANTIVIRAL AND INTERFERON",5,96,30,114,36,"CCL5, CCL3, CCL2, TLR4, RPL13A",4.39,13.89,9.58102512386935e-25,24.0185880210027
"130","DENDRITIC CELLS","INFLAMMATION",4,17,25,22,32,"CXCR2, HMGB1, NOTCH2, RBPJ",18.18,12.5,3.42059610853479e-09,8.46589820269011
"131","MACROPHAGES","INFLAMMATION",1,20,34,22,36,"LIPA",4.55,2.78,4.15810880055444e-14,13.3811041511608
"132","MACROPHAGES","DENDRITIC CELLS",2,27,33,32,36,"CCR2, CCL5",6.25,5.56,1.45159378129953e-15,14.8381549010068
