Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p),padj
Influenza/LA (D7),"ChAd (V1, D7)",0.09,54,458,86,512,140,"ACSL1, APEH, BASP1, BTN3A2, CASP1, CBX4, CCR2, CD160, CD28, CD55, CD83, CSF1, CSF1R, CSK, CST3, CTSC, CXCL2, CXCR5, DBF4, DENND2D, DOCK4, DPYSL2, FGL2, FGR, GPR18, GPR65, ICAM2, ITGAL, LILRB1, MAP2K1, MAVS, MCM3, METTL7A, MS4A6A, MYOF, NOTCH2, OAS1, PAFAH1B1, PDE4B, PDE4D, PIK3CA, PTGDR, PTGER4, PTGS2, PTPN11, PYCARD, SAMHD1, SAMSN1, SHMT2, SLC7A5, SLC7A7, SOS1, SRD5A3, TGFBI",10.55,38.57,5.758693434012306e-67,66.23967604066797,1.780588009796605e-63
Influenza/LA (D7),"ChAd (V2, D3)",0.041,12,153,128,165,140,"CCR2, CSF1, CX3CR1, CXCR5, ERAP2, ICAM2, ITGA4, KLRD1, METTL3, PTGS2, PYHIN1, ST6GAL1",7.27,8.57,1.0150997542858718e-69,68.99349127734963,3.1782773306690644e-66
Influenza/LA (D7),"ChAd (V2, D7)",0.084,52,481,88,533,140,"ACTR3, APEH, ARL4C, BASP1, BCL2A1, BCL6, BTN3A2, C5AR1, CASP6, CD55, CD83, CSF1, CSF1R, CSK, CST3, CTSC, CX3CR1, CXCL2, CXCL8, CXCR4, CXCR5, DENND3, DPYSL2, FGR, G0S2, ICAM2, IKZF1, IRAK3, ITGAL, ITGB2, JMJD6, KLRD1, LILRB1, METTL3, MXD1, NR4A3, PAFAH1B1, PDE4B, PDE4D, PKNOX1, PLAUR, PPP2R1A, PTGDR, PTGER4, PTGS2, PTPN11, PYHIN1, RGS1, RIPK2, TREM1, TRIB1, ZFP36L1",9.76,37.14,1.749532973035906e-70,69.75707786805812,5.4987821342518526e-67
Influenza/LA (D7),"ChAd-BNT (V2, D0)",0.077,37,339,103,376,140,"ACSL1, ACTR3, APEH, BASP1, BCL2A1, BCL6, CCR2, CD55, CD83, CSF1, CXCL2, CXCL8, CXCR4, CXCR5, GIMAP6, GPR18, GPR65, ICAM2, ICOS, IKZF1, ITGA4, ITGAL, METTL3, MXD1, NOTCH2, NR4A3, PDE4B, PIK3R1, PPP2CA, PPP2R1A, RGS1, RHOH, SAMHD1, SAMSN1, SOS1, ST6GAL1, TREM1",9.84,26.43,1.148339706898831e-73,72.93992961802901,3.658610306179676e-70
Influenza/LA (D7),"ChAd-BNT (V2, D3)",0.091,71,641,69,712,140,"AP1S2, APEH, ARL4C, BASP1, BTK, CASP1, CASP6, CCR2, CD163, CD164, CD1C, CD28, CD36, CD55, CSF1, CSF1R, CTSC, CX3CR1, CXCL8, CXCR4, CXCR5, CYFIP1, DBF4, DPYD, ERAP2, FGL2, FGR, GPR18, GPR183, GPR65, IRAK3, ITGA4, ITGAL, JMJD6, KAT7, KCTD12, LILRB1, LPXN, MCM3, MEF2A, METTL3, MS4A6A, MYOF, NAIP, NCAPD2, NLRP3, NOTCH2, NR4A3, OAS1, OAS2, PAX5, PDE4D, PIK3CA, PIK3R1, PPP2CA, PPP2R1A, PRDX1, PTGER4, PTPN11, PTPN2, RGS1, RHOH, SAMHD1, SLC7A5, SLC7A7, SOS1, SRD5A3, ST6GAL1, TFRC, TLR5, XRCC5",9.97,50.71,8.932701827720788e-60,59.04901716245548,2.620854716253279e-56
Influenza/LA (D7),I (D0-4),0.074,55,600,85,655,140,"ABCA1, APEH, ARL4C, BTK, BTN3A2, CASP1, CD164, CD1C, CD28, CD36, CSF1R, CSK, CST3, CTSC, CX3CR1, CXCL8, CXCR4, CYFIP1, DOCK4, DPYSL2, FGR, GIMAP6, GPR183, ICAM2, ITGAL, KAT7, KDELR1, LGALS1, LILRB1, LY86, MAPK1, MAVS, MEF2A, METTL3, MS4A6A, MYOF, NAIP, NR4A3, OAS1, OAS2, PAFAH1B1, PDE4B, PDE4D, PID1, PIK3CA, PIK3R1, PTPN6, PYCARD, RAB11FIP2, RGS1, RHOH, SAMHD1, SOS1, TLR5, TREM1",8.4,39.29,2.0919450371886926e-74,73.67944973011032,6.675396613669118e-71
Influenza/LA (D7),"I (D10, hospital)",0.074,65,738,75,803,140,"ABCA1, ACSL1, ACTR3, APEH, ARL4C, BASP1, BCL2A1, BCL6, BTK, CACNA2D3, CASP1, CASP6, CBX4, CD160, CD163, CD1C, CD2, CD28, CD55, CLEC4A, CSF1R, CX3CR1, CXCR4, DENND3, DOCK4, DPYD, FGR, GPR18, GPR183, ICAM2, ICOS, IRAK3, ITGA4, JMJD6, LCK, LILRB1, LPXN, LY9, MAP2K1, MAPK1, MEF2A, MXD1, NAIP, NLRP3, OAS1, OAS2, PID1, PIK3CA, PIK3R1, PKNOX1, PPP2CA, PPP2R1A, PTPN2, PYHIN1, RAB27A, RALGPS2, RIPK2, RNASE6, SAMSN1, SHMT2, ST6GAL1, TGFBI, TLR5, TRAF3IP3, TRIB1",8.09,46.43,7.309339518503581e-70,69.13612186468765,2.290016071147172e-66
Influenza/LA (D7),"I (D26, hospital)",0.071,56,652,84,708,140,"ABCA1, ACSL1, ACTR3, APEH, ARL4C, BASP1, BCL2A1, BCL6, CASP6, CBX4, CD160, CD163, CD2, CD28, CD55, CSF1R, CSK, CX3CR1, CXCL2, CXCR4, DENND2D, DENND3, DOCK4, DPYD, GIMAP6, ICAM2, IRAK3, ITGA4, ITGAL, JMJD6, KLRD1, LCK, LPXN, LY9, MAPK1, MEF2A, MXD1, NAIP, PIK3CA, PIK3R1, PKNOX1, PPP2CA, PPP2R1A, PTGDR, PTPN2, PYHIN1, RAB27A, RALGPS2, RNASE6, SAMSN1, SHMT2, ST6GAL1, TLR5, TRAF3IP3, TRIB1, XRCC5",7.91,40,5.845744308854841e-76,75.23316018447669,1.8794067952968315e-72
Influenza/LA (D7),BNT-I (D0-5),0.073,64,741,76,805,140,"ABCA1, APEH, ARL4C, BCL6, BTK, C5AR1, CACNA2D3, CBX4, CD163, CD1C, CD2, CD28, CD36, CORO1A, CSF1, CSF1R, CSK, CST3, CX3CR1, CXCR4, CYFIP1, DENND3, DOCK4, FGR, FOSL2, G0S2, GPR183, GZMA, ICOS, ITGAL, ITGB2, KDELR1, LGALS1, LILRB1, LPXN, MAPK1, MAVS, MEF2A, MEF2C, METTL3, MS4A6A, MYOF, NAIP, NOTCH2, OAS1, OAS2, PAFAH1B1, PDE12, PDE4D, PIK3CA, PIK3R1, PRDX1, PTGER4, PTGS2, PTPN11, PTPN6, RGS1, RHOH, SHMT2, SOS1, TLR5, TRIB1, XRCC5, ZFP36L1",7.95,45.71,4.51227921449974e-71,70.34560403456446,1.421819180488868e-67
Influenza/LA (D7),"ChAd (V1, D3)",0.089,78,738,62,816,140,"ABCA1, ACTR3, AP1S2, APEH, BCL2A1, BTK, BTN3A2, CASP1, CCR2, CD1C, CD28, CD36, CLEC4A, CORO1A, CSF1, CSF1R, CSK, CST3, CTSC, CX3CR1, CXCL8, CXCR5, CYFIP1, DBF4, DPYD, DPYSL2, FGL2, FGR, G0S2, GIMAP6, ICAM2, ICOS, IRAK3, ITGA4, ITGAL, ITGB2, KCTD12, KDELR1, LGALS1, LILRB1, LPXN, LY86, LY9, MAP2K1, MAVS, MCM3, METTL3, METTL7A, MS4A6A, MYOF, NAIP, NCAPD2, NLRP3, OAS1, OAS2, PAX5, PDE4B, PIK3CA, PIK3R1, PKNOX1, PLAUR, PPIA, PPP2R1A, PRDX1, PTPN2, PTPN6, PYCARD, RAB11FIP2, RALGPS2, REL, RHOH, RNASE6, SAMHD1, SLC7A7, SRD5A3, TGFBI, TLR5, XRCC5",9.56,55.71,3.439083760628394e-56,55.46355724658691,9.777315131466525e-53
Influenza/LA (D7),"ChAd-BNT (V2, D7)",0.096,67,555,73,622,140,"ABCA1, ACSL1, APEH, BASP1, BCL2A1, BCL6, C5AR1, CACNA2D3, CASP1, CASP6, CD2, CD55, CD83, CLEC4A, CSF1, CSF1R, CST3, CTSC, CXCL2, CXCL8, CXCR4, CXCR5, DBF4, DENND2D, DENND3, DOCK4, G0S2, GPR18, GPR65, IKZF1, ITGA4, ITGAL, JMJD6, KAT7, LGALS1, LPXN, LY86, MAP2K1, MCM3, METTL3, MXD1, NCAPD2, NLRP3, NR4A3, PDE4B, PDE4D, PIK3CA, PIK3R1, PLAUR, PPP2CA, PPP2R1A, PTGER4, PTGS2, PYCARD, RHOH, RIPK2, RNASE6, SAMHD1, SAMSN1, SHMT2, SLC7A5, SOS1, TGFBI, TRAF3IP3, TREM1, XRCC5, ZFP36L1",10.77,47.86,6.37892013216656e-60,59.195252835437955,1.872850950804102e-56
Influenza/LA (D7),"I (D51, hospital)",0.099,50,363,90,413,140,"ABCA1, ACSL1, ACTR3, APEH, BCL2A1, BCL6, CASP6, CBX4, CCR2, CD163, CD2, CD55, CD83, CX3CR1, CXCR4, DBF4, DENND2D, DENND3, DOCK4, G0S2, GIMAP6, GPR65, ICAM2, IRAK3, JMJD6, KAT7, LPXN, LY9, MAVS, MCM3, MEF2A, NAIP, NR4A3, PDE12, PDE4B, PLAUR, PPP2CA, PTGDR, PTPN2, RAB11FIP2, RALGPS2, REL, RHOH, RIPK2, SAMSN1, SLC7A5, ST6GAL1, TFRC, TRAF3IP3, TRIB1",12.11,35.71,1.54319231223302e-63,62.8115799488965,4.674329513753817e-60
Influenza/LA (D7),I-BNT (D5),0.054,23,284,117,307,140,"ABCA1, ACSL1, C5AR1, CCR2, DPYD, FGL2, FGR, FOSL2, GPR183, GPR65, IL6R, METTL3, MS4A6A, MXD1, NLRP3, NOTCH2, NR4A3, PAFAH1B1, PDE4B, PTGDR, PTPN6, SAMSN1, TREM1",7.49,16.43,1.0170605487155462e-81,80.99265319143292,3.3522315685664403e-78
Influenza/LA (D7),I-I (D0-5),0.084,37,298,103,335,140,"ABCA1, BTK, BTN3A2, CASP1, CD160, CD164, CD28, CD36, CST3, CX3CR1, CXCR4, CXCR5, CYFIP1, DOCK4, DPYSL2, GPR183, ICAM2, KDELR1, KLRD1, LGALS1, LILRB1, LY86, MAVS, MEF2A, MYOF, NR4A3, OAS1, OAS2, PAFAH1B1, PDE4D, PIK3R1, RALGPS2, RHOH, SAMHD1, SLC7A5, SOS1, SRD5A3",11.04,26.43,3.8803014090426755e-69,68.41113453852952,1.2102660094804105e-65
Influenza/LA (D7),"BNT-MO (V3, D1)",0,0,74,140,74,140,,0,0,2.063793030193672e-59,58.685333858571866,6.042785992407071e-56
Influenza/LA (D7),"ZF2001 (V3, D28)",0.075,22,155,118,177,140,"ACSL1, BTN3A2, CD2, CSF1, CX3CR1, CXCL2, CXCL8, DENND3, FOSL2, G0S2, GZMA, ICAM2, METTL3, MXD1, PDE12, PLAUR, PPIA, PPP2CA, PTGER4, SAMSN1, SOS1, ST6GAL1",12.43,15.71,3.221240170951343e-60,59.49197689361235,9.489773543622657e-57
Influenza/LA (D7),"ZF2001 (V3, D07)",0.067,49,592,91,641,140,"ACSL1, AP1S2, ARL4C, BCL2A1, BCL6, C5AR1, CD28, CD36, CD83, CLEC4A, CORO1A, CSF1, CSK, CST3, CXCL2, CXCL8, CXCR4, CXCR5, FOSL2, G0S2, GPR183, ICAM2, ICOS, JMJD6, LGALS1, LY86, LY9, MAP2K1, METTL3, MXD1, NLRP3, PDE4B, PLAUR, PPIA, PPP2CA, PRDX1, PTGER4, PTGS2, PYCARD, RGS1, RHOH, RIPK2, SHMT2, SLC7A5, TGFBI, TRAF3IP3, TREM1, TRIB1, ZFP36L1",7.64,35,1.6250587027003904e-80,79.7891309461938,5.335067720965382e-77
Influenza/LA (D7),"ZF2001 (V3, D14)",0.107,46,288,94,334,140,"ACTR3, AP1S2, APEH, BTN3A2, CASP6, CD164, CD2, CORO1A, CSF1, CSK, CST3, CX3CR1, CXCL2, CXCL8, DENND2D, DENND3, FOSL2, G0S2, GIMAP6, ICAM2, IL6R, ITGA4, KCTD12, MAP2K1, MAPK1, METTL3, METTL7A, MXD1, NR4A3, OAS1, PDE4D, PIK3R1, PPIA, PPP2CA, PPP2R1A, PTGDR, PTPN11, PTPN6, PYCARD, REL, SAMSN1, SHMT2, SOS1, SRD5A3, TFRC, TRIB1",13.77,32.86,6.788651573137901e-60,59.1682164808744,1.992469236715974e-56
Influenza/LA (D7),"BNT-I (D51, hospital)",0.09,36,259,104,295,140,"APEH, BTN3A2, CCR2, CD2, CD28, CX3CR1, DBF4, DENND2D, ERAP2, FGR, GIMAP6, ICAM2, IL6R, LPXN, LY9, MAVS, MS4A6A, NCAPD2, PAFAH1B1, PDE12, PPP2CA, PPP2R1A, PTGER4, PTGS2, PTPN6, RAB11FIP2, RAB27A, RHOH, SLC7A5, SOS1, ST6GAL1, TFRC, TLR5, TRAF3IP3, XRCC5, ZFP36L1",12.2,25.71,2.9441967533687997e-65,64.53103317054135,9.023963049075372e-62
Influenza/LA (D7),"BNT (V3, D1)",0,0,16,140,16,140,,0,0,3.7700506779054714e-22,21.42365281186668,7.351598821915669e-19
Influenza/LA (D7),"BBIBP (V3, D07)",0.116,27,92,113,119,140,"BCL6, CCR2, CD83, CSF1, CXCL8, CXCR4, DBF4, G0S2, GPR183, ICOS, IKZF1, JMJD6, LPXN, MCM3, NLRP3, NR4A3, PAFAH1B1, PDE4B, PDE4D, PKNOX1, PPP2CA, PTGER4, RGS1, RHOH, RIPK2, TRAF3IP3, TRIB1",22.69,19.29,1.7280164103372873e-40,39.76245213750233,4.2630164843020876e-37
Influenza/LA (D7),"BNT (V1, D6)",0.029,6,70,134,76,140,"ARL4C, GPR18, ITGAL, KLRD1, PTGS2, PYHIN1",7.89,4.29,3.331349467086118e-49,48.477379806316264,8.884709028718676e-46
Influenza/LA (D7),"ChAd (V1, D6)",0.036,7,55,133,62,140,"CACNA2D3, FOSL2, NAIP, PID1, RAB27A, RNASE6, XRCC5",11.29,5,3.243080627431285e-41,40.48904225403649,8.039596875402155e-38
Influenza/LA (D7),"ChAd (V2, D1)",0.012,2,26,138,28,140,"ARL4C, PDE4D",7.14,1.43,2.2792932238170875e-28,27.642199800623015,4.934669829563994e-25
Influenza/LA (D7),"ChAd-BNT (V3, D1)",0,0,8,140,8,140,,0,0,2.1233159820864572e-13,12.672985371323824,3.367624515697283e-10
Influenza/LA (D7),Yellow Fever/LA (D1),0.164,63,245,77,335,140,"AP1S2, ARL4C, BCL2A1, BCL6, CASP6, CBX4, CCR2, CD2, CD83, CORO1A, CX3CR1, CXCL2, CXCL8, CXCR4, DBF4, FOSL2, G0S2, GIMAP6, GPR183, ICAM2, ICOS, JMJD6, KAT7, KLRD1, LGALS1, LPXN, MAP2K1, MAVS, MEF2A, MEF2C, METTL3, METTL7A, MXD1, MYOF, NLRP3, NR4A3, PAFAH1B1, PDE12, PDE4B, PDE4D, PLAUR, PPP2CA, PRDX1, PTGER4, PTGS2, PTPN6, RAB11FIP2, RAB27A, RALGPS2, REL, RGS1, RIPK2, SAMSN1, SLC7A5, SOS1, TFRC, TRAF3IP3, BTN3A2, DENND2D, OAS1, PTGDR, TREM1, VNN3",18.81,45,1.9740424498786563e-42,41.70464351248207,4.948924421845791e-39
Influenza/LA (D7),HIV/VV (D1),0.102,55,400,85,464,140,"CXCR4, G0S2, LY9, MYOF, PKNOX1, TRAF3IP3, ABCA1, ACSL1, ARL4C, BCL2A1, BTK, CASP1, CASP6, CCR2, CD160, CD1C, CD2, CD28, CD36, CSF1, CXCR5, CYFIP1, DENND2D, DENND3, DOCK4, DPYD, FGL2, FGR, GZMA, ITGB2, JMJD6, KCTD12, KLRD1, LCK, LILRB1, LPXN, MCM3, MEF2A, NAIP, NCAPD2, NLRP3, NOTCH2, OAS1, OAS2, PLAUR, PTGDR, PTPN6, PYCARD, RHOH, RIPK2, RNASE6, SHMT2, ST6GAL1, TLR5, XRCC5",11.85,39.29,6.394944102424125e-62,61.194163247293986,1.9088908145736015e-58
Influenza/LA (D7),Pneumococcus/PS (D1),0.051,13,116,127,142,140,"BASP1, BCL6, CD55, TLR5, TREM1, VNN3, BTN3A2, CCR2, FGR, MCM3, NLRP3, PLAUR, TRIB1",9.15,9.29,1.265517766964141e-58,57.89773175327908,3.676329113030829e-55
Influenza/LA (D7),Influenza/IN (D1),0.114,89,641,51,735,140,"CXCR4, ITGB2, ACSL1, ACTR3, AP1S2, APEH, ARL4C, BCL2A1, BCL6, BTK, BTN3A2, CACNA2D3, CASP1, CASP6, CCR2, CD160, CD163, CD1C, CD2, CD28, CD36, CD55, CD83, CSF1R, CSK, CST3, CXCL8, CXCR5, CYFIP1, DENND2D, DENND3, DPYD, DPYSL2, ERAP2, FGL2, FGR, GIMAP6, GLIPR1, GPR18, GPR183, GZMA, ICOS, IL6R, IRAK3, KCTD12, KLRD1, LCK, LILRB1, LPXN, LY9, MAPK1, MCM3, MEF2A, METTL3, METTL7A, MYOF, NAIP, NCAPD2, NLRP3, NOTCH2, OAS1, OAS2, PAFAH1B1, PDE4B, PDE4D, PID1, PIK3R1, PLAUR, PPIA, PTGDR, PTGS2, PTPN6, PYCARD, PYHIN1, RAB27A, RALGPS2, RGS1, RHOH, RIPK2, RNASE6, SAMHD1, SHMT2, SLC7A7, SOS1, ST6GAL1, TLR5, TRAF3IP3, TRIB1, VNN3",12.11,63.57,1.291233739505319e-42,41.88899513450433,3.244870387376866e-39
Influenza/LA (D7),Ebola/VV (D1),0.097,72,600,68,672,140,"ABCA1, ACSL1, APEH, ARL4C, BASP1, C5AR1, CASP1, CCR2, CD163, CD164, CD1C, CD2, CD28, CORO1A, CSF1, CSK, CXCL8, CXCR4, DENND2D, DENND3, DOCK4, DPYD, DPYSL2, ERAP2, FGL2, FGR, GIMAP6, GPR183, GZMA, ICAM2, IKZF1, IL6R, ITGAL, ITGB2, KLRD1, LCK, LILRB1, LPXN, LY86, LY9, MAPK1, MAVS, MEF2A, MEF2C, METTL3, MS4A6A, MXD1, MYOF, NAIP, NLRP3, OAS1, OAS2, PDE4B, PIK3R1, PKNOX1, PLAUR, PPIA, PPP2R1A, PTGDR, PTPN6, PYCARD, REL, RGS1, RIPK2, SAMHD1, SHMT2, SLC7A7, SOS1, ST6GAL1, TLR5, TRAF3IP3, ZFP36L1",10.71,51.43,4.110470106383398e-57,56.3861085058775,1.1772386384682051e-53
Influenza/LA (D7),Malaria/SU (D1),0.12,89,600,51,689,140,"ABCA1, ACSL1, ACTR3, AP1S2, ARL4C, BCL2A1, BCL6, BTK, C5AR1, CACNA2D3, CASP1, CASP6, CBX4, CCR2, CD160, CD1C, CD2, CD28, CD36, CD55, CLEC4A, CSF1, CSF1R, CSK, CST3, CTSC, CXCR4, CYFIP1, DBF4, DENND2D, DENND3, DOCK4, DPYD, DPYSL2, ERAP2, FGL2, FGR, GPR183, GZMA, ICOS, IL6R, IRAK3, ITGB2, JMJD6, KCTD12, KLRD1, LCK, LILRB1, LPXN, LY9, MCM3, MEF2A, MEF2C, METTL3, MS4A6A, MYOF, NAIP, NCAPD2, NLRP3, NOTCH2, OAS1, OAS2, PAFAH1B1, PDE4D, PID1, PIK3R1, PLAUR, PPIA, PRDX1, PTGDR, PTGS2, PTPN11, PTPN6, PYCARD, PYHIN1, RHOH, RIPK2, RNASE6, SAMHD1, SHMT2, SLC7A7, SOS1, ST6GAL1, TFRC, TLR5, TRAF3IP3, TREM1, TRIB1, XRCC5",12.92,63.57,2.220771880853244e-41,40.65349605017498,5.514176580158605e-38
Influenza/LA (D7),Varicella Zoster/LA (D1),0.026,4,14,136,18,140,"GZMA, ITGAL, KLRD1, PYHIN1",22.22,2.86,1.1622877737448727e-16,15.934686330571951,2.0421396184697414e-13
Influenza/LA (D7),Tuberculosis/VV (D2),0.023,4,35,136,39,140,"CBX4, CX3CR1, KDELR1, METTL7A",10.26,2.86,1.017522149105706e-32,31.992456128412627,2.318932977811904e-29
Influenza/LA (D7),Yellow Fever/LA (D2),0.108,22,64,118,86,140,"ARL4C, CD28, CD83, CX3CR1, CXCL2, CXCL8, CXCR4, DENND2D, FOSL2, G0S2, GIMAP6, KAT7, MAPK1, OAS1, PAFAH1B1, PDE4B, PDE4D, RGS1, RIPK2, SLC7A5, SOS1, TRAF3IP3",25.58,15.71,2.1881771226177424e-34,33.65991752682575,5.074382747350545e-31
Influenza/LA (D7),Influenza/IN (D2),0.034,7,64,133,71,140,"ARL4C, CXCR5, LPXN, OAS1, PDE4D, PIK3R1, PYHIN1",9.86,5,1.7130915165334685e-45,44.76621943559617,4.431767753272083e-42
Influenza/LA (D7),Ebola/VV (D3),0.116,60,376,80,436,140,"ARL4C, BASP1, BCL6, BTK, BTN3A2, C5AR1, CACNA2D3, CASP1, CBX4, CD160, CD163, CD164, CD1C, CD36, CD55, CD83, CLEC4A, CSF1R, CSK, CST3, CX3CR1, CYFIP1, DENND3, DPYSL2, FGR, FOSL2, GIMAP6, GPR18, GPR65, GZMA, ICAM2, IL6R, ITGA4, ITGAL, KAT7, KDELR1, LGALS1, LILRB1, LY86, MAPK1, MAVS, MYOF, NLRP3, OAS1, OAS2, PAX5, PDE4B, PID1, PKNOX1, PRDX1, PTGS2, PTPN6, RALGPS2, SAMHD1, SLC7A7, SRD5A3, TREM1, TRIB1, VNN3, ZFP36L1",13.76,42.86,1.0110863241400444e-55,54.995211763798494,2.8664297289370258e-52
Influenza/LA (D7),Yellow Fever/LA (D3),0.087,30,204,110,234,140,"ARL4C, BASP1, BCL6, BTK, CASP1, CD163, CD2, CSF1R, CST3, CX3CR1, CXCR5, CYFIP1, DPYSL2, FGL2, GIMAP6, GPR18, GPR183, LPXN, LY9, MAPK1, MEF2A, MS4A6A, MYOF, NLRP3, OAS1, OAS2, PIK3R1, PPP2CA, SHMT2, TREM1",12.82,21.43,1.6391831313152963e-62,61.78537252386893,4.92738449273378e-59
Influenza/LA (D7),Smallpox/LA (D3),0,0,3,140,3,140,,0,0,2.095596941266706e-6,5.678692244119854,0.0017372498643100991
Influenza/LA (D7),Malaria/SU (D3),0.114,35,167,105,202,140,"CCR2, CD83, CLEC4A, CSF1R, CST3, CTSC, CX3CR1, CXCL2, CXCL8, CXCR4, DENND2D, G0S2, GIMAP6, GPR18, GPR65, ITGAL, ITGB2, KCTD12, LILRB1, LY9, METTL7A, MXD1, MYOF, OAS1, PAX5, PDE4B, PTGER4, PTGS2, PTPN6, PYCARD, RGS1, SLC7A7, TFRC, TREM1, TRIB1",17.33,25,5.681474627236997e-52,51.24553892848725,1.5482018359220817e-48
Influenza/LA (D7),Influenza/IN (D3),0.135,50,230,90,280,140,"AP1S2, ARL4C, BASP1, BCL6, BTK, CCR2, CD163, CD36, CSF1R, CSK, CST3, CTSC, CX3CR1, CXCR5, CYFIP1, DPYD, DPYSL2, ERAP2, GPR18, GPR183, IRAK3, ITGAL, ITGB2, KDELR1, KLRD1, LGALS1, LILRB1, LPXN, LY86, LY9, MAP2K1, MAPK1, MCM3, MXD1, MYOF, OAS1, OAS2, PAX5, PDE4B, PDE4D, PID1, PTGS2, PYCARD, RALGPS2, SLC7A7, TGFBI, TREM1, TRIB1, VNN3, XRCC5",17.86,35.71,4.381864586885853e-50,49.358341047605286,1.1774070144962286e-46
Influenza/LA (D7),Influenza/LA (D3),0.387,84,77,56,161,140,"ABCA1, ACTR3, AP1S2, APEH, ARL4C, BCL2A1, BTK, CACNA2D3, CASP1, CASP6, CCR2, CD163, CD1C, CD28, CD36, CLEC4A, CORO1A, CSF1R, CSK, CST3, CTSC, CX3CR1, CXCL8, CXCR4, CYFIP1, DBF4, DOCK4, DPYD, DPYSL2, FGL2, FGR, FOSL2, G0S2, GIMAP6, GPR183, GPR65, ICAM2, ICOS, IKZF1, IRAK3, ITGB2, JMJD6, KAT7, KCTD12, KDELR1, LGALS1, LILRB1, LPXN, LY86, MAP2K1, MEF2A, MEF2C, METTL7A, MS4A6A, MXD1, MYOF, NAIP, NOTCH2, OAS1, OAS2, PDE12, PDE4B, PDE4D, PID1, PIK3CA, PIK3R1, PLAUR, PPP2CA, PRDX1, PTPN6, PYCARD, RAB11FIP2, RAB27A, RHOH, RNASE6, SAMHD1, SAMSN1, SLC7A5, SLC7A7, TFRC, TGFBI, TLR5, TRAF3IP3, XRCC5",52.17,60,1.5399708939717802e-13,12.81248748741477,2.457793546778961e-10
Influenza/LA (D7),Pneumococcus/PS (D3),0,0,3,140,3,140,,0,0,2.095596941266706e-6,5.678692244119854,0.0017372498643100991
Influenza/LA (D7),HIV/VV (D3),0.067,20,158,120,178,140,"CD1C, CD36, CSF1R, CSK, CTSC, CX3CR1, CXCR4, CXCR5, DOCK4, FGL2, FGR, ICAM2, ITGAL, ITGB2, LILRB1, METTL7A, MYOF, OAS1, OAS2, PAX5",11.24,14.29,1.0111618127368922e-62,61.99517934019975,3.0456193799635194e-59
Influenza/LA (D7),Meningococcus/PS (D3),0,0,1,140,1,140,,0,0,0.007092198581560268,2.149219112655381,1
Influenza/LA (D7),Meningococcus/CONJ (D3),0,0,7,140,7,140,,0,0,3.9281345668599236e-12,11.405813642920812,5.911842523124185e-9
Influenza/LA (D7),Varicella Zoster/LA (D3),0.034,5,8,135,13,140,"CXCL2, CXCL8, ERAP2, G0S2, PLAUR",38.46,3.57,2.7327076689452745e-10,9.563406824419436,3.7000861837519015e-7
Influenza/LA (D7),Influenza/IN (D4),0.05,10,62,130,72,140,"ARL4C, DENND2D, GIMAP6, METTL7A, NOTCH2, PTGER4, PTPN11, PTPN6, PYCARD, RGS1",13.89,7.14,7.094254588268678e-42,41.149093230257044,1.7693070943142082e-38
Influenza/LA (D7),Yellow Fever/LA (D5),0.065,11,28,129,39,140,"CD83, CX3CR1, CXCL2, CXCL8, G0S2, GIMAP6, ICAM2, PDE4B, PDE4D, PTGER4, RGS1",28.21,7.86,2.7232842770365655e-23,22.564907021346688,5.435675416964985e-20
Influenza/LA (D7),Influenza/IN (D5),0,0,4,140,4,140,,0,0,5.821102614629765e-8,7.23499474488714,6.409033978707348e-5
Influenza/LA (D7),Influenza/IN (D6),0,0,3,140,3,140,,0,0,2.095596941266706e-6,5.678692244119854,0.0017372498643100991
Influenza/LA (D7),Ebola/VV (D7),0.059,18,164,122,182,140,"ARL4C, BASP1, BTN3A2, CD1C, CD2, CSF1, DENND2D, GIMAP6, ICAM2, ICOS, KLRD1, LCK, OAS1, OAS2, PDE4D, PYHIN1, SAMHD1, TRAF3IP3",9.89,12.86,5.429972894227796e-66,65.26520233835161,1.67025966226447e-62
Influenza/LA (D7),Yellow Fever/LA (D7),0.121,62,371,78,433,140,"ABCA1, ACSL1, BASP1, BCL6, BTK, BTN3A2, CACNA2D3, CASP1, CD163, CD1C, CD36, CD55, CLEC4A, CSF1R, CSK, CST3, CTSC, CX3CR1, CXCR5, CYFIP1, DPYSL2, ERAP2, FGL2, FGR, FOSL2, GIMAP6, GLIPR1, GPR183, ICAM2, IKZF1, ITGA4, ITGAL, KLRD1, LGALS1, LILRB1, LY9, MAPK1, MCM3, MEF2A, MS4A6A, MYOF, NLRP3, OAS1, OAS2, PAFAH1B1, PDE4B, PID1, PIK3R1, PPP2CA, PRDX1, PTGER4, PTGS2, PTPN11, PYCARD, RAB11FIP2, RALGPS2, SAMHD1, SLC7A7, TGFBI, TREM1, VNN3, ZFP36L1",14.32,44.29,1.1652218282016382e-53,52.933591388291944,3.2288296859467397e-50
Influenza/LA (D7),Smallpox/LA (D7),0,0,3,140,3,140,,0,0,2.095596941266706e-6,5.678692244119854,0.0017372498643100991
