Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p),padj
Influenza/LA (D3),BNT-I (D2),0.092,30,245,50,275,80,"BST2, BTK, CCND3, CD1C, CD28, CSK, CYBA, DDX60, FGR, FOSL2, GPR183, GRN, IFI35, JAG1, KDELR1, LILRB1, MX1, MX2, NOTCH2, OAS2, PIK3R1, PSMB10, PTPN6, RELA, RELB, STAT1, STAT2, TNFAIP3, TRIM22, XRCC5",10.91,37.5,3.663828538449045e-38,37.43606485884366,1.4087420730336578e-34
Influenza/LA (D3),"BNT-I (D26, severe)",0.049,7,64,73,71,80,"ACTR3, ANXA3, CAMLG, CX3CR1, IL27RA, JMJD6, PPP2CA",9.86,8.75,2.1759283727994035e-33,32.66235540484241,7.937786703972103e-30
Influenza/LA (D3),"ChAd (V1, D3)",0.143,55,305,25,360,80,"ACTR3, AIF1, APBB1IP, BST2, BTK, CASP1, CCND3, CCR2, CD1C, CD28, CD86, CORO1A, CSK, CTSC, CTSH, CTSS, CX3CR1, CXCL8, DDX60, FCER1G, FGR, GATA3, GRN, HCK, HLA-DMB, IFI35, IGF1R, IL10RB, IL27RA, JAG1, KDELR1, LAIR1, LGALS1, LILRB1, LY86, MAP2K1, MX1, MX2, OAS2, PDE4B, PIK3CA, PIK3R1, PRDX1, PSMB10, PSMB8, PSMB9, PTPN6, RAB11FIP2, RELB, RPS6KB1, STAT1, STAT2, TNFSF10, TRIM22, XRCC5",15.28,68.75,2.886395827311277e-19,18.539644111971093,7.960679691724501e-16
Influenza/LA (D3),"ChAd-BNT (V2, D3)",0.152,52,262,28,314,80,"ACTR3, AIF1, BST2, BTK, CASP1, CASP6, CCR2, CD1C, CD28, CD86, CTSS, CX3CR1, CXCL8, CXCR4, CYBA, DDX60, FCER1G, FGR, FOSL2, GPR183, GPR65, GRN, HCK, HHEX, IFI35, IGF1R, IL10RB, IL27RA, JMJD6, KAT7, LAIR1, LILRB1, MX1, MX2, NOTCH2, OAS2, PDE4B, PDE4D, PIK3CA, PIK3R1, PPP2CA, PRDX1, PSMB8, RELA, RPS6KB1, STAT1, STAT2, STAT6, TNFAIP3, TNFSF10, TRIM22, XRCC5",16.56,65,3.0815360640001295e-20,19.51123274524481,8.708420916864366e-17
Influenza/LA (D3),"ChAd-BNT (V2, D7)",0.101,34,255,46,289,80,"AIF1, ANXA3, CASP1, CASP6, CD28, CD86, CTSC, CTSS, CXCL8, CXCR4, FCER1G, GPR183, GPR65, HCK, HLA-DMB, IGF1R, IL10RB, JMJD6, KAT7, LGALS1, LILRB1, LY86, MAP2K1, PDE4B, PDE4D, PIK3CA, PIK3R1, PPP2CA, RELB, RPS6KB1, STAT1, TNFAIP3, TTLL1, XRCC5",11.76,42.5,4.360328392482133e-35,34.36048080117358,1.6229142276818498e-31
Influenza/LA (D3),"I (D10, severe)",0.095,31,245,49,276,80,"ACTR3, ANXA3, APBB1IP, CAMLG, CASP6, CCND3, CCR2, CD1C, CD28, CD86, CX3CR1, CXCR4, FCER1G, FGR, FOSL2, GATA3, GPR183, HLA-DMB, IGF1R, IL10RB, IL27RA, JMJD6, LILRB1, MAP2K1, PIK3CA, PPP2CA, RAB27A, TNFAIP3, TRIM22, TTLL1, XRCC5",11.23,38.75,3.2619892793933698e-37,36.48651747061271,1.2418393186650558e-33
Influenza/LA (D3),"I (D26, severe)",0.085,28,248,52,276,80,"ACTR3, ANXA3, APBB1IP, CAMLG, CASP6, CD1C, CFP, CORO1A, CSK, CX3CR1, CXCR4, CYBA, FCER1G, GATA3, GRN, HHEX, IL27RA, JMJD6, LGALS1, LILRB1, PIK3CA, PPP2CA, PSMB10, RAB27A, TNFAIP3, TRIM22, TTLL1, XRCC5",10.14,35,2.516079037128514e-40,39.59927572059972,9.863029825543775e-37
Influenza/LA (D3),"ZF2001 (V3, D07)",0.082,28,260,52,288,80,"AIF1, CAMLG, CCND3, CD28, CFP, CORO1A, CSK, CTSH, CTSS, CXCL8, CXCR4, CYBA, FOSL2, GPR183, GRN, HCK, IL10RB, JMJD6, LGALS1, LY86, MAP2K1, PDE4B, PPP2CA, PRDX1, PSMB10, RELA, RELB, TNFAIP3",9.72,35,3.3119261480488067e-41,40.47991935602136,1.30489890233123e-37
Influenza/LA (D3),"BNT-I (D10, mild)",0.101,30,216,50,246,80,"ACTR3, ANXA3, APBB1IP, CAMLG, CASP1, CASP6, CD28, CTSH, CX3CR1, DDX60, FCER1G, FGR, GATA3, GPR183, HCK, HHEX, IFI35, IL10RB, LILRA4, MX1, MX2, OAS2, PIK3R1, PSMB8, PSMB9, RELB, STAT1, STAT2, TRIM22, TTLL1",12.2,37.5,5.933735259312531e-36,35.22667183415408,2.2281175898718555e-32
Influenza/LA (D3),"BNT-I (D26, mild)",0.064,14,139,66,153,80,"ACTR3, AIF1, ANXA3, APBB1IP, CAMLG, CASP6, FCER1G, GATA3, HHEX, IL10RB, PIK3R1, PPP2CA, RELB, TTLL1",9.15,17.5,1.5866381266631613e-42,41.799522113896764,6.325926211006024e-39
Influenza/LA (D3),BNT-I (D3),0.108,27,171,53,198,80,"AIF1, BST2, BTK, CAMLG, CSK, CTSS, CXCL8, CXCR4, CYBA, DDX60, GATA3, GPR183, GPR65, GRN, KDELR1, LAIR1, LILRB1, MX1, OAS2, PDE4B, PIK3CA, PSMB10, PTPN6, RAB27A, RELA, TTLL1, XRCC5",13.64,33.75,1.6050567137590629e-34,33.794509617441385,5.929079500625978e-31
Influenza/LA (D3),"I (D10, moderate)",0.1,31,230,49,261,80,"ACTR3, ANXA3, CASP1, CCND3, CD1C, CD28, CORO1A, CSK, CX3CR1, CXCL8, DDX60, FCER1G, GATA3, GPR183, HHEX, IL10RB, IL27RA, IRF8, JAG1, LILRA4, LY86, MAP2K1, MX1, OAS2, PIK3R1, PRDX1, RAB27A, STAT2, TNFAIP3, TRIM22, TTLL1",11.88,38.75,4.016467139791483e-36,35.3961557818104,1.5101916445615974e-32
Influenza/LA (D3),"I (D26, moderate)",0.071,18,174,62,192,80,"ACTR3, ANXA3, CCND3, CD28, CX3CR1, FCER1G, GATA3, HHEX, IL10RB, JAG1, LILRA4, LY86, MAP2K1, PIK3R1, PPP2CA, RAB27A, TTLL1, XRCC5",9.38,22.5,3.0199255510126295e-43,42.52000376339482,1.2106881534009632e-39
Influenza/LA (D3),"I (D51, severe)",0.08,21,184,59,205,80,"ACTR3, ANXA3, CAMLG, CASP6, CCND3, CX3CR1, CXCR4, GATA3, GPR65, JAG1, JMJD6, MAP2K1, PDE4B, PPP2CA, PSMB10, PSMB8, RELA, RELB, STAT1, TNFAIP3, TRIM22",10.24,26.25,2.0940039065585034e-41,40.679022512439786,8.271315430906088e-38
Influenza/LA (D3),"ChAd (V1, D7)",0.115,34,215,46,249,80,"AIF1, ANXA3, BST2, CASP1, CCR2, CD28, CD86, CSK, CTSC, CX3CR1, CXCL8, FCER1G, FGR, GPR183, GPR65, HCK, IFI35, IL27RA, LAIR1, LILRA4, LILRB1, MAP2K1, OAS2, PDE4B, PDE4D, PIK3CA, PIK3R1, RELA, RELB, RPS6KB1, STAT1, STAT2, TNFAIP3, TTLL1",13.65,42.5,2.4069292740070077e-32,31.618536670987854,8.664945386425228e-29
Influenza/LA (D3),"ChAd (V2, D3)",0.015,2,57,78,59,80,"CAMLG, CX3CR1",3.39,2.5,9.89995588792302e-37,36.004366740521064,3.754063272700409e-33
Influenza/LA (D3),BNT-I (D1),0.076,14,104,66,118,80,"BST2, CAMLG, CD1C, CXCR4, DDX60, GRN, HHEX, JAG1, KDELR1, LGALS1, MAP2K1, MX1, OAS2, PDE4B",11.86,17.5,1.7258168695459443e-36,35.76300529017655,6.52358776688367e-33
Influenza/LA (D3),"ZF2001 (V3, D14)",0.098,24,166,56,190,80,"ACTR3, APBB1IP, BST2, CAMLG, CASP6, CORO1A, CSK, CTSS, CX3CR1, CXCL8, FGR, FOSL2, GRN, IFI35, IL10RB, MAP2K1, PDE4D, PIK3R1, PPP2CA, PSMB10, RPS6KB1, STAT1, STAT2, XRCC5",12.63,30,1.3170840203477898e-36,35.88038651933624,4.9838459329960366e-33
Influenza/LA (D3),I (D1),0.127,34,188,46,222,80,"ACTR3, ANXA3, BST2, BTK, CASP1, CD1C, CD28, CSK, CTSC, CX3CR1, CXCL8, CXCR4, CYBA, DDX60, FCER1G, FGR, GPR183, GRN, HCK, IFI35, IL10RB, JAG1, LGALS1, LILRB1, MX1, MX2, OAS2, PSMB10, PTPN6, RELB, STAT1, STAT2, TNFSF10, TRIM22",15.32,42.5,2.9612964512302732e-30,29.528518113823502,1.02905051680252e-26
Influenza/LA (D3),"ZF2001 (V3, D28)",0.061,11,99,69,110,80,"CAMLG, CX3CR1, CXCL8, FOSL2, GATA3, PIK3R1, PPP2CA, RELA, RO60, TNFAIP3, TTLL1",10,13.75,2.5514715471698323e-38,37.593209270355864,9.825716928151023e-35
Influenza/LA (D3),"BNT-MO (V3, D1)",0,0,39,80,39,80,,0,0,2.6187871314204414e-32,31.581899801844596,9.422396098850748e-29
Influenza/LA (D3),"BNT (V1, D6)",0.016,2,46,78,48,80,"CAMLG, FOSL2",4.17,2.5,1.8726650792529777e-32,31.72753988799506,6.756575605944744e-29
Influenza/LA (D3),"BNT (V2, D1)",0.044,8,101,72,109,80,"CTSH, CXCL8, IFI35, LILRB1, PDE4B, STAT1, STAT2, TRIM22",7.34,10,7.048263942458073e-42,41.151917840889034,2.7967511323673633e-38
Influenza/LA (D3),"BNT-I-BNT (D51, mild)",0.016,2,46,78,48,80,"CASP6, CX3CR1",4.17,2.5,1.8726650792529777e-32,31.72753988799506,6.756575605944744e-29
Influenza/LA (D3),"BBIBP (V3, D07)",0.073,10,57,70,67,80,"CX3CR1, CXCL8, CXCR4, GATA3, GPR183, JMJD6, PDE4B, PPP2CA, RELB, TNFAIP3",14.93,12.5,1.4349131495352332e-28,27.84317438451819,4.871530142672117e-25
Influenza/LA (D3),"BBIBP (V3, D14)",0.067,12,98,68,110,80,"CAMLG, CXCL8, FOSL2, GATA3, GPR183, JMJD6, PDE4B, PPP2CA, RAB11FIP2, RELA, RELB, TNFAIP3",10.91,15,3.805945057861656e-37,36.4195374854236,1.44816209451636e-33
Influenza/LA (D3),"ChAd (V1, D6)",0.027,3,31,77,34,80,"FOSL2, RAB27A, XRCC5",8.82,3.75,1.9975628495547016e-24,23.699499547540682,6.2383887791593335e-21
Influenza/LA (D3),I-I (D1),0.077,9,37,71,46,80,"BST2, DDX60, IFI35, MX1, MX2, OAS2, STAT1, STAT2, TRIM22",19.57,11.25,2.7336993527470115e-22,21.563249250054444,8.138222973127854e-19
Influenza/LA (D3),I-I (D5),0.144,20,59,60,79,80,"BST2, CASP1, CSK, CTSH, CX3CR1, DDX60, GPR183, GRN, IFI35, IGF1R, LILRB1, MX1, MX2, OAS2, PDE4D, PIK3R1, STAT1, STAT2, TNFSF10, TRIM22",25.32,25,2.8488821354281764e-22,21.54532551811469,8.478273235034254e-19
Influenza/LA (D3),I-I (D3),0.022,2,9,78,11,80,"DDX60, OAS2",18.18,2.5,8.652869707901171e-11,10.062839835700844,1.832677804133468e-7
Influenza/LA (D3),"I (D51, moderate)",0.018,2,30,78,32,80,"CAMLG, CX3CR1",6.25,2.5,5.928595623009916e-25,24.227048170954507,1.8746219359957356e-21
Influenza/LA (D3),I-I (D0),0.048,4,4,76,8,80,"CXCR4, DDX60, MX1, OAS2",50,5,3.6278809909919784e-5,4.440346967974459,0.04571130048649893
Influenza/LA (D3),"ChAd (V2, D7)",0.019,2,25,78,27,80,"CX3CR1, CXCL8",7.41,2.5,3.603258787654516e-22,21.44330454553375,1.0694472081758604e-18
Influenza/LA (D3),"ChAd-BNT (V3, D1)",0,0,5,80,5,80,,0,0,3.0486394882285505e-8,7.51589392936699,5.5241347526701334e-5
Influenza/LA (D3),"BNT-I-BNT (D51, severe)",0,0,8,80,8,80,,0,0,1.5557684929357555e-11,10.808055027989502,3.394686851585818e-8
Influenza/LA (D3),"ChAd (V2, D1)",0.021,2,15,78,17,80,"CXCL8, PDE4D",11.76,2.5,1.2321592022672374e-15,14.90933317512672,3.0545226624204813e-12
Influenza/LA (D3),"BNT-I (D51, severe)",0,0,3,80,3,80,,0,0,1.0883642972975915e-5,4.963225713254797,0.01497589273081486
Influenza/LA (D3),I-I (D2),0.043,4,13,76,17,80,"DDX60, MX1, OAS2, TRIM22",23.53,5,9.169318063538631e-13,12.037662962285802,2.090604518486808e-9
Influenza/LA (D3),Yellow Fever/LA (D1),0.174,34,115,46,160,80,"APBB1IP, CASP6, CCR2, CORO1A, CX3CR1, CXCL8, CXCR4, DDX60, FOSL2, GPR183, HHEX, HLA-DMB, IRF8, JMJD6, KAT7, LGALS1, LILRA4, MAP2K1, MEF2C, PDE12, PDE4B, PDE4D, PPP2CA, PRDX1, PSMB10, PSMB8, PSMB9, PTPN6, RAB11FIP2, RAB27A, RELA, RPS6KB1, STAT1, TNFAIP3",21.25,42.5,3.562436978585225e-23,22.448252809817053,1.0822683540941915e-19
Influenza/LA (D3),HIV/VV (D1),0.139,34,165,46,201,80,"CXCR4, BST2, BTK, CAMLG, CASP1, CASP6, CCR2, CD1C, CD28, CFP, DDX60, FCER1G, FGR, GRN, HCK, HLA-DMB, IFI35, IL10RB, JMJD6, LILRB1, MX1, MX2, NOTCH2, OAS2, PSMB8, PSMB9, PTPN6, STAT1, STAT2, STAT6, TNFSF10, TRIM22, TTLL1, XRCC5",16.92,42.5,2.77369347188775e-28,27.556941535628752,9.36676285456493e-25
Influenza/LA (D3),Pneumococcus/PS (D1),0.055,7,47,73,59,80,"APBB1IP, CTSS, TNFSF10, CCR2, FGR, HCK, RELB",11.86,8.75,1.088090663478184e-27,26.96333491621153,3.632046634690178e-24
Influenza/LA (D3),Influenza/IN (D1),0.145,51,272,29,325,80,"CXCR4, ACTR3, AIF1, BST2, BTK, CAMLG, CASP1, CASP6, CCR2, CD1C, CD28, CD86, CFP, CSK, CTSH, CTSS, CXCL8, CYBA, DDX60, FCER1G, FGR, GATA3, GPR183, GRN, HCK, HHEX, HLA-DMB, IFI35, IGF1R, IL10RB, IRF8, LILRB1, MX1, MX2, NOTCH2, OAS2, PDE4B, PDE4D, PIK3R1, PSMB10, PSMB8, PSMB9, PTPN6, RAB27A, RELB, RPS6KB1, STAT1, STAT2, TNFAIP3, TNFSF10, TRIM22",15.69,63.75,2.134808770388776e-21,20.670641021662142,6.22723718322406e-18
Influenza/LA (D3),Ebola/VV (D1),0.106,39,289,41,328,80,"ANXA3, BST2, CASP1, CCR2, CD1C, CD28, CD86, CORO1A, CSK, CXCL8, CXCR4, CYBA, DDX60, FCER1G, FGR, GPR183, HHEX, IFI35, IL27RA, LILRB1, LY86, MEF2C, MX1, MX2, OAS2, PDE4B, PIK3R1, PSMB10, PSMB8, PSMB9, PTPN6, RELB, RO60, STAT1, STAT2, STAT6, TNFAIP3, TNFSF10, TRIM22",11.89,48.75,1.9931685556773974e-32,31.700455972897487,7.185372643217018e-29
Influenza/LA (D3),Malaria/SU (D1),0.168,56,253,24,309,80,"ACTR3, AIF1, BST2, BTK, CAMLG, CASP1, CASP6, CCND3, CCR2, CD1C, CD28, CD86, CFP, CSK, CTSC, CTSH, CTSS, CXCR4, CYBA, DDX60, FCER1G, FGR, GATA3, GPR183, GRN, HCK, HHEX, HLA-DMB, IFI35, IL10RB, IRF8, JAG1, JMJD6, LAIR1, LILRB1, MEF2C, MX1, MX2, NOTCH2, OAS2, PDE4D, PIK3R1, PRDX1, PSMB10, PSMB8, PSMB9, PTPN6, RELB, RO60, STAT1, STAT2, STAT6, TNFAIP3, TNFSF10, TRIM22, XRCC5",18.12,70,6.8066355713604e-17,16.167067500987002,1.751347332511031e-13
Influenza/LA (D3),Varicella Zoster/LA (D1),0,0,7,80,7,80,,0,0,1.7113453422293363e-10,9.766662342831276,3.581845801286001e-7
Influenza/LA (D3),Tuberculosis/VV (D2),0.031,3,17,77,20,80,"CX3CR1, IL10RB, KDELR1",15,3.75,3.016884644726491e-16,15.520441295432079,7.614616843289663e-13
Influenza/LA (D3),Yellow Fever/LA (D2),0.162,18,31,62,49,80,"CD28, CX3CR1, CXCL8, CXCR4, DDX60, FOSL2, KAT7, LAIR1, MX2, PDE4B, PDE4D, PSMB8, RO60, STAT1, STAT2, TNFAIP3, TNFSF10, TRIM22",36.73,22.5,3.857011615143479e-15,14.413749053281968,9.465106503562098e-12
Influenza/LA (D3),Influenza/IN (D2),0.083,9,29,71,38,80,"BST2, GATA3, IFI35, LILRA4, PDE4D, PIK3R1, PSMB8, PSMB9, TNFSF10",23.68,11.25,7.1443085009679095e-19,18.146039800287586,1.9461096356636585e-15
Influenza/LA (D3),Ebola/VV (D3),0.162,37,149,43,186,80,"BST2, BTK, CASP1, CCND3, CD1C, CD86, CSK, CTSH, CX3CR1, DDX60, FCER1G, FGR, FOSL2, GPR65, GRN, IFI35, IGF1R, IL27RA, KAT7, KDELR1, LAIR1, LGALS1, LILRB1, LY86, MX1, MX2, OAS2, PDE4B, PRDX1, PSMB8, PSMB9, PTPN6, STAT1, STAT2, STAT6, TNFSF10, TRIM22",19.89,46.25,1.1819823919339256e-24,23.9273889931188,3.711424710672526e-21
Influenza/LA (D3),Yellow Fever/LA (D3),0.14,23,84,57,107,80,"BST2, BTK, CAMLG, CASP1, CD86, CTSH, CX3CR1, DDX60, FCER1G, GPR183, GRN, IFI35, MX1, MX2, OAS2, PIK3R1, PPP2CA, PSMB8, PSMB9, STAT1, STAT2, TNFSF10, TRIM22",21.5,28.75,1.0329502774293505e-25,24.98592058337659,3.3230010424902205e-22
Influenza/LA (D3),Malaria/SU (D3),0.121,17,61,63,78,80,"AIF1, CCR2, CTSC, CX3CR1, CXCL8, CXCR4, FCER1G, GPR65, GRN, HCK, IL10RB, LAIR1, LILRB1, PDE4B, PTPN6, TNFAIP3, TNFSF10",21.79,21.25,1.425844072553864e-24,23.845927965460362,4.462891947093594e-21
Influenza/LA (D3),Influenza/IN (D3),0.185,31,88,49,119,80,"ANXA3, BST2, BTK, CCND3, CCR2, CD86, CSK, CTSC, CTSH, CX3CR1, DDX60, GPR183, GRN, HLA-DMB, IFI35, IGF1R, IL27RA, KDELR1, LGALS1, LILRB1, LY86, MAP2K1, MX1, OAS2, PDE4B, PDE4D, PSMB10, PSMB9, STAT2, STAT6, XRCC5",26.05,38.75,1.9207559450567212e-21,20.716527813924678,5.614369627400796e-18
Influenza/LA (D3),HIV/VV (D3),0.17,24,56,61,80,85,"AIF1, CD1C, CD86, CSK, CTSC, CX3CR1, CXCR4, DDX60, FCER1G, FGR, GRN, HCK, IFI35, IL10RB, LAIR1, LILRB1, MX1, MX2, OAS2, PSMB9, STAT1, STAT2, TNFSF10, TRIM22",30,28.24,3.060885735133831e-20,19.514152882597077,8.659245744693607e-17
Influenza/LA (D3),Meningococcus/PS (D3),0,0,80,1,80,1,,0,0,0.012345679012345673,1.90848501887865,1
Influenza/LA (D3),Meningococcus/CONJ (D3),0,0,80,5,80,5,,0,0,3.0486394882285505e-8,7.51589392936699,5.5241347526701334e-5
Influenza/LA (D3),Varicella Zoster/LA (D3),0.035,3,77,5,80,8,"BST2, CXCL8, MX1",3.75,37.5,1.707238113407987e-6,5.767705902360789,0.002583051265586284
Influenza/LA (D3),Influenza/IN (D4),0.1,11,69,30,80,41,"APBB1IP, GATA3, IL27RA, NOTCH2, PTPN6, RO60, RPS6KB1, STAT1, STAT6, TNFAIP3, TNFSF10",13.75,26.83,3.776446047288535e-18,17.422916715529833,1.0071781608118524e-14
Influenza/LA (D3),Yellow Fever/LA (D5),0.05,5,75,21,80,26,"CX3CR1, CXCL8, PDE4B, PDE4D, TNFAIP3",6.25,19.23,2.5517638154829293e-17,16.59315952524057,6.662655322225929e-14
Influenza/LA (D3),Influenza/IN (D5),0,0,80,3,80,3,,0,0,1.0883642972975933e-5,4.963225713254796,0.01497589273081486
Influenza/LA (D3),Influenza/IN (D6),0,0,80,2,80,2,,0,0,3.0111412225233353e-4,3.5212688755983854,0.30141523637458584
Influenza/LA (D3),Ebola/VV (D7),0.085,13,67,73,80,86,"BST2, CD1C, DDX60, HCK, HLA-DMB, IFI35, IGF1R, MX1, OAS2, PDE4D, STAT2, STAT6, TRIM22",16.25,15.12,1.5754957289247951e-30,29.802582769834892,5.49690459821861e-27
Influenza/LA (D3),Yellow Fever/LA (D7),0.165,39,41,156,80,195,"BST2, BTK, CAMLG, CASP1, CCND3, CD1C, CD86, CSK, CTSC, CTSH, CX3CR1, CYBA, DDX60, FCER1G, FGR, FOSL2, GPR183, GRN, IFI35, IGF1R, LAIR1, LGALS1, LILRB1, MX1, MX2, OAS2, PDE4B, PIK3R1, PPP2CA, PRDX1, PSMB10, PSMB8, PSMB9, RAB11FIP2, RPS6KB1, STAT1, STAT2, TNFSF10, TRIM22",48.75,20,7.233133252004148e-24,23.1406735340627,2.2314216082432797e-20
Influenza/LA (D3),Smallpox/LA (D7),0.012,1,79,1,80,2,FCER1G,1.25,50,0.02469135802469135,1.6074550232146687,1
Influenza/LA (D3),Tuberculosis/VV (D7),0,0,80,4,80,4,,0,0,5.182687129988531e-7,6.285445007988716,8.338943592151546e-4
Influenza/LA (D3),Hepatitis A/B/IN/SU (D7),0.019,2,78,24,80,26,"AIF1, OAS2",2.5,7.69,1.4012673063101017e-21,20.85347901062279,4.108515742101218e-18
Influenza/LA (D3),Influenza/IN (D7),0.095,16,64,89,80,105,"BTK, CCR2, CD86, CXCL8, CXCR4, DDX60, FCER1G, FGR, GRN, NOTCH2, PDE4D, PIK3R1, PRDX1, STAT1, STAT6, TRIM22",20,15.24,8.664831439101811e-32,31.062239881395534,3.0890124080397956e-28
Influenza/LA (D3),Influenza/LA (D7),0.336,38,42,33,80,71,"ACTR3, BTK, CASP1, CASP6, CCR2, CD1C, CD28, CORO1A, CSK, CTSC, CX3CR1, CXCL8, CXCR4, FGR, FOSL2, GPR183, GPR65, JMJD6, KAT7, KDELR1, LGALS1, LILRB1, LY86, MAP2K1, MEF2C, NOTCH2, OAS2, PDE12, PDE4B, PDE4D, PIK3CA, PIK3R1, PPP2CA, PRDX1, PTPN6, RAB11FIP2, RAB27A, XRCC5",47.5,53.52,5.62944568815737e-9,8.24953436650323,1.0802066725864755e-5
Influenza/LA (D3),Pneumococcus/PS (D7),0.011,1,79,11,80,12,MAP2K1,1.25,8.33,2.535639474842826e-13,12.595912495749657,5.89536177900957e-10
Influenza/LA (D3),HIV/VV (D7),0.034,3,77,8,80,11,"LILRA4, MX1, OAS2",3.75,27.27,2.567018013344019e-9,8.590571083775592,5.0287882881409335e-6
Influenza/LA (D3),Meningococcus/PS (D7),0,0,80,1,80,1,,0,0,0.012345679012345673,1.90848501887865,1
Influenza/LA (D3),Meningococcus/CONJ (D7),0.019,2,78,26,80,28,"HHEX, HLA-DMB",2.5,7.14,9.518042080596842e-23,22.0214523794563,2.86397886205159e-19
Influenza/LA (D3),Varicella Zoster/LA (D7),0,0,80,2,80,2,,0,0,3.0111412225233353e-4,3.5212688755983854,0.30141523637458584
Influenza/LA (D3),Smallpox/LA (D10),0,0,80,3,80,3,,0,0,1.0883642972975933e-5,4.963225713254796,0.01497589273081486
Influenza/LA (D3),Influenza/IN (D10),0.024,2,78,5,80,7,"FCER1G, RAB11FIP2",2.5,28.57,6.402142925279961e-7,6.19367463463307,0.0010237026537522657
Influenza/LA (D3),Pneumococcus/PS (D10),0,0,80,1,80,1,,0,0,0.012345679012345673,1.90848501887865,1
Influenza/LA (D3),Yellow Fever/LA (D10),0.086,9,71,25,80,34,"CX3CR1, DDX60, KAT7, MX1, OAS2, PSMB8, STAT2, STAT6, TRIM22",11.25,26.47,5.3844857295019705e-17,16.268855769711397,1.3891973182115084e-13
Influenza/LA (D3),Smallpox/LA (D13),0,0,80,7,80,7,,0,0,1.711345342229342e-10,9.766662342831275,3.581845801286001e-7
Influenza/LA (D3),Yellow Fever/LA (D14),0.154,23,57,69,80,92,"AIF1, CASP1, CD86, CFP, CTSS, FCER1G, FGR, GPR65, GRN, HCK, HHEX, HLA-DMB, IL10RB, IRF8, MAP2K1, MX2, PDE4B, PPP2CA, PRDX1, STAT1, STAT2, STAT6, TNFSF10",28.75,25,1.5269553203984417e-22,21.81617367046702,4.568650318632137e-19
Influenza/LA (D3),Malaria/SU (D14),0.06,14,66,152,80,166,"ACTR3, BST2, BTK, CD28, CYBA, FOSL2, HLA-DMB, JAG1, KAT7, LILRA4, LY86, PPP2CA, RAB27A, RO60",17.5,8.43,1.777695488094577e-44,43.75014262984854,7.194333640318753e-41
Influenza/LA (D3),Pneumococcus/PS (D14),0,0,80,2,80,2,,0,0,3.0111412225233353e-4,3.5212688755983854,0.30141523637458584
Influenza/LA (D3),Influenza/IN (D14),0.017,2,78,40,80,42,"FCER1G, IRF8",2.5,4.76,7.515919067176628e-30,29.124017905110605,2.5937436700826543e-26
Influenza/LA (D3),Smallpox/LA (D21),0.012,1,79,1,80,2,AIF1,1.25,50,0.02469135802469135,1.6074550232146687,1
Influenza/LA (D3),Pneumococcus/PS (D21),0.024,2,78,4,80,6,"CORO1A, HCK",2.5,33.33,7.774030694982804e-6,5.109353748933034,0.010906965065060874
Influenza/LA (D3),Influenza/IN (D21),0,0,80,7,80,7,,0,0,1.711345342229342e-10,9.766662342831275,3.581845801286001e-7
Influenza/LA (D3),Yellow Fever/LA (D21),0.021,2,78,14,80,16,"CCR2, CX3CR1",2.5,12.5,6.8855955420816025e-15,14.162058491216147,1.6773310740510785e-11
Influenza/LA (D3),Yellow Fever/LA (D28),0.105,16,64,72,80,88,"ANXA3, BST2, CFP, CORO1A, CYBA, FOSL2, GPR183, GRN, IFI35, MAP2K1, MX1, PDE4D, PPP2CA, PSMB8, PTPN6, RPS6KB1",20,18.18,5.1436855130409e-28,27.288725592207893,1.725706489625222e-24
Influenza/LA (D3),Influenza/IN (D28),0.086,11,69,48,80,59,"BST2, CXCL8, CXCR4, CYBA, GRN, HHEX, IL27RA, RAB27A, RELA, STAT6, TRIM22",13.75,18.64,6.448155615965628e-25,24.190564490070884,2.0363275435219454e-21
Influenza/LA (D3),Pneumococcus/PS (D28),0,0,80,2,80,2,,0,0,3.0111412225233353e-4,3.5212688755983854,0.30141523637458584
Influenza/LA (D3),Yellow Fever/LA (D60),0.012,1,79,1,80,2,CYBA,1.25,50,0.02469135802469135,1.6074550232146687,1
Influenza/LA (D3),Influenza/IN (D70),0.045,5,75,31,80,36,"CXCL8, CXCR4, FOSL2, PDE4D, TNFAIP3",6.25,13.89,1.2584645952194437e-22,21.900158998087107,3.7766522502535504e-19
Influenza/LA (D3),Yellow Fever/LA (D84),0.049,7,73,64,80,71,"ACTR3, AIF1, CCND3, FCER1G, PRDX1, PTPN6, RO60",8.75,9.86,2.1759283727993703e-33,32.662355404842415,7.937786703972103e-30
HIV/VV (D3),"BBIBP (V3, D28)",0.023,4,88,81,92,85,"BMP6, IL1RN, MPL, RPS6",4.35,4.71,3.953702712171513e-45,44.40299598937677,1.6079708930401544e-41
