"source","target","value","vaccine","covid_other","microbe_type","target_pathogen_disease","disease_vac","type","regimen","day_total","day_month","month","week","dose","infection","annotation"
"ADAPTIVE IMMUNE SYSTEM","LYN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","LYN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","LYN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","LYN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MAST CELL","LYN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIMICROBIAL RESPONSE","LYZ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","MAFB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","MAFB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","MARCO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","MEFV",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","MNDA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","MNDA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","MNDA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","MNDA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","MPEG1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","MX1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIVIRAL AND INTERFERON","MX1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","NCF1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","NFAM1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","NFAM1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","NFAM1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","NLRC4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","NLRP3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","NMI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MACROPHAGES","NMI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","NOD2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","OAS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","OAS2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIVIRAL AND INTERFERON","OAS2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","OAS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","OASL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","P2RX7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","P2RX7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","PARP14",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","PARP9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","PKHD1L1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","PSMB9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","RAB20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","RGS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","RSAD2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","RSAD2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RSAD2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","S100A12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","S100A12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MONOCYTES","S100A12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MAST CELL","S100A12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","S100A8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","S100A8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","S100A9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","S100A9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","SBNO2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MACROPHAGES","SBNO2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","MSRB1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","SERPING1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"COMPLEMENT IMMUNE SYSTEM","SERPING1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","SLC46A2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","SLC46A2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","SRC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","SRC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","SRC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SRC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","SRC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","SRC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ARPP","SRC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","STAT1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIVIRAL AND INTERFERON","STAT1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","STAT2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIVIRAL AND INTERFERON","STAT2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","TAP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","TAP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ARPP","TAP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","TLR1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MACROPHAGES","TLR1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","TLR2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","TLR4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","TLR4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TLR4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","TLR4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MACROPHAGES","TLR4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","TLR4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIVIRAL AND INTERFERON","TLR4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ARPP","TLR4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","TMEM106A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MACROPHAGES","TMEM106A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","TNFSF10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","TNFSF13B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TNFSF13B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","TNFSF13B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","XKR8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","XKR8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","SIRPA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MONOCYTES","SIRPA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIVIRAL AND INTERFERON","SIRPA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","BANK1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BANK1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","BANK1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"COMPLEMENT IMMUNE SYSTEM","C8G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD19",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD19",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","CD19",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","CD19",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","CD22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD79A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD79A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","CD79A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD79B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD79B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","CD79B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CFH",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"COMPLEMENT IMMUNE SYSTEM","CFH",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","CNR2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CXCR5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CXCR5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","CXCR5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","FCRL1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","FCRL1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","MS4A1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","MS4A1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","MS4A1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","TNFRSF13C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TNFRSF13C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","EP300",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","EP300",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","EP300",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","EP300",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ARPP","EP300",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","ARG1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","ARG1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","BPI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CAMP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","CAMP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","CEACAM8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CRISP3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","DEFA1B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","DEFA1B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","DEFA1B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","DEFA4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","DEFA4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","DEFA4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","DEFA4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","LTF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"OTHER","OLR1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","RNASE3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","SLPI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","DCAF12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","DCAF12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","DCAF12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","SNCA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","ANXA3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","ANXA3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CCL4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CCL4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","CCL4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MONOCYTES","CCL4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"EOSINOPHIL","CCL4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ANTIVIRAL AND INTERFERON","CCL4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CXCL8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","CXCL8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","IFNG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","IFNG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MACROPHAGES","IFNG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","IL23A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","IL23A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IL23A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","IRAK2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","LACC1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ARPP","LACC1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","TNF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MACROPHAGES","TNF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","ADAM17",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","ADAM17",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ADAM17",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","ADAM17",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","ADAM17",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","ADAM17",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"B CELLS","ADAM17",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","ADGRE2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","APP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","AZU1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","AZU1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MONOCYTES","AZU1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"MACROPHAGES","AZU1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","BAK1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","BAK1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BAK1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","BTN3A1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BTN3A1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CCNB2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CCNB2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"T CELLS","CCNB2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CD177",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"NEUTROPHIL","CD177",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"INNATE IMMUNE SYSTEM","CDC42EP4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
"ADAPTIVE IMMUNE SYSTEM","CDH17",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Immune system"
