"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","condition"
"GO:0045840","positive regulation of mitotic nuclear division","10/1265","44/18870",0.000537705449410606,0.0280587928841363,0.0258806870353779,"ESPL1/DLGAP5/NUSAP1/CDC20/INSR/AURKA/EREG/PDGFRB/EGF/UBE2C",10,"I (D26, moderate)"
"GO:0051785","positive regulation of nuclear division","12/1265","60/18870",0.00054167553830379,0.0280587928841363,0.0258806870353779,"ESPL1/DLGAP5/NUSAP1/CDC20/RAD51AP1/INSR/PIWIL2/AURKA/EREG/PDGFRB/EGF/UBE2C",12,"I (D26, moderate)"
"GO:2000243","positive regulation of reproductive process","15/1265","86/18870",0.000548477610387851,0.0280942411959474,0.025913383618859,"INHBB/CDC25C/ACVR1B/LHFPL2/CDC25B/P2RY1/RAD51AP1/CDC25A/INSR/PIWIL2/AURKA/RETN/FGF9/ANKRD31/PDE3A",15,"I (D26, moderate)"
"GO:1901570","fatty acid derivative biosynthetic process","11/1265","52/18870",0.000554320194214127,0.0280942411959474,0.025913383618859,"GGT7/ALOX15B/ELOVL3/PPT2/ACSL1/ELOVL4/SLC27A5/SLC27A2/FAR2/ACSL6/ACSS3",11,"I (D26, moderate)"
"GO:0007292","female gamete generation","23/1265","163/18870",0.000558630664707061,0.0280942411959474,0.025913383618859,"INHBB/HORMAD1/M1AP/PTEN/CDC25B/ASPM/TOP2A/DMC1/TTK/WEE2/NCAPH/NOS3/PIWIL2/AURKA/EREG/SPDYA/PLK1/INSL3/RXFP2/SPIRE2/TRIP13/PDE3A/HPGD",23,"I (D26, moderate)"
"GO:0051447","negative regulation of meiotic cell cycle","6/1265","17/18870",0.000583567875113306,0.0290661691642974,0.0268098642220577,"HORMAD1/TTK/FBXO43/PKMYT1/TRIP13/DUSP1",6,"I (D26, moderate)"
"GO:0051310","metaphase chromosome alignment","16/1265","96/18870",0.00061345547029569,0.0302638032012541,0.0279145301220264,"BIRC5/KIF14/SPC25/CDCA5/AURKB/CDCA8/NEK2/KIFC1/CCNB1/KIF2C/NUF2/CDT1/SPC24/CHMP7/CENPE/CENPF",16,"I (D26, moderate)"
"GO:0010631","epithelial cell migration","42/1265","372/18870",0.000645198692014788,0.0315295209871378,0.0290819946678761,"ANLN/GADD45A/SVBP/RAB13/DAAM2/IRS2/TMSB4X/PTEN/TACSTD2/GIPC1/S100P/AMOT/KLF4/ITGB3/NR2E1/GATA2/PKN3/EVL/EPHA2/PLK2/EPPK1/WNT7A/ATOH8/ROBO1/GPX1/NOS3/MMP9/INSL3/FSTL1/KRT2/EFNA1/DOCK1/EGF/JUP/CDH5/MIR29A/MIR29C/MIRLET7F1/PLEKHG5/STARD13/HSPB1/KANK1",42,"I (D26, moderate)"
"GO:0044839","cell cycle G2/M phase transition","22/1265","155/18870",0.000672556351256918,0.0325592700888863,0.0300318079523379,"SMARCD3/CDC25C/KIF14/CLSPN/CDC6/AURKB/ABCB1/CDC25B/DTL/MELK/CDK1/CCNA2/CCNB1/CDC25A/TICRR/AURKA/PLK1/CENPF/PKMYT1/STOX1/CHEK1/ORC1",22,"I (D26, moderate)"
"GO:0050000","chromosome localization","18/1265","116/18870",0.000699966385989099,0.0335724618465142,0.0309663491813306,"BIRC5/DLGAP5/KIF14/SPC25/CDCA5/AURKB/CDCA8/NEK2/KIFC1/CCNB1/KIF2C/NUF2/CDT1/SPC24/SPDYA/CHMP7/CENPE/CENPF",18,"I (D26, moderate)"
"GO:0007018","microtubule-based movement","46/1265","420/18870",0.00070787221717851,0.0336395612586636,0.0310282399010514,"AP3S1/BLOC1S2/DLGAP5/IFT20/KIF14/KIF4A/DNAH10/KIF18B/KIF21A/KIF23/KIFC2/KIFC1/KIF2C/NME8/KIF11/ING2/APBA1/STARD9/KIF20A/KLC2/KIF15/CELSR2/AP3B2/DNAH6/RAB1A/KIF1B/DNAH17/DRC1/TRIM46/DYNC1I1/UCHL1/SLC22A14/ARMC12/CENPE/DNAI2/NEURL1/PFN4/DNAAF1/ROPN1B/CFAP58/HYDIN/ROPN1L/ENO4/SLC22A16/PLTP/HSPB1",46,"I (D26, moderate)"
"GO:0000022","mitotic spindle elongation","5/1265","12/18870",0.000714353617461968,0.0336395612586636,0.0310282399010514,"BIRC5/KIF4A/AURKB/CDCA8/KIF23",5,"I (D26, moderate)"
"GO:0090132","epithelium migration","42/1265","375/18870",0.00075872547066825,0.035407188631185,0.0326586525496746,"ANLN/GADD45A/SVBP/RAB13/DAAM2/IRS2/TMSB4X/PTEN/TACSTD2/GIPC1/S100P/AMOT/KLF4/ITGB3/NR2E1/GATA2/PKN3/EVL/EPHA2/PLK2/EPPK1/WNT7A/ATOH8/ROBO1/GPX1/NOS3/MMP9/INSL3/FSTL1/KRT2/EFNA1/DOCK1/EGF/JUP/CDH5/MIR29A/MIR29C/MIRLET7F1/PLEKHG5/STARD13/HSPB1/KANK1",42,"I (D26, moderate)"
"GO:0090307","mitotic spindle assembly","13/1265","71/18870",0.000784543686278689,0.036155940760302,0.0333492816726297,"BIRC5/KIF4A/TPX2/AURKB/CDCA8/CDC20/KIF23/NEK2/KIFC2/KIFC1/KIF11/CHMP7/PLK1",13,"I (D26, moderate)"
"GO:0000082","G1/S transition of mitotic cell cycle","31/1265","252/18870",0.000788729981836703,0.036155940760302,0.0333492816726297,"IQGAP3/SMARCD3/RRM2/KIF14/CDC6/PTEN/RPTOR/ACVR1B/CDK1/GTSE1/CCNA2/E2F2/E2F3/CDC25A/CDKN3/CDK18/KLF4/PKD1/PLK2/E2F7/SPDYA/BCAT1/CDKN2D/CTDSPL/BCL7A/GPNMB/STOX1/TRIM71/MIR29A/E2F1/MIR29C",31,"I (D26, moderate)"
"GO:0051303","establishment of chromosome localization","17/1265","108/18870",0.000825334014036809,0.0369072966557825,0.0340423124406821,"BIRC5/KIF14/SPC25/CDCA5/AURKB/CDCA8/NEK2/KIFC1/CCNB1/KIF2C/NUF2/CDT1/SPC24/SPDYA/CHMP7/CENPE/CENPF",17,"I (D26, moderate)"
"GO:0000076","DNA replication checkpoint signaling","6/1265","18/18870",0.000825987787991022,0.0369072966557825,0.0340423124406821,"CLSPN/CDC6/CDC45/TICRR/CDT1/ORC1",6,"I (D26, moderate)"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","35/1265","297/18870",0.000826495446345708,0.0369072966557825,0.0340423124406821,"BCL9L/HTRA1/TOB1/HTRA4/SAP30/SFRP1/SFRP2/FSTL3/ACVR1B/FBN2/GIPC1/FBN1/HTRA3/NOG/LTBP4/ING2/NEO1/TGFB3/SMAD7/PCSK6/ACVR2B/FGF9/FSTL1/ZNF703/SPRY2/LTBP1/CDH5/LRP2/EMILIN1/BMP2/UBE2D1/MIRLET7F1/TET1/VEPH1/SLC2A10",35,"I (D26, moderate)"
"GO:0007409","axonogenesis","48/1265","448/18870",0.000885897888375069,0.039221803946862,0.0361771526345878,"PTCH1/S100A6/SEMA4C/AMIGO1/APBB1/PTEN/PLXNA2/ROBO3/NOG/NRCAM/PLEKHG4/LAMA2/SEMA4F/NR2E1/NEO1/WNT7A/ROBO1/SCN1B/FN1/KEL/SEMA3A/TRIM46/ARHGEF40/UCHL1/ANOS1/NTNG2/AUTS2/B4GALT5/PLXNA1/ATP8A2/CDK5R1/SLITRK4/PLXNA3/EPHA4/EFNA1/ANK3/SEMA4G/PLXNA4/PLXNB3/XK/TRPC5/PTPRS/CTNNA2/SHOX2/LGR6/TIAM2/NTN1/SHTN1",48,"I (D26, moderate)"
"GO:0048813","dendrite morphogenesis","20/1265","139/18870",0.000972980663119343,0.0426284889198755,0.0393193885810434,"CUX2/PTEN/NSMF/YWHAH/MEF2A/NR2E1/CELSR2/FZD4/WNT7A/LZTS3/SEMA3A/PPFIA2/HECW2/ADGRB3/CDK5R1/EPHA4/EFNA1/TRPC5/CTNNA2/SHANK1",20,"I (D26, moderate)"
"GO:1902751","positive regulation of cell cycle G2/M phase transition","8/1265","32/18870",0.000984194557959559,0.0426284889198755,0.0393193885810434,"SMARCD3/CDC25C/CDC25B/DTL/CDK1/CCNB1/CDC25A/STOX1",8,"I (D26, moderate)"
"GO:0090130","tissue migration","42/1265","380/18870",0.000987532561850397,0.0426284889198755,0.0393193885810434,"ANLN/GADD45A/SVBP/RAB13/DAAM2/IRS2/TMSB4X/PTEN/TACSTD2/GIPC1/S100P/AMOT/KLF4/ITGB3/NR2E1/GATA2/PKN3/EVL/EPHA2/PLK2/EPPK1/WNT7A/ATOH8/ROBO1/GPX1/NOS3/MMP9/INSL3/FSTL1/KRT2/EFNA1/DOCK1/EGF/JUP/CDH5/MIR29A/MIR29C/MIRLET7F1/PLEKHG5/STARD13/HSPB1/KANK1",42,"I (D26, moderate)"
"GO:0035337","fatty-acyl-CoA metabolic process","9/1265","40/18870",0.00109293715561613,0.0467885493065416,0.0431565180455989,"ELOVL3/PPT2/ACSL1/ELOVL4/DGAT2/FITM2/SLC27A2/FAR2/ACSL6",9,"I (D26, moderate)"
"GO:0008356","asymmetric cell division","6/1265","19/18870",0.00113922973534873,0.0483705740090691,0.0446157357096453,"POU5F1/ASPM/INSC/ING2/ETV5/ZBTB16",6,"I (D26, moderate)"
"GO:0000280","nuclear division","110/2611","441/18870",2.34061776644919e-10,7.91968392837957e-07,7.55902592278047e-07,"ANLN/KIFC2/SH2B1/KIF14/M1AP/NUMA1/EHMT2/NUF2/KLHDC3/EREG/BIRC5/FLNA/BUB1B/CDCA2/TOM1L2/NUP62/NEK2/KIF4A/NSMCE2/RAD51AP1/KIF23/CDC25C/CDCA5/DLGAP5/CCDC61/ING2/PINX1/NUSAP1/CHMP2B/HORMAD1/TPX2/KLHL22/RAB11A/ASPM/SYCP2/SPC25/ESPL1/MKI67/CDCA8/PTEN/CCNE2/FBXW5/UBE2B/CCSAP/CCNB1/CDC20/PSMC3IP/CDK1/KIF2C/FZR1/MUS81/BUB1/SPAG5/CDC25B/TOP2A/TTK/DMC1/PHF13/NCAPG/PDGFRB/AURKB/CKS2/CHEK1/CENPE/UBR2/KIF11/NCAPH/ZSCAN21/BRCA2/FBXO43/MND1/TRIP13/PTTG2/RAD51/CEP97/P3H4/CENPF/IGF1/MAP10/DUSP1/NDC80/UBXN2B/UBE2C/MAD2L1/TDRD9/EME2/ZWINT/KIFC1/EME1/MAD2L1BP/PRMT5/EGF/PTTG1/KIF18B/KIF18A/PRAP1/PRC1/DMRTC2/ZNF541/CDT1/PLK1/SYCE1L/RAD54L/KCTD19/KLHDC8B/CHMP4C/SMPD3/MAPK15/EPGN/CENPI",110,"I (D26, severe)"
"GO:0000819","sister chromatid segregation","67/2611","225/18870",3.7601437212565e-10,7.91968392837957e-07,7.55902592278047e-07,"SMARCA4/KIFC2/RMI2/SMARCD3/ANAPC2/KIF14/BCL7A/NUMA1/CDC6/NUF2/BIRC5/FLNA/BUB1B/NUP62/NEK2/KIF4A/NSMCE2/KIF23/CDCA5/DLGAP5/CCDC61/PINX1/NUSAP1/HECW2/CHMP2B/TPX2/KLHL22/RAB11A/SPC25/ESPL1/CDCA8/CCSAP/CCNB1/CDC20/CDK1/KIF2C/BUB1/SPAG5/TOP2A/TTK/PHF13/NCAPG/AURKB/CENPE/KIF11/NCAPH/TRIP13/CEP97/CENPF/MAP10/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/KIFC1/MAD2L1BP/KIF18B/KIF18A/PRAP1/PRC1/CDT1/BCL7C/PLK1/CHMP4C/MAPK15/CENPI",67,"I (D26, severe)"
"GO:0048285","organelle fission","118/2611","488/18870",4.07321306105584e-10,7.91968392837957e-07,7.55902592278047e-07,"FIS1/ANLN/KIFC2/SH2B1/KIF14/M1AP/MTFR2/NUMA1/EHMT2/NUF2/KLHDC3/EREG/BIRC5/FLNA/BUB1B/CDCA2/TOM1L2/NUP62/NEK2/KIF4A/NSMCE2/RAD51AP1/KIF23/CDC25C/CDCA5/DLGAP5/CCDC61/ING2/PINX1/NUSAP1/MCU/CHMP2B/HORMAD1/TPX2/KLHL22/RAB11A/ASPM/SYCP2/SPC25/ESPL1/MKI67/CDCA8/PTEN/CCNE2/FBXW5/UBE2B/CCSAP/CCNB1/CDC20/PSMC3IP/CDK1/KIF2C/FZR1/MUS81/BUB1/SPAG5/CDC25B/TOP2A/TTK/DMC1/PHF13/NCAPG/PDGFRB/AURKB/CKS2/CHEK1/CENPE/UBR2/KIF11/NCAPH/ZSCAN21/BRCA2/FBXO43/INF2/MND1/TRIP13/PTTG2/RAD51/CEP97/P3H4/CENPF/IGF1/MAP10/DUSP1/NDC80/UBXN2B/UBE2C/MAD2L1/TDRD9/EME2/ZWINT/KIFC1/LRRK2/EME1/MAD2L1BP/PRMT5/EGF/PTTG1/KIF18B/KIF18A/PEX11A/PRAP1/PRC1/DMRTC2/ZNF541/CDT1/SEC16B/PEX11G/PLK1/SYCE1L/RAD54L/KCTD19/KLHDC8B/CHMP4C/SMPD3/MAPK15/EPGN/CENPI",118,"I (D26, severe)"
"GO:0000070","mitotic sister chromatid segregation","57/2611","184/18870",1.49690040870263e-09,1.77965732042381e-06,1.69861271490188e-06,"KIFC2/KIF14/NUMA1/NUF2/BIRC5/FLNA/BUB1B/NUP62/NEK2/KIF4A/NSMCE2/KIF23/CDCA5/DLGAP5/CCDC61/PINX1/NUSAP1/CHMP2B/TPX2/KLHL22/RAB11A/SPC25/ESPL1/CDCA8/CCSAP/CCNB1/CDC20/CDK1/KIF2C/BUB1/SPAG5/TTK/PHF13/NCAPG/AURKB/CENPE/KIF11/NCAPH/TRIP13/CEP97/CENPF/MAP10/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/KIFC1/MAD2L1BP/KIF18B/KIF18A/PRAP1/PRC1/CDT1/PLK1/CHMP4C/CENPI",57,"I (D26, severe)"
"GO:0098813","nuclear chromosome segregation","83/2611","312/18870",1.52550773223368e-09,1.77965732042381e-06,1.69861271490188e-06,"SMARCA4/KIFC2/RMI2/SMARCD3/ANAPC2/KIF14/M1AP/BCL7A/NUMA1/EHMT2/CDC6/NUF2/BIRC5/FLNA/BUB1B/NUP62/NEK2/KIF4A/NSMCE2/KIF23/CDCA5/DLGAP5/CCDC61/PINX1/NUSAP1/HECW2/CHMP2B/HORMAD1/TPX2/KLHL22/RAB11A/ASPM/SYCP2/SPC25/ESPL1/CDCA8/PTEN/CCNE2/UBE2B/CCSAP/CCNB1/CDC20/PSMC3IP/CDK1/KIF2C/BUB1/SPAG5/TOP2A/TTK/DMC1/PHF13/NCAPG/AURKB/CENPE/KIF11/NCAPH/MND1/TRIP13/PTTG2/CEP97/P3H4/CENPF/MAP10/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/KIFC1/MAD2L1BP/PTTG1/KIF18B/KIF18A/PRAP1/PRC1/CDT1/BCL7C/PLK1/SYCE1L/KLHDC8B/CHMP4C/MAPK15/CENPI",83,"I (D26, severe)"
"GO:0007088","regulation of mitotic nuclear division","42/2611","118/18870",2.16387282885592e-09,1.99798736270287e-06,1.90700012836862e-06,"SH2B1/NUF2/EREG/BIRC5/BUB1B/CDCA2/TOM1L2/NUP62/NEK2/NSMCE2/CDC25C/DLGAP5/NUSAP1/KLHL22/SPC25/ESPL1/MKI67/CDCA8/FBXW5/CCNB1/CDC20/BUB1/TTK/PDGFRB/AURKB/CHEK1/FBXO43/TRIP13/CENPF/IGF1/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRMT5/EGF/PRAP1/PLK1/SMPD3/EPGN",42,"I (D26, severe)"
"GO:0140014","mitotic nuclear division","75/2611","274/18870",2.39772184792047e-09,1.99798736270287e-06,1.90700012836862e-06,"ANLN/KIFC2/SH2B1/KIF14/NUMA1/NUF2/EREG/BIRC5/FLNA/BUB1B/CDCA2/TOM1L2/NUP62/NEK2/KIF4A/NSMCE2/KIF23/CDC25C/CDCA5/DLGAP5/CCDC61/PINX1/NUSAP1/CHMP2B/TPX2/KLHL22/RAB11A/SPC25/ESPL1/MKI67/CDCA8/FBXW5/CCSAP/CCNB1/CDC20/CDK1/KIF2C/BUB1/SPAG5/TTK/PHF13/NCAPG/PDGFRB/AURKB/CHEK1/CENPE/KIF11/NCAPH/FBXO43/TRIP13/CEP97/CENPF/IGF1/MAP10/DUSP1/NDC80/UBXN2B/UBE2C/MAD2L1/ZWINT/KIFC1/MAD2L1BP/PRMT5/EGF/KIF18B/KIF18A/PRAP1/PRC1/CDT1/PLK1/KLHDC8B/CHMP4C/SMPD3/EPGN/CENPI",75,"I (D26, severe)"
"GO:0007059","chromosome segregation","103/2611","424/18870",4.06818948104575e-09,2.96621865536748e-06,2.83113870595407e-06,"SMARCA4/KIFC2/RMI2/CENPU/SMARCD3/TUBGCP6/ANAPC2/CENPT/KIF14/M1AP/BCL7A/NUMA1/EHMT2/CDC6/NUF2/SKA1/HJURP/BIRC5/FLNA/BUB1B/CDCA2/NUP62/NEK2/KIF4A/NSMCE2/KIF23/CDCA5/DLGAP5/CCDC61/PINX1/NUSAP1/HECW2/CHMP2B/HORMAD1/TPX2/KLHL22/RAB11A/ASPM/SYCP2/SPC25/ESPL1/MKI67/CENPW/CDCA8/PTEN/CCNE2/UBE2B/CCSAP/CCNB1/CDC20/PSMC3IP/CDK1/CENPN/KIF2C/BUB1/SPAG5/TOP2A/TTK/DMC1/PHF13/NCAPG/STARD9/AURKB/CENPE/STIL/KIF11/NCAPH/SKA3/NTMT1/MND1/TRIP13/PTTG2/CEP97/P3H4/ESCO2/CENPF/MAP10/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/KIFC1/LZTS2/MAD2L1BP/PTTG1/KIF18B/KIF18A/OIP5/PRAP1/PRC1/CDT1/BCL7C/PLK1/SYCE1L/PLSCR1/KLHDC8B/HAUS4/CHMP4C/MAPK15/CENPP/CENPI/SAC3D1",103,"I (D26, severe)"
"GO:0051983","regulation of chromosome segregation","43/2611","131/18870",2.27663557558245e-08,1.47551281248583e-05,1.4083187788603e-05,"SMARCA4/RMI2/SMARCD3/ANAPC2/BCL7A/NUMA1/CDC6/NUF2/BIRC5/BUB1B/CDCA2/NSMCE2/DLGAP5/HECW2/HORMAD1/KLHL22/SPC25/ESPL1/MKI67/CDCA8/CCNB1/CDC20/CDK1/KIF2C/BUB1/TTK/NCAPG/AURKB/CENPE/NCAPH/TRIP13/CENPF/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRAP1/BCL7C/PLK1/PLSCR1/MAPK15",43,"I (D26, severe)"
"GO:0051783","regulation of nuclear division","46/2611","146/18870",3.11549001772799e-08,1.81726532734073e-05,1.73450807408035e-05,"SH2B1/NUF2/EREG/BIRC5/BUB1B/CDCA2/TOM1L2/NUP62/NEK2/NSMCE2/RAD51AP1/CDC25C/DLGAP5/NUSAP1/HORMAD1/KLHL22/SPC25/ESPL1/MKI67/CDCA8/FBXW5/UBE2B/CCNB1/CDC20/FZR1/BUB1/TTK/PDGFRB/AURKB/CHEK1/FBXO43/TRIP13/CENPF/IGF1/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRMT5/EGF/PRAP1/PLK1/SMPD3/EPGN",46,"I (D26, severe)"
"GO:1905818","regulation of chromosome separation","29/2611","74/18870",5.74183207934593e-08,3.0447369562568e-05,2.90608132704886e-05,"NUMA1/NUF2/BIRC5/BUB1B/NSMCE2/DLGAP5/KLHL22/SPC25/ESPL1/CDCA8/CCNB1/CDC20/BUB1/TTK/NCAPG/AURKB/NCAPH/TRIP13/CENPF/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRAP1/PLK1/PLSCR1/MAPK15",29,"I (D26, severe)"
"GO:0033045","regulation of sister chromatid segregation","36/2611","104/18870",6.78473536065275e-08,3.29794677989063e-05,3.14776011600811e-05,"SMARCA4/RMI2/SMARCD3/ANAPC2/BCL7A/NUMA1/CDC6/NUF2/BIRC5/BUB1B/NSMCE2/DLGAP5/HECW2/KLHL22/SPC25/ESPL1/CDCA8/CCNB1/CDC20/CDK1/BUB1/TTK/AURKB/CENPE/TRIP13/CENPF/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRAP1/BCL7C/PLK1/MAPK15",36,"I (D26, severe)"
"GO:0051304","chromosome separation","30/2611","81/18870",1.50889063747159e-07,6.77027622182445e-05,6.46196160452408e-05,"M1AP/NUMA1/NUF2/BIRC5/BUB1B/NSMCE2/DLGAP5/KLHL22/SPC25/ESPL1/CDCA8/CCNB1/CDC20/BUB1/TTK/NCAPG/AURKB/NCAPH/TRIP13/CENPF/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRAP1/PLK1/PLSCR1/MAPK15",30,"I (D26, severe)"
"GO:0010965","regulation of mitotic sister chromatid separation","24/2611","59/18870",3.47646218043813e-07,0.000144844313560683,0.000138248184002536,"NUF2/BIRC5/BUB1B/NSMCE2/DLGAP5/KLHL22/SPC25/ESPL1/CDCA8/CCNB1/CDC20/BUB1/TTK/AURKB/TRIP13/CENPF/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRAP1/PLK1",24,"I (D26, severe)"
"GO:0044784","metaphase/anaphase transition of cell cycle","33/2611","97/18870",3.73624209149315e-07,0.000145253445193571,0.000138638684008192,"SMARCA4/SMARCD3/ANAPC2/BCL7A/CDC6/NUF2/BIRC5/BUB1B/NSMCE2/DLGAP5/HECW2/KLHL22/SPC25/ESPL1/CDCA8/CCNB1/CDC20/BUB1/TTK/AURKB/CENPE/TRIP13/CENPF/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRAP1/BCL7C/PLK1/MAPK15",33,"I (D26, severe)"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","32/2611","93/18870",4.17192608380659e-07,0.000145253445193571,0.000138638684008192,"SMARCA4/SMARCD3/BCL7A/CDC6/NUF2/BIRC5/BUB1B/NSMCE2/DLGAP5/HECW2/KLHL22/SPC25/ESPL1/CDCA8/CCNB1/CDC20/BUB1/TTK/AURKB/CENPE/TRIP13/CENPF/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRAP1/BCL7C/PLK1/MAPK15",32,"I (D26, severe)"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","47/2611","163/18870",4.3223351868316e-07,0.000145253445193571,0.000138638684008192,"KIFC2/SUN2/PKD1/NUMA1/NUF2/HTT/BIRC5/FLNA/NUP62/NEK2/KIF4A/KIF23/DLGAP5/CCDC61/NUSAP1/CHMP2B/TPX2/PARP3/RAB11A/SPC25/ESPL1/CDCA8/CCSAP/CCNB1/CDC20/CDK1/TTK/CENPA/PLK2/AURKB/CENPE/STIL/GPSM1/KIF11/SPRY2/CEP97/MAP10/NDC80/UBXN2B/MAD2L1/KIFC1/PRC1/PLK1/INSC/PAX6/CHMP4C/WDR62",47,"I (D26, severe)"
"GO:0006631","fatty acid metabolic process","92/2611","401/18870",4.48236244382697e-07,0.000145253445193571,0.000138638684008192,"SLC27A1/PDK2/FASN/LYPLA1/ABCD4/ECH1/SLC27A4/ACSF3/OLAH/PTGES2/ETFB/AACS/PRKAG1/PLA2G4B/GSTP1/TECR/GCDH/ERLIN1/SLC45A3/IRS2/PECR/ECHDC3/ABCD1/AIG1/ASAH1/TYSND1/PPARD/CYP2S1/NR1H3/ABHD3/MAPK14/ACSL1/DAGLA/CYP7A1/ADIPOR1/ACBD7/PNPLA8/PCK2/SCD/MECR/PCCA/FADS3/ANKRD23/IVD/FAAH/ACADS/ALOX5AP/PLAA/ABHD5/FABP5/ACSF2/ACSL3/PM20D1/ECHDC2/GPAT2/EPHX1/PLIN5/PTGS1/HPGD/ALOX15B/SLC27A2/ACBD4/ACOT11/CEACAM1/THEM4/TRIB3/HSD17B4/GSTA1/SLC27A5/SESN2/ALOX12B/AKR1C3/FMO4/PRKAR2B/ELOVL7/ACOX1/ACOXL/CYGB/CYP4F3/ELOVL4/CYP1A1/LIPC/LPL/MIR342/ABCD2/ELOVL3/ECI1/NUDT7/ALDH1L2/FA2H/SLC22A13/HPGDS",92,"I (D26, severe)"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","32/2611","94/18870",5.49250686137099e-07,0.000168619960644089,0.000160941101328483,"SMARCA4/SMARCD3/ANAPC2/BCL7A/CDC6/NUF2/BIRC5/BUB1B/NSMCE2/DLGAP5/HECW2/KLHL22/SPC25/ESPL1/CDCA8/CCNB1/CDC20/BUB1/TTK/AURKB/CENPE/TRIP13/CENPF/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRAP1/BCL7C/PLK1",32,"I (D26, severe)"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","31/2611","90/18870",6.13143253177787e-07,0.000178823229789302,0.000170679719266174,"SMARCA4/SMARCD3/BCL7A/CDC6/NUF2/BIRC5/BUB1B/NSMCE2/DLGAP5/HECW2/KLHL22/SPC25/ESPL1/CDCA8/CCNB1/CDC20/BUB1/TTK/AURKB/CENPE/TRIP13/CENPF/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRAP1/BCL7C/PLK1",31,"I (D26, severe)"
"GO:0007093","mitotic cell cycle checkpoint signaling","42/2611","142/18870",8.29924101212773e-07,0.000224194887353613,0.00021398517675535,"PIDD1/FBXO31/CLSPN/CDC6/NUF2/BIRC5/BUB1B/IER3/SYF2/KLHL22/SPC25/CDCA8/CCNB1/CDC20/CDK1/FZR1/MUS81/BUB1/UIMC1/DTL/TTK/PLK2/AURKB/CHEK1/GTSE1/TRIP13/RBBP8/MUC1/CENPF/DUSP1/NDC80/MAD2L1/EME2/ZWINT/BARD1/EME1/MAD2L1BP/ORC1/TICRR/PRAP1/PLK1/CHMP4C",42,"I (D26, severe)"
"GO:0007094","mitotic spindle assembly checkpoint signaling","20/2611","46/18870",9.22454533942518e-07,0.000224194887353613,0.00021398517675535,"NUF2/BIRC5/BUB1B/KLHL22/SPC25/CDCA8/CCNB1/CDC20/BUB1/TTK/AURKB/TRIP13/CENPF/DUSP1/NDC80/MAD2L1/ZWINT/MAD2L1BP/PRAP1/PLK1",20,"I (D26, severe)"
"GO:0071173","spindle assembly checkpoint signaling","20/2611","46/18870",9.22454533942518e-07,0.000224194887353613,0.00021398517675535,"NUF2/BIRC5/BUB1B/KLHL22/SPC25/CDCA8/CCNB1/CDC20/BUB1/TTK/AURKB/TRIP13/CENPF/DUSP1/NDC80/MAD2L1/ZWINT/MAD2L1BP/PRAP1/PLK1",20,"I (D26, severe)"
"GO:0071174","mitotic spindle checkpoint signaling","20/2611","46/18870",9.22454533942518e-07,0.000224194887353613,0.00021398517675535,"NUF2/BIRC5/BUB1B/KLHL22/SPC25/CDCA8/CCNB1/CDC20/BUB1/TTK/AURKB/TRIP13/CENPF/DUSP1/NDC80/MAD2L1/ZWINT/MAD2L1BP/PRAP1/PLK1",20,"I (D26, severe)"
"GO:0051306","mitotic sister chromatid separation","24/2611","62/18870",1.02419090668623e-06,0.000231301583022979,0.000220768237452703,"NUF2/BIRC5/BUB1B/NSMCE2/DLGAP5/KLHL22/SPC25/ESPL1/CDCA8/CCNB1/CDC20/BUB1/TTK/AURKB/TRIP13/CENPF/DUSP1/NDC80/UBE2C/MAD2L1/ZWINT/MAD2L1BP/PRAP1/PLK1",24,"I (D26, severe)"
